n	avg	sd	min	max	0.02	0.05	0.1	0.2	0.3	0.4	0.5	0.6	0.7	0.8	0.9	0.95	0.97
267	6515.637	600.5052	5008	8836	5448	5607	5766	6004	6175	6321	6461	6628	6812	7001	7301	7545	7770
268	6568.874	618.8307	4879	9185	5433	5637	5822	6050	6223	6371	6523	6685	6854	7049	7371	7672	7836
269	6597.393	608.6631	5046	9322	5487	5658	5854	6074	6237	6394	6566	6724	6900	7109	7394	7604	7793
270	6673.643	625.9078	4659	8985	5469	5700	5918	6153	6343	6479	6641	6799	6952	7194	7486	7721	7921
271	6704.999	620.728	5101	9585	5476	5737	5937	6156	6342	6520	6676	6850	7026	7233	7510	7754	7901
272	6740.971	615.4533	5024	9047	5666	5798	5975	6227	6392	6527	6695	6848	7010	7238	7570	7812	7955
273	6744.458	622.7804	4818	8635	5553	5785	5948	6223	6407	6569	6723	6888	7042	7239	7512	7827	8038
274	6795.518	626.052	5259	8920	5646	5838	6000	6257	6437	6590	6760	6921	7086	7305	7656	7946	8047
275	6871.589	644.3863	5085	9448	5683	5886	6055	6319	6508	6684	6828	6993	7196	7406	7672	7974	8156
276	6844.055	637.3608	5207	9570	5652	5911	6062	6285	6461	6641	6806	6975	7150	7370	7687	7966	8151
277	6939.887	623.0987	5526	9339	5835	5995	6207	6398	6560	6716	6873	7038	7220	7465	7811	8053	8218
278	6963.76	652.9954	5307	9130	5734	5973	6133	6399	6600	6773	6943	7096	7272	7490	7795	8124	8317
279	6990.815	650.4302	5360	9738	5815	6020	6202	6436	6623	6769	6920	7101	7290	7527	7829	8086	8306
280	7056.292	664.731	5159	9703	5817	6015	6204	6496	6701	6863	7005	7171	7376	7618	7935	8170	8309
281	7062.388	647.509	5514	9164	5869	6050	6251	6514	6690	6843	7018	7183	7373	7622	7917	8193	8368
282	7109.567	655.155	5471	9650	5935	6148	6310	6556	6724	6858	7031	7214	7434	7680	7996	8269	8419
283	7130.514	663.213	5206	9513	5897	6125	6307	6556	6760	6916	7089	7275	7437	7687	8027	8273	8431
284	7198.602	686.1108	5387	9782	5940	6150	6340	6602	6782	6997	7167	7330	7501	7718	8141	8431	8632
285	7224.365	675.0778	5401	9874	5982	6167	6393	6638	6855	7022	7181	7351	7536	7767	8107	8427	8591
286	7256.004	675.8378	5551	9938	5954	6223	6415	6684	6879	7047	7213	7392	7593	7817	8166	8466	8574
287	7308.871	697.0218	5607	9703	6040	6251	6466	6713	6904	7083	7262	7443	7609	7886	8237	8571	8775
288	7365.095	697.8649	5181	9872	6064	6334	6499	6772	6958	7142	7313	7486	7687	7955	8304	8597	8738
289	7381.745	682.8434	5572	10614	6132	6324	6540	6808	6972	7168	7345	7518	7698	7952	8297	8561	8736
290	7419.535	692.6572	5460	9564	6176	6350	6591	6807	6975	7179	7365	7570	7780	8015	8384	8640	8778
291	7474.775	728.6573	5098	10414	6067	6372	6584	6841	7069	7237	7408	7625	7840	8084	8420	8752	8925
292	7536.147	713.0403	5592	10100	6198	6391	6609	6905	7138	7345	7510	7695	7911	8121	8468	8737	8925
293	7564.811	707.4055	5635	10113	6221	6442	6683	6983	7198	7371	7535	7694	7873	8097	8503	8847	9041
294	7615.321	711.7437	5919	10753	6229	6486	6728	7017	7238	7427	7583	7752	7931	8146	8507	8924	9154
295	7639.537	703.5865	5883	9710	6336	6588	6743	7024	7248	7417	7611	7794	7991	8189	8558	8929	9117
296	7732.079	707.0325	5794	10233	6419	6636	6820	7147	7341	7500	7695	7880	8079	8298	8637	8977	9190
297	7738.788	699.915	5894	10494	6445	6693	6876	7174	7329	7521	7684	7894	8051	8290	8627	8974	9150
298	7796.227	724.967	5885	10653	6413	6675	6947	7187	7382	7567	7724	7945	8144	8384	8768	9111	9262
299	7779.765	715.877	5956	9833	6430	6674	6886	7165	7373	7559	7717	7930	8154	8351	8712	9103	9285
300	7808.747	720.1384	5979	10268	6454	6660	6912	7208	7402	7570	7750	7948	8152	8418	8736	9040	9235
301	7879.09	707.5439	6129	10752	6585	6818	6998	7299	7466	7665	7831	8000	8184	8435	8851	9192	9321
302	7915.139	745.7241	5941	10674	6506	6795	7013	7247	7485	7690	7851	8063	8278	8584	8968	9189	9316
303	7953.258	753.2866	6228	10952	6541	6846	7055	7307	7498	7709	7901	8086	8306	8560	8940	9296	9556
304	7999.411	728.0353	6097	10540	6580	6851	7063	7378	7603	7793	7967	8160	8346	8619	8997	9240	9429
305	8047.759	754.4545	5930	10911	6703	6934	7133	7391	7585	7822	7997	8198	8388	8654	9005	9349	9523
306	8114.784	764.3845	6181	10903	6701	6973	7185	7468	7670	7859	8043	8259	8473	8733	9125	9523	9736
307	8093.68	715.815	6148	10913	6774	6988	7182	7469	7681	7861	8047	8241	8448	8664	9047	9349	9517
308	8192.138	759.6362	5931	12088	6586	6970	7286	7571	7765	7989	8182	8364	8562	8808	9168	9443	9636
309	8248.247	782.0803	6397	11265	6835	7082	7280	7546	7803	7987	8203	8396	8622	8869	9288	9625	9813
310	8284.031	762.5848	6059	11795	6899	7146	7342	7653	7848	8064	8267	8426	8612	8849	9257	9688	9855
311	8298.794	784.7006	6390	11049	6900	7083	7309	7645	7860	8040	8230	8432	8666	8913	9349	9714	9910
312	8367.111	800.0693	6280	11718	6919	7194	7396	7669	7879	8111	8306	8534	8753	9007	9393	9796	10006
313	8416.232	792.5401	6546	12081	6954	7167	7448	7760	7990	8129	8338	8568	8813	9077	9467	9789	10010
314	8424.898	783.741	6422	11305	6936	7171	7449	7742	7976	8181	8387	8590	8822	9069	9441	9744	10000
315	8490.961	788.1404	6365	11555	6988	7280	7512	7810	8039	8237	8480	8679	8864	9125	9499	9794	10110
316	8536.465	776.9248	6714	11398	7111	7324	7577	7885	8081	8292	8484	8657	8876	9162	9575	9958	10207
317	8530.63	782.8629	6633	11929	7169	7403	7588	7831	8065	8272	8458	8664	8885	9179	9560	9923	10103
318	8565.53	803.3441	6350	12040	7147	7360	7570	7874	8101	8295	8513	8714	8942	9252	9607	9939	10133
319	8654.62	819.3308	6731	12633	7182	7407	7645	7941	8175	8390	8543	8802	9062	9345	9755	10077	10273
320	8652.13	783.7852	6600	11849	7177	7442	7652	7960	8205	8416	8614	8794	9030	9292	9769	10010	10181
321	8713.391	798.9804	6586	11994	7223	7535	7736	8039	8267	8455	8647	8858	9071	9371	9744	10093	10420
322	8760.12	811.0804	6648	11676	7293	7488	7748	8085	8305	8481	8683	8899	9155	9434	9852	10212	10408
323	8796.887	828.2006	6496	11407	7203	7503	7772	8092	8346	8552	8734	8953	9198	9453	9897	10241	10535
324	8856.927	820.7286	6834	12329	7272	7551	7849	8200	8398	8603	8798	9045	9253	9533	9865	10240	10482
325	8895.613	853.1456	6742	11747	7323	7676	7876	8180	8394	8596	8810	9048	9279	9588	10034	10401	10711
326	8931.609	787.784	6772	11819	7521	7745	7914	8248	8486	8704	8864	9072	9300	9607	9977	10326	10492
327	8992.333	846.9743	6768	12373	7509	7765	7963	8266	8502	8704	8921	9146	9396	9710	10098	10407	10675
328	9008.07	818.219	6807	11598	7415	7810	8020	8307	8537	8736	8943	9146	9372	9718	10115	10460	10659
329	9052.841	841.1123	6490	11978	7439	7737	8016	8348	8612	8788	8962	9215	9451	9720	10195	10577	10797
330	9151.63	842.7088	6986	13006	7605	7889	8115	8432	8673	8896	9071	9274	9554	9820	10257	10611	10823
331	9204.396	851.9879	6680	12487	7583	7904	8124	8507	8752	8974	9140	9355	9592	9890	10293	10698	11028
332	9235.149	910.4656	6964	12256	7549	7880	8126	8420	8689	8965	9173	9378	9658	9990	10479	10832	11059
333	9232.671	865.4717	7046	12302	7639	7936	8162	8476	8742	8949	9172	9421	9655	9949	10383	10714	10986
334	9281.304	841.2452	7176	12004	7779	8016	8221	8548	8805	8994	9232	9431	9674	9954	10422	10804	11070
335	9361.685	867.7626	6374	12436	7758	7988	8257	8617	8885	9111	9332	9550	9789	10067	10472	10861	11111
336	9378.987	887.3947	6610	13319	7700	8061	8283	8613	8829	9110	9331	9550	9834	10181	10543	10886	11062
337	9449.784	878.5917	7364	12515	7859	8121	8346	8705	8952	9175	9383	9616	9849	10170	10652	10954	11261
338	9434.22	887.1144	7106	12570	7838	8054	8286	8653	8953	9152	9389	9610	9868	10183	10566	11000	11246
339	9520.955	917.0841	7260	12602	7849	8129	8398	8724	9002	9204	9457	9680	9951	10288	10723	11186	11463
340	9583.436	899.6674	7293	12466	7908	8194	8464	8817	9101	9321	9516	9737	9942	10296	10809	11259	11425
341	9576.713	916.3198	6580	12802	7847	8118	8442	8772	9062	9311	9539	9771	10031	10330	10823	11146	11303
342	9658.436	902.8453	7327	13405	8010	8320	8558	8889	9129	9398	9586	9809	10065	10355	10844	11210	11518
343	9708.821	927.6863	7363	13787	8098	8332	8592	8947	9182	9409	9645	9830	10066	10387	10918	11437	11696
344	9763.147	883.7388	7295	12917	8100	8411	8653	8980	9287	9498	9744	9936	10144	10459	10934	11268	11544
345	9772.05	902.7001	7462	12996	8139	8363	8671	9008	9240	9505	9712	9946	10191	10499	10973	11330	11582
346	9808.375	914.9963	7421	13593	8062	8421	8627	9010	9305	9556	9756	10012	10232	10531	10976	11405	11644
347	9885.684	904.7755	7380	13674	8205	8453	8759	9097	9376	9618	9848	10055	10325	10652	11011	11453	11744
348	9947.82	944.1343	7599	13745	8180	8431	8776	9151	9420	9650	9856	10169	10426	10734	11186	11534	11797
349	9987.906	944.7126	7435	14198	8242	8534	8835	9207	9486	9680	9893	10154	10425	10739	11206	11546	11960
350	10056.4	964.1314	7723	13340	8214	8588	8865	9233	9499	9765	9967	10208	10501	10888	11350	11793	12067
351	10038.19	936.064	7785	13659	8379	8632	8877	9249	9512	9765	9977	10192	10445	10768	11227	11682	12036
352	10039.58	902.0236	7931	13046	8381	8594	8818	9255	9523	9763	9985	10221	10536	10813	11230	11581	11768
353	10142.68	916.424	7716	13795	8453	8724	8999	9361	9619	9832	10101	10337	10606	10923	11343	11827	11996
354	10187.32	891.0752	8057	13671	8584	8825	9064	9428	9670	9870	10119	10376	10619	10940	11307	11670	11971
355	10214.63	966.0218	7527	15185	8472	8763	9010	9359	9662	9921	10168	10425	10674	11002	11487	11861	12157
356	10267.85	959.3725	7602	13667	8587	8800	9076	9414	9674	9929	10214	10475	10740	11096	11542	11900	12181
357	10305.10	965.0966	7958	13571	8635	8831	9133	9445	9738	9965	10252	10498	10747	11101	11598	12028	12227
358	10427.64	1004.872	8051	13845	8698	8951	9192	9558	9831	10078	10320	10609	10889	11268	11722	12131	12568
359	10450.45	969.2694	7934	13989	8692	9026	9240	9591	9874	10146	10400	10648	10915	11236	11708	12139	12430
360	10440.14	964.883	7790	15225	8613	8955	9308	9643	9897	10144	10350	10634	10876	11185	11703	12110	12346
361	10565.51	985.359	7843	13755	8701	9065	9373	9778	9997	10252	10503	10753	11008	11343	11853	12308	12701
362	10601.56	1047.785	7862	14112	8704	9009	9319	9702	9979	10266	10541	10799	11060	11418	11985	12545	12826
363	10599.51	1019.874	8019	14615	8814	9039	9344	9676	10007	10266	10526	10766	11093	11423	11960	12388	12709
364	10687.36	1004.137	8250	14831	8933	9160	9415	9840	10075	10348	10608	10861	11198	11507	11925	12350	12790
365	10739.87	1041.199	7796	14743	8901	9212	9471	9840	10120	10394	10677	10978	11219	11617	12133	12558	12804
366	10789.52	1063.872	7832	14874	8873	9214	9508	9873	10197	10441	10729	10995	11252	11608	12173	12661	13068
367	10719.65	1004.129	7873	15247	8873	9201	9509	9870	10171	10412	10634	10891	11193	11507	11973	12503	12870
368	10875.22	1027.241	8136	14198	9005	9320	9625	9991	10281	10548	10805	11058	11371	11695	12262	12674	12972
369	10884.76	992.5305	7766	14376	9082	9394	9673	9998	10311	10592	10809	11072	11373	11656	12167	12537	12900
370	10961.73	1033.527	8135	14716	9051	9342	9705	10069	10398	10664	10918	11144	11425	11781	12362	12784	13003
371	10989.50	1024.204	8651	15438	9195	9424	9710	10101	10393	10647	10924	11222	11466	11768	12320	12821	13148
372	11048.15	988.4054	8163	14748	9191	9530	9874	10201	10481	10715	10971	11203	11523	11836	12368	12855	13102
373	11067.74	1043.137	8073	15295	9147	9410	9716	10162	10502	10760	11009	11298	11588	11936	12385	12813	13077
374	11134.35	996.0462	8398	15014	9269	9616	9890	10269	10551	10841	11092	11311	11620	11956	12431	12900	13084
375	11141.02	1023.980	8506	16202	9240	9527	9902	10263	10551	10815	11050	11366	11642	11950	12474	12946	13246
376	11192.69	1048.772	8103	14886	9130	9480	9865	10328	10620	10899	11178	11431	11708	12003	12558	12959	13230
377	11215.03	1043.329	8700	15182	9324	9637	9916	10319	10616	10884	11144	11398	11720	12049	12616	13081	13319
378	11305.21	1124.955	8445	15124	9244	9574	9928	10367	10682	10975	11213	11483	11796	12190	12815	13344	13801
379	11356.72	1047.457	8669	15059	9364	9736	10075	10460	10769	11022	11245	11570	11913	12256	12766	13173	13413
380	11391.54	1058.428	8600	15062	9292	9734	10088	10434	10766	11080	11362	11652	11933	12306	12779	13130	13373
381	11421.9	1045.748	8791	15330	9538	9809	10059	10464	10781	11083	11396	11681	11986	12354	12817	13124	13431
382	11486.32	1079.199	8730	15726	9482	9886	10199	10579	10865	11072	11392	11664	11992	12356	12971	13472	13707
383	11559.89	1077.071	8812	15018	9549	9899	10234	10640	10954	11215	11511	11757	12061	12381	13017	13464	13742
384	11610.2	1074.616	8509	14797	9458	9899	10280	10680	11021	11303	11568	11864	12193	12482	12989	13463	13759
385	11672.09	1076.389	8420	15057	9616	10005	10333	10694	11046	11325	11618	11947	12289	12595	13072	13452	13719
386	11708.47	1083.434	8989	15640	9725	9987	10319	10756	11123	11406	11616	11942	12247	12588	13149	13507	13810
387	11743.02	1073.492	8533	16665	9620	10060	10452	10832	11132	11422	11682	11958	12278	12637	13159	13528	13864
388	11761.03	1136.226	8984	16017	9602	10024	10380	10765	11141	11375	11698	11954	12308	12688	13272	13791	13996
389	11829.51	1107.066	9033	16377	9824	10188	10456	10896	11199	11458	11743	12041	12355	12701	13265	13718	14024
390	11837.19	1095.384	8649	15964	9823	10185	10524	10900	11219	11488	11753	12041	12329	12710	13330	13735	14013
391	11905.20	1103.493	9141	16016	9816	10110	10517	10936	11294	11596	11869	12183	12485	12770	13278	13814	14090
392	11970.74	1179.98	8950	16317	9837	10210	10526	10925	11294	11560	11893	12212	12534	12920	13550	14030	14368
393	11998.40	1097.254	9040	16126	9943	10319	10601	11044	11386	11680	11934	12212	12536	12903	13399	13875	14193
394	12069.92	1098.635	9388	15715	9987	10294	10666	11162	11490	11748	12001	12305	12611	13009	13521	13961	14218
395	12142.02	1151.100	9000	16225	9983	10308	10701	11138	11499	11840	12093	12361	12700	13074	13599	14136	14499
396	12126.30	1165.337	9135	16949	9991	10313	10674	11117	11488	11790	12052	12333	12645	13080	13720	14210	14464
397	12271.94	1175.699	9467	15798	10024	10389	10797	11211	11627	11907	12231	12518	12893	13270	13820	14340	14596
398	12230.77	1159.396	9173	16943	10265	10550	10855	11243	11542	11801	12130	12462	12778	13124	13711	14233	14843
399	12301.37	1159.922	9378	16449	10210	10469	10945	11317	11641	11954	12220	12477	12794	13215	13846	14373	14755
400	12399.75	1178.324	9172	17068	10286	10612	10981	11397	11742	12025	12346	12635	12891	13313	13918	14416	14771
401	12377.91	1170.719	9275	16967	10131	10556	10934	11388	11715	11983	12276	12621	12973	13350	13906	14346	14615
402	12513.60	1158.984	9610	16532	10467	10756	11074	11486	11830	12169	12472	12749	13104	13448	14068	14467	14779
403	12488.80	1191.6	9475	16774	10361	10752	11047	11469	11755	12051	12412	12744	13050	13495	14051	14582	15054
404	12524.21	1135.731	9694	16738	10403	10734	11092	11504	11865	12159	12479	12791	13095	13475	14057	14411	14749
405	12544.10	1153.33	9078	16534	10372	10824	11082	11559	11896	12213	12504	12787	13083	13456	13991	14512	14995
406	12641.03	1196.206	9740	18259	10429	10792	11195	11626	11919	12246	12537	12877	13239	13642	14234	14722	15026
407	12696.89	1198.290	9551	18712	10493	10899	11252	11696	11995	12332	12598	12894	13212	13665	14313	14829	15198
408	12718.42	1197.298	9564	16944	10394	10846	11308	11735	12013	12349	12598	12933	13285	13735	14303	14806	15075
409	12806.76	1193.896	9380	16520	10600	10933	11353	11833	12149	12444	12735	13026	13355	13739	14362	14875	15315
410	12817.18	1189.649	9401	18657	10633	11023	11378	11784	12093	12426	12758	13088	13407	13811	14299	14757	15248
411	12851.84	1208.813	9623	17088	10620	11071	11362	11850	12189	12492	12743	13053	13370	13795	14451	14934	15523
412	12954.00	1217.599	9580	17355	10780	11154	11429	11899	12243	12557	12873	13220	13562	13919	14560	15060	15481
413	12961.6	1245.575	9602	18221	10692	11066	11415	11897	12251	12582	12883	13175	13607	14009	14611	15057	15299
414	13053.84	1247.334	9945	17843	10716	11064	11517	11992	12315	12686	12984	13369	13722	14082	14652	15117	15616
415	13160.36	1254.033	9944	18131	10853	11217	11623	12087	12443	12774	13074	13384	13692	14172	14825	15408	15754
416	13179.6	1298.047	9880	19535	10724	11144	11547	12070	12461	12797	13109	13456	13828	14191	14844	15268	15700
417	13239.84	1218.939	10008	16914	11026	11353	11703	12192	12538	12869	13156	13468	13818	14208	14909	15382	15892
418	13265.87	1241.103	9933	17542	10988	11343	11742	12173	12531	12824	13185	13470	13895	14351	14994	15439	15692
419	13230.92	1198.559	9342	17846	11015	11444	11728	12182	12541	12873	13174	13449	13813	14207	14887	15333	15569
420	13359.9	1238.816	10132	18146	10999	11376	11785	12332	12681	13007	13311	13588	13940	14408	14999	15463	15883
421	13410.06	1237.398	9906	18663	11131	11497	11883	12334	12785	13104	13310	13594	13947	14436	15041	15492	15829
422	13436.41	1351.411	9455	18112	11133	11417	11720	12253	12642	12996	13346	13696	14067	14526	15223	15782	16302
423	13536.85	1253.168	10306	18015	11287	11602	11973	12489	12827	13162	13439	13729	14110	14555	15229	15852	16143
424	13545.58	1286.873	10377	18596	11105	11558	11972	12395	12833	13155	13430	13799	14201	14594	15271	15713	16143
425	13565.60	1271.034	10448	17564	11265	11653	11912	12444	12805	13134	13495	13842	14241	14651	15317	15820	16058
426	13631.98	1312.465	10165	18319	11201	11692	12121	12519	12865	13200	13516	13794	14162	14736	15400	15925	16361
427	13730.11	1305.938	10697	18974	11283	11688	12110	12624	12954	13341	13665	14029	14375	14770	15388	16002	16451
428	13744.01	1253.444	10376	18275	11438	11813	12144	12652	13028	13377	13692	13999	14314	14730	15493	15936	16337
429	13831.85	1304.031	10540	19832	11381	11758	12217	12733	13126	13451	13757	14089	14506	14921	15447	15953	16290
430	13764.50	1292.469	10666	18882	11393	11736	12143	12657	13028	13336	13689	14069	14404	14874	15430	15934	16335
431	13906.78	1319.333	10174	18924	11390	11885	12270	12769	13207	13496	13830	14162	14564	15006	15552	16177	16471
432	13996.64	1353.688	10435	19305	11407	11858	12299	12869	13281	13625	13921	14216	14611	15121	15866	16356	16680
433	14050.39	1272.677	10377	18974	11629	12084	12443	12929	13333	13720	14046	14350	14653	15034	15623	16193	16471
434	14084.35	1311.06	10626	19973	11706	11974	12414	12965	13354	13673	13995	14339	14762	15213	15810	16281	16467
435	14097.39	1287.507	10998	18883	11774	12070	12460	12967	13375	13664	14007	14352	14737	15213	15797	16280	16591
436	14129.64	1321.677	10956	19516	11604	12105	12518	12959	13353	13761	14055	14415	14776	15169	15864	16405	16836
437	14235.39	1370.375	10679	20236	11720	12102	12452	13039	13464	13802	14210	14569	14929	15408	16009	16544	16924
438	14280.14	1419.429	11046	20438	11627	12150	12599	13126	13466	13757	14142	14507	14932	15409	16169	16766	17141
439	14230.43	1405.331	9790	19186	11631	12018	12507	13070	13452	13779	14093	14467	14861	15379	16171	16683	17016
440	14421.51	1321.661	10247	19938	11943	12454	12768	13325	13719	14036	14324	14631	14936	15446	16174	16793	17317
441	14428.91	1437.98	10408	21104	11764	12223	12712	13321	13656	13984	14337	14633	15050	15517	16246	17035	17517
442	14432.96	1376.948	10690	19956	11926	12366	12786	13342	13660	13984	14318	14641	14973	15440	16273	16910	17354
443	14582.74	1360.853	10715	19112	11906	12415	12870	13459	13838	14156	14446	14845	15278	15670	16347	17098	17386
444	14572.67	1382.606	10718	19740	12030	12498	12830	13411	13784	14106	14449	14828	15226	15738	16383	16881	17462
445	14574.99	1449.515	10380	21148	11947	12460	12795	13324	13774	14152	14476	14809	15219	15717	16501	17135	17666
446	14644.42	1373.255	10535	20286	12133	12554	12978	13498	13870	14199	14538	14889	15312	15710	16400	16999	17433
447	14738.65	1436.299	11136	19902	12081	12507	12916	13489	13945	14308	14628	15043	15433	15963	16725	17278	17552
448	14763.83	1415.539	11321	19425	12120	12578	13068	13539	13905	14309	14679	15036	15443	15917	16547	17288	17714
449	14821.55	1438.626	11054	20944	12252	12615	13062	13628	13998	14356	14746	15060	15506	15940	16656	17344	17780
450	14818.68	1405.761	11141	19191	12115	12544	13065	13652	14037	14339	14741	15106	15536	15973	16699	17276	17549
451	14993.74	1454.382	11168	20669	12393	12798	13223	13768	14125	14521	14843	15215	15654	16167	16919	17470	17915
452	15029.91	1381.104	11861	20052	12528	12875	13300	13788	14210	14534	14964	15368	15752	16171	16874	17415	17712
453	15028.52	1430.672	11276	20838	12331	12874	13231	13789	14247	14577	14996	15310	15684	16142	16972	17619	17857
454	15020.13	1445.31	11382	20297	12264	12705	13180	13742	14214	14588	14948	15334	15782	16238	16847	17389	17857
455	15108.55	1438.478	11024	20682	12382	12807	13293	13929	14319	14684	15041	15368	15790	16285	16978	17634	17979
456	15180.80	1442.817	11150	20542	12542	13040	13385	13934	14384	14747	15082	15442	15882	16375	17092	17726	18120
457	15267.93	1419.752	11784	20209	12657	13092	13487	14080	14455	14800	15119	15577	15954	16543	17151	17775	18039
458	15339.04	1507.975	10187	21426	12472	12939	13442	14105	14569	14917	15256	15619	15972	16496	17236	18034	18292
459	15380.65	1420.108	11302	20836	12776	13193	13649	14171	14578	14942	15320	15619	16014	16518	17202	17875	18236
460	15433.54	1465.244	11736	21634	12798	13183	13610	14191	14627	14970	15339	15731	16138	16642	17350	18008	18339
461	15458.33	1439.220	11854	20710	12839	13289	13678	14185	14632	15000	15382	15730	16172	16671	17304	17957	18325
462	15490.22	1473.859	11126	21115	12608	13316	13676	14260	14661	15021	15348	15789	16224	16694	17380	18044	18572
463	15587.57	1468.505	12108	20923	12781	13376	13776	14293	14763	15153	15465	15860	16332	16772	17511	18161	18479
464	15621.25	1420.676	12099	21052	13035	13443	13854	14435	14847	15136	15506	15888	16275	16877	17539	18036	18442
465	15644.88	1512.209	11797	21280	12842	13262	13684	14322	14827	15228	15621	16016	16388	16896	17499	18063	18537
466	15647.95	1472.943	11684	21489	13037	13426	13819	14361	14759	15188	15553	15927	16385	16849	17624	18220	18638
467	15779.57	1497.632	11472	21661	13071	13488	13943	14498	14938	15327	15662	16061	16482	16937	17665	18378	18909
468	15753.43	1399.141	11831	20776	13065	13541	14018	14530	15026	15332	15679	16093	16453	16856	17505	18114	18520
469	15924.13	1564.048	11553	23188	13140	13467	14019	14515	15001	15471	15866	16236	16676	17202	18064	18658	19002
470	15882.27	1524.882	11806	22612	13291	13630	14115	14599	15028	15393	15756	16108	16472	16973	17933	18614	19191
471	15974.27	1520.727	12581	21650	13218	13625	14047	14644	15079	15509	15910	16267	16654	17183	18060	18732	19078
472	15960.38	1519.482	11952	22145	13028	13672	14137	14682	15105	15502	15851	16198	16668	17180	17936	18581	19043
473	16058.31	1523.262	11395	21208	13171	13694	14253	14814	15281	15557	15903	16364	16725	17236	18045	18744	19216
474	16188.54	1465.738	11949	20785	13372	13804	14351	14955	15376	15726	16102	16512	16887	17414	18130	18723	19101
475	16240.25	1549.858	12064	21262	13395	13923	14282	14864	15331	15729	16132	16564	17053	17588	18314	18845	19219
476	16307.72	1516.833	12706	21431	13538	13961	14361	14936	15424	15836	16190	16652	17122	17611	18319	18910	19230
477	16355.21	1553.902	12565	21808	13417	14029	14436	14999	15473	15843	16228	16661	17119	17686	18406	18964	19502
478	16414.64	1573.358	12183	21699	13496	13974	14450	15074	15502	15887	16323	16739	17215	17726	18464	19106	19505
479	16425.84	1539.479	12274	21850	13601	14050	14456	15063	15591	15930	16337	16706	17189	17717	18399	19180	19575
480	16504.18	1529.450	12977	21886	13706	14148	14642	15174	15629	15996	16397	16755	17228	17854	18606	19155	19464
481	16495.47	1629.631	12260	22961	13706	14059	14551	15099	15484	15889	16336	16784	17247	17843	18678	19446	19851
482	16581.02	1585.460	12276	21947	13609	14135	14635	15249	15697	16072	16537	16862	17317	17803	18585	19299	19809
483	16599.61	1540.025	12578	23338	13795	14248	14638	15256	15749	16125	16464	16928	17311	17826	18677	19329	19753
484	16644.55	1595.107	12829	22343	13801	14283	14652	15253	15708	16186	16523	16915	17379	17952	18761	19531	19944
485	16682.19	1539.060	12012	21881	13752	14303	14789	15360	15867	16252	16558	16979	17387	17927	18812	19270	19696
486	16853.32	1613.469	12329	24105	13946	14407	14814	15502	15918	16317	16770	17176	17650	18154	18948	19653	20155
487	16888.61	1585.038	12957	24004	13959	14504	14920	15582	15962	16361	16803	17179	17649	18189	18946	19482	20065
488	16788.31	1548.413	12809	23215	13917	14401	14825	15472	15895	16296	16714	17095	17530	18088	18840	19428	19897
489	16930.36	1574.652	12648	22591	13982	14511	14950	15547	16060	16435	16894	17282	17723	18177	18927	19595	20081
490	17011.30	1574.009	13464	22088	14184	14617	15024	15554	16047	16580	16948	17333	17776	18319	19046	19768	20389
491	17131.61	1551.159	13190	22744	14351	14807	15227	15753	16224	16644	17021	17428	17861	18428	19240	19851	20383
492	17082.35	1646.811	12783	25618	14129	14624	15077	15670	16116	16524	16951	17331	17904	18450	19297	19926	20324
493	17146.47	1630.518	12628	22935	14130	14674	15053	15745	16233	16641	17098	17463	17932	18443	19311	19922	20444
494	17221.99	1647.29	12538	23243	13944	14592	15106	15853	16302	16716	17148	17551	18028	18638	19327	19928	20482
495	17318.31	1629.846	13121	22218	14334	14777	15291	15860	16405	16780	17282	17677	18100	18650	19522	20204	20577
496	17404.52	1672.797	12530	23672	14455	14845	15301	15944	16415	16839	17318	17726	18260	18844	19592	20234	20840
497	17414.65	1639.573	13264	22705	14341	14861	15406	16031	16484	16916	17285	17697	18171	18774	19625	20253	20614
498	17455.87	1642.762	13151	23927	14507	14875	15520	16040	16496	16941	17350	17768	18206	18852	19608	20146	20706
499	17437.70	1654.39	13029	23200	14286	14879	15385	15978	16540	16924	17372	17777	18179	18703	19623	20383	20816
500	17550.91	1726.281	13317	23853	14261	14855	15367	16079	16607	17017	17409	17874	18386	18981	19876	20525	21066
501	17518.82	1663.039	13047	24228	14441	14933	15491	16088	16631	17006	17378	17815	18298	18893	19686	20455	20871
502	17745.54	1677.810	13327	23863	14472	15131	15680	16322	16787	17240	17641	18033	18563	19125	19917	20737	21146
503	17751.22	1690.994	13756	23860	14513	15097	15622	16293	16782	17253	17723	18156	18534	19049	19914	20680	21181
504	17872.63	1688.289	13813	23326	14830	15245	15824	16391	16886	17333	17752	18226	18648	19218	20167	20890	21265
505	17784.19	1689.916	13137	24722	14597	15183	15669	16325	16837	17323	17730	18158	18555	19129	19939	20604	21258
506	17840.05	1613.55	13379	23499	14688	15258	15763	16494	17005	17358	17783	18135	18566	19085	19976	20746	21290
507	17971.73	1697.973	13356	25200	14596	15356	15951	16518	17019	17394	17888	18372	18777	19265	20126	21023	21489
508	18004.20	1693.707	14151	24261	14852	15311	15829	16539	17044	17471	17912	18361	18854	19475	20218	20954	21279
509	18029.51	1730.624	12974	23862	15072	15440	15946	16628	17048	17468	17831	18282	18839	19438	20237	21112	21735
510	18140.74	1700.256	14130	24140	14895	15370	16013	16740	17188	17623	18022	18446	18900	19560	20385	21060	21535
