n	avg	sd	min	max	0.02	0.05	0.1	0.2	0.3	0.4	0.5	0.6	0.7	0.8	0.9	0.95	0.97
164	1405.885	370.2067	670.5885	2884.796	803.5359	884.7791	966.3866	1099.046	1188.317	1269.517	1354.854	1447.712	1548.945	1686.063	1911.401	2079.39	2200.186
165	1427.426	377.658	591.8927	2860.415	825.7421	897.2915	984.9761	1097.268	1197.649	1292.76	1385.702	1472.505	1570.407	1708.977	1921.798	2146.208	2284.562
166	1438.717	389.9348	700.6625	3149.472	834.8389	903.2209	981.8462	1110.18	1201.02	1291.894	1372.728	1469.721	1595.552	1754.273	1962.359	2152.218	2298.826
167	1424.681	358.1571	655.0542	2720.676	830.1452	909.7417	994.0956	1127.883	1209.417	1292.52	1392.985	1465.467	1570.633	1686.084	1898.038	2083.692	2218.485
168	1439.964	386.778	586.5757	3009.36	819.7256	909.5191	993.3871	1118.977	1212.125	1286.297	1383.431	1476.387	1606.95	1746.847	1939.06	2151.417	2257.378
169	1484.817	394.489	705.3687	3118.115	848.7025	933.3611	1025.209	1151.403	1238.998	1331.977	1431.623	1532.646	1658.344	1785.678	1996.035	2212.649	2373.932
170	1479.233	394.9007	683.4881	3187.549	861.0174	947.9014	1042.336	1146.235	1235.136	1323.784	1411.806	1517.789	1624.341	1789.226	2019.337	2217.351	2328.355
171	1500.897	407.2066	708.5026	3116.689	872.7525	936.7844	1019.644	1147.509	1244.642	1355.207	1447.902	1545.087	1664.845	1800.586	2045.339	2277.212	2379.353
172	1502.032	410.2622	686.1042	3384.512	831.9333	925.1692	1027.809	1163.215	1258.866	1361.245	1452.419	1542.156	1670.245	1790.488	2038.266	2295.57	2398.326
173	1536.813	408.8267	719.1036	3449.641	867.5586	961.1831	1070.527	1195.541	1295.316	1375.094	1476.045	1592.804	1707.102	1848.652	2081.933	2288.306	2451.295
174	1523.508	402.657	656.0876	3611.987	883.6447	974.3213	1055.521	1172.682	1261.138	1369.905	1467.099	1556.568	1691.361	1869.243	2066.636	2239.513	2381.178
175	1569.395	419.0177	679.0641	3572.033	898.2511	979.362	1066.233	1202.556	1321.352	1415.025	1516.277	1631.608	1742.921	1903.094	2143.453	2310.453	2467.504
176	1547.009	415.8043	750.1673	3621.721	893.5133	987.272	1073.809	1209.948	1296.334	1380.137	1473.71	1591.53	1719.83	1860.007	2083.773	2316.362	2440.474
177	1591.435	429.3725	661.8134	3416.333	918.116	1013.072	1097.428	1238.132	1344.903	1416.138	1535.425	1632.327	1748.156	1908.865	2143.012	2408.654	2597.32
178	1604.66	425.0257	680.1426	3362.99	910.8996	1006.991	1102.21	1246.512	1345.438	1458.754	1549.595	1646.5	1771.05	1953.263	2166.567	2389.621	2511.08
179	1615.825	444.5734	620.6658	3654.905	932.8312	1031.103	1112.263	1236.292	1341.926	1442.249	1541.499	1666.588	1786.035	1941.023	2173.854	2460.331	2672.088
180	1630.353	435.6193	781.2407	3885.86	931.9421	1027.473	1109.98	1244.804	1362.979	1474.16	1584.009	1691.923	1826.165	1985.511	2197.71	2440.583	2586.103
181	1671.279	429.1706	718.0912	3288.691	969.636	1055.039	1151.268	1296.721	1402.422	1520.274	1617.859	1739.301	1868.588	2026.452	2238.726	2427.965	2572.922
182	1654.017	426.157	729.4676	3442.5	943.2152	1037.369	1162.53	1301.74	1397.899	1489.786	1600.019	1710.982	1832.884	1983.785	2223.765	2467.771	2590.42
183	1689.791	466.636	743.7984	3761.59	946.3895	1033.725	1152.346	1277.655	1403.655	1502.275	1617.015	1757.513	1906.543	2067.79	2310.135	2515.543	2645.749
184	1714.804	457.9138	692.4262	3251.148	974.4419	1085.764	1180.251	1310.917	1435.576	1539.341	1659.818	1784.403	1912.132	2078.522	2331.722	2605.403	2791.005
185	1701.732	432.683	732.6943	3848.467	974.3757	1085.171	1164.254	1320.263	1458.324	1556.751	1654.139	1769.112	1889.387	2034.329	2257.532	2468.658	2593.188
186	1702.785	463.7211	807.35	3698.686	972.0093	1062.483	1158.683	1292.029	1427.618	1538.107	1661.161	1761.167	1891.075	2055.87	2307.022	2558.613	2718.633
187	1726.04	477.9355	783.316	3871.195	968.2174	1068.186	1178.024	1333.528	1430.342	1523.187	1635.022	1777.175	1933.916	2117.421	2360.19	2620.201	2729.809
188	1749.917	474.8313	732.4493	3804.239	981.724	1087.139	1206.539	1347.786	1479.296	1570.476	1687.917	1791.25	1930.294	2113.1	2403.448	2625.248	2855.53
189	1733.344	443.9179	711.2995	3288.453	1003.66	1118.846	1218.899	1357.843	1463.439	1563.424	1671.085	1796.996	1918.138	2090.592	2355.332	2594.108	2701.352
190	1757.142	454.782	848.785	3571.711	1041.692	1116.474	1227.934	1363.419	1477.542	1581.98	1697.066	1817.985	1958.566	2094.994	2374.296	2618.497	2776.726
191	1821.194	467.9595	832.3533	3830.647	1043.346	1179.891	1277.71	1407.88	1525.432	1646.46	1758.395	1889.227	2035.485	2204.182	2427.997	2687.34	2836.164
192	1779.305	482.3489	740.2878	4572.325	1036.651	1132.041	1227.42	1346.352	1474.491	1596.513	1733.97	1836.653	1970.632	2138.439	2442.3	2668.729	2792.522
193	1813.014	494.1468	883.3753	3669.199	1028.98	1124.626	1235.42	1382.201	1512.199	1623.182	1748.811	1858.791	1996.608	2218.373	2513.937	2763.978	2903.074
194	1815.841	486.6739	806.9988	4474.527	1021.822	1127.696	1263.318	1389.919	1523.404	1653.543	1765.708	1864.593	2013.549	2209.059	2413.188	2682.95	2818.084
195	1865.189	480.3339	844.2541	3591.579	1083.5	1182.855	1290.472	1440.221	1551.925	1676.953	1824.535	1942.273	2075.977	2263.802	2516.092	2758.041	2883.95
196	1869.809	509.8423	809.4498	3737.936	1038.188	1145.212	1255.081	1428.953	1574.908	1673.567	1798.69	1940.501	2096.432	2289.035	2531.292	2786.885	2981.984
197	1889.838	499.8921	837.5822	3941.321	1037.433	1169.001	1311.211	1462.954	1593.423	1710.759	1821.244	1951.627	2094.669	2279.372	2575.669	2860.908	2977.742
198	1900.763	527.8789	893.5222	4329.685	1089.145	1187.022	1290.099	1446.164	1571.63	1718.937	1828.64	1956.736	2105.056	2282.105	2610.549	2867.179	3037.007
199	1853.983	489.8344	808.0743	3908.533	1061.165	1165.769	1282.028	1434.457	1554.901	1676.948	1793.041	1921.243	2064.693	2227.815	2524.628	2785.607	2943.927
200	1897.915	510.3613	835.091	3809.627	1077.957	1182.434	1281.407	1461.813	1571.862	1698.591	1834.427	1965.219	2107.525	2320.263	2567.887	2856.698	2986.49
201	1912.677	524.5291	862.0476	4228.811	1088.868	1202.72	1304.874	1463.519	1585.322	1713.287	1850.664	1972.112	2123.697	2313.178	2617.854	2897.178	3079.303
202	1935.145	508.5922	899.2525	4559.872	1102.98	1231.833	1344.699	1502.892	1639.902	1764.376	1866.585	1988.778	2130.597	2330.526	2599.869	2876.678	2983.9
203	1968.824	530.7625	880.3516	3860.936	1120.825	1230.857	1349.263	1507.688	1634.016	1751.674	1881.626	2045.492	2225.518	2407.305	2689.311	2917.928	3183.293
204	1979.444	534.8461	954.3291	4293.787	1146.048	1218.358	1346.918	1516.714	1650.587	1791.728	1916.101	2051.823	2187.698	2393.161	2687.296	2979.216	3185.068
205	1983.426	537.9295	1035.485	4044.31	1132.744	1252.528	1365.589	1512.274	1640.227	1781.89	1912.019	2037.32	2203.389	2398.789	2695.438	3054.94	3242.512
206	1978.91	531.5081	727.9979	4442.208	1108.123	1233.955	1355.529	1537.477	1667.432	1771.149	1882.478	2038.105	2223.477	2399.252	2715.778	2927.715	3101.319
207	2029.788	551.869	852.7333	4372.379	1153.95	1269.956	1386.691	1546.356	1692.401	1807.997	1962.865	2114.468	2258.328	2438.165	2710.341	3076.411	3309.465
208	2004.62	529.8202	876.7862	4423.275	1128.227	1267.073	1388.629	1533.915	1680.324	1807.445	1933.938	2077.376	2227.204	2450.617	2730.608	2941.159	3071.405
209	2065.852	566.8948	861.2961	4941.906	1207.628	1293.486	1418.141	1585.406	1733.795	1839.116	1959.323	2106.424	2298.784	2508.542	2825.004	3109.692	3299.322
210	2055.888	547.3	877.5346	4235.245	1189.179	1309.353	1421.328	1603.009	1730.578	1854.621	1972.414	2092.744	2260.717	2475.332	2801.815	3064.322	3254.065
211	2060.384	579.1289	837.5058	5121.158	1193.298	1300.273	1419.37	1569.535	1702.096	1847.898	1981.821	2109.552	2262.017	2457.246	2806.186	3146.085	3320.817
212	2058.328	534.7692	940.6849	4043.302	1180.569	1341.414	1444.933	1589.809	1737.511	1877.051	1981.537	2127.364	2251.998	2462.436	2804.444	3089.378	3263.339
213	2129.796	577.8689	918.8379	4376.822	1183.019	1360.894	1470.116	1635.366	1770.247	1889.364	2036.96	2194.151	2382.197	2603.346	2915.521	3185.14	3350.173
214	2114.225	560.066	867.6024	4840.907	1236.364	1326.57	1452.735	1632.735	1775.292	1910.285	2047.458	2195.982	2353.794	2536.017	2844.892	3134.243	3314.477
215	2131.077	591.4747	892.2561	5419.409	1211.952	1326.588	1451.024	1631.243	1769.795	1910.395	2040.534	2169.008	2364.388	2579.895	2946.233	3189.867	3341.382
216	2153.926	604.2366	1045.597	6091.867	1211.981	1336.775	1469.947	1636.386	1779.7	1920.461	2053.391	2201.425	2401.242	2643.558	2967.541	3263.754	3478.402
217	2111.715	552.0207	1029.335	4083.791	1237.075	1347.877	1448.178	1633.642	1754.139	1889.182	2035.811	2196.679	2345.504	2566.575	2896.595	3177.872	3316.908
218	2180.72	614.9329	916.3929	4781.045	1254.194	1373.731	1508.116	1665.782	1797.217	1942.493	2076.577	2229.077	2393.335	2641.575	2987.356	3357.554	3633.351
219	2205.151	601.8297	980.099	4971.532	1264.858	1376.107	1512.173	1690.006	1840.167	2000.968	2124.678	2248.434	2419.096	2664.584	3035.786	3360.301	3524.805
220	2241.352	624.2432	1012.723	4508.216	1213.268	1381.234	1512.619	1711.097	1862.905	1997.757	2145.197	2323.609	2492.316	2731.087	3072.278	3417.958	3662.333
221	2220.581	588.3063	996.136	4377.123	1278.792	1376.36	1536.382	1716.1	1868.989	2010.454	2140.108	2287.55	2448.072	2680.897	2998.6	3308.715	3506.397
222	2260.142	630.1794	841.523	5258.256	1259.969	1411.988	1542.899	1749.351	1896.96	2025.301	2155.826	2317.034	2495.367	2717.246	3086.137	3412.581	3668.635
223	2232.809	599.4568	1047.379	4914.489	1291.828	1383.477	1528.779	1710.979	1845.824	2008.678	2157.967	2314.55	2465.937	2695.552	3045.651	3371.796	3533.604
224	2275.323	645.1165	867.8433	5035.851	1289.158	1399.71	1524.281	1739.831	1879.007	2000.944	2164.554	2320.457	2541.075	2780.038	3177.255	3451.631	3662.757
225	2309.708	606.0105	911.0807	4600.725	1247.864	1413.109	1598.415	1772.822	1956.509	2097.649	2245.06	2392.024	2587.321	2799.104	3146.917	3437.057	3568.642
226	2299.168	608.3223	1062.545	5259.624	1353.541	1455.724	1576.523	1772.023	1917.599	2049.625	2221.453	2389.41	2554.964	2803.383	3144.715	3413.832	3569.809
227	2307.807	623.8746	1031.699	5966.931	1324.434	1459.399	1597.634	1763.432	1934.578	2078.007	2226.595	2368.272	2537.247	2773.863	3168.86	3451.514	3644.338
228	2356.213	633.3661	1020.746	5179.674	1349.67	1492.07	1622.094	1804.364	1976.705	2115.416	2282.649	2429.3	2622.859	2854.827	3165.144	3461.642	3664.766
229	2347.521	643.6712	1093.956	5006.108	1348.376	1461.484	1595.249	1795.94	1950.626	2121.36	2249.431	2422.952	2596.152	2836.844	3208.184	3503.751	3727.306
230	2354.896	638.7568	1041.906	5319.271	1345.132	1458.534	1615.139	1815.937	1961.365	2101.552	2276.161	2421.497	2629.431	2887.391	3180.066	3499.117	3709.922
231	2351.211	620.0004	1090.272	4712.564	1350.343	1450.444	1610.542	1833.506	1983.994	2124.873	2289.39	2441.497	2622.218	2814.892	3202.2	3492.51	3723.784
232	2394.128	612.7613	1170.699	5254.338	1457.257	1564.29	1668.638	1879.163	2038.005	2176.456	2289.722	2452.817	2633.102	2846.28	3199.852	3525.146	3693.559
233	2424.438	674.7706	1058.42	6008.369	1326.162	1469.791	1633.812	1851.484	2029.555	2193.207	2341.748	2505.172	2689.633	2896.749	3318.528	3585.45	3936.042
234	2379.73	628.6368	1116.185	5282.949	1363.759	1507.087	1649.967	1805.155	1986.904	2141.18	2311.236	2488.102	2647.633	2902.245	3207.86	3469.738	3762.746
235	2450.378	664.5555	1109.236	4945.784	1377.237	1529.203	1675.354	1891.741	2053.284	2202.662	2353.883	2527.201	2709.321	2970.888	3353.962	3710.483	3943.92
236	2447.198	673.6716	1070.157	5765.552	1365.221	1544.868	1656.077	1876.691	2045.68	2198.272	2347.174	2509.318	2714.75	2976.627	3327.211	3711.769	3940.107
237	2470.948	673.4514	1027.318	4774.08	1417.086	1529.413	1668.041	1851.678	2046.037	2225.169	2374.992	2552.839	2762.258	3036.915	3402.786	3735.522	3913.013
238	2454.811	693.763	1181.848	5446.976	1368.736	1518.092	1650.784	1858.062	2046.581	2191.053	2340.729	2505.795	2722.232	3001.738	3401.274	3780.544	4016.789
239	2518.394	710.7229	1025.734	5970.737	1360.775	1519.058	1695.318	1907.266	2076.451	2276.752	2425.767	2602.598	2825.383	3055.869	3483.846	3804.064	4077.713
240	2531.64	686.0798	1161.128	5186.503	1399.553	1557.913	1741.469	1917.861	2119.899	2275.901	2445.136	2616.274	2821.2	3091.628	3409.155	3755.633	4101.935
241	2496.776	649.6278	1072.857	5300.01	1397.545	1565.596	1721.034	1942.112	2117.227	2271.625	2429.328	2597.153	2754.122	2961.145	3364.941	3733.868	3921.748
242	2583.875	705.0768	1064.727	5515.279	1495.425	1647.9	1775.981	1970.189	2160.367	2304.887	2451.169	2648.654	2849.842	3141.302	3498.617	3866.872	4191.57
243	2569.92	687.299	1231.529	5695.743	1454.938	1659.672	1807.329	1986.746	2143.235	2283.901	2450.559	2663.219	2833.709	3094.203	3465.024	3853.842	4100.33
244	2572.956	693.0366	940.05	5569.29	1479.285	1654.436	1795.398	1972.103	2139.353	2312.132	2463.77	2632.79	2839.326	3111.705	3521.796	3851.888	4116.33
245	2625.622	735.2519	1156.399	6377.741	1486.017	1621.218	1788.777	2016.647	2192.245	2345.194	2516.622	2685.359	2899.069	3178.354	3630.454	3959.987	4187.687
246	2600.05	699.2302	1111.998	5482.522	1478.349	1618.341	1777.125	1992.926	2170.162	2355.19	2513.325	2668.276	2862.111	3144.734	3537.19	3900.635	4209.309
247	2626.224	708.8462	1161.498	6408.04	1491.34	1685.625	1798.378	2019.432	2204.503	2356.737	2517.995	2685.746	2880.005	3164.401	3567.669	3992.19	4238.134
248	2664.591	714.1674	1232.414	5580.299	1520.927	1712.89	1836.693	2025.752	2205.601	2383.598	2563.057	2783.896	2981.548	3245.723	3632.563	3971.519	4239.698
249	2703.651	747.862	1268.445	6076.38	1509.262	1656.023	1822.458	2078.077	2253.517	2434.038	2611.359	2792.615	2984.512	3283.852	3710.938	4088.366	4306.654
250	2673.104	736.0688	1124.126	5581.959	1523.267	1701.972	1856.515	2042.192	2224.227	2382.165	2562.931	2724.645	2925.209	3231.714	3663.795	4091.605	4365.234
251	2661.365	715.4803	1223.61	5488.16	1518.165	1669.526	1852.331	2048.869	2203.53	2378.402	2572.768	2753.01	2949.452	3197.284	3617.183	3967.982	4242.148
252	2736.341	768.3811	1268.939	6679.136	1543.839	1689.314	1813.678	2025.985	2237.267	2454.874	2663.885	2870.112	3093.488	3334.14	3711.342	4106.761	4408.832
253	2725.958	742.5633	1208.199	6128.515	1512.75	1721.656	1849.929	2064.56	2276.583	2460.43	2636.238	2812.152	3037.408	3316.246	3761.713	3991.935	4296.77
254	2726.807	732.0247	1131.201	6373.554	1538.393	1692.889	1884.553	2081.618	2282.082	2459.478	2655.831	2819.295	3021.631	3306.886	3708.444	4044.232	4310.213
255	2781.628	772.4858	1328.278	6291.645	1539.64	1706.553	1875.816	2121.296	2306.729	2474.347	2676.032	2866.541	3118.216	3409.268	3790.497	4179.813	4419.319
256	2764.045	727.3886	1266.077	6115.811	1567.388	1720.516	1909.475	2140.194	2326.044	2495.933	2659.014	2864.939	3085.811	3346.696	3756.344	4070.837	4307.657
257	2779.845	751.4948	1306.782	6111.862	1541.571	1742.372	1899.586	2125.788	2311.303	2491.095	2694.378	2882.943	3103.943	3380.978	3797.07	4166.37	4462.258
258	2811.921	773.7811	1035.091	6144.552	1615.487	1764.251	1929.014	2157.198	2330.396	2524.09	2691.542	2892.49	3102.793	3410.306	3880.775	4210.678	4582.164
259	2832.038	710.8271	1226.153	5952.787	1726.034	1870.622	2005.416	2206.073	2407.98	2573.058	2731.321	2905.4	3135.178	3377.187	3789.352	4108.318	4348.501
260	2854.687	806.9216	1284.738	6404.714	1610.118	1791.839	1936.836	2167.699	2358.332	2528.675	2752.683	2948.131	3141.998	3431.126	3904.632	4401.46	4715.279
261	2839.469	776.1511	1227.766	6690.306	1609.874	1747.076	1945.26	2165.01	2403.374	2552.819	2706.418	2929.916	3172.635	3430.289	3916.704	4317.718	4554.419
262	2876.425	779.4552	1130.295	6750.835	1608.761	1793.559	1950.9	2226.635	2384.402	2581.448	2792.14	2985.83	3228.392	3496.418	3925.465	4274.407	4436.484
263	2901.059	818.7949	1244.307	7496.111	1623.691	1776.481	1939.607	2213.742	2427.558	2604.136	2779.285	2989.445	3212.71	3529.605	3972.644	4396.276	4740.348
264	2912.901	781.1651	1370.91	6018.139	1679.023	1841.875	1991.027	2243.505	2436.782	2602.136	2804.747	3016.007	3228.487	3520.993	3933.684	4409.904	4669.73
265	2944.456	818.1838	1353.653	7013.472	1663.294	1807.441	2010.814	2274.921	2490.09	2659.145	2817.799	3004.471	3247.159	3530.993	4071.636	4436.604	4781.411
266	2914.305	765.9371	1382.286	6063.933	1668.035	1858.352	2040.684	2258.943	2458.008	2650.783	2816.588	2998.524	3208.828	3496.143	3884.391	4350.316	4685.132
267	2943.791	786.4334	1263.454	6157.66	1658.299	1842.569	2000.102	2240.336	2453.437	2654.391	2848.039	3032.309	3288.994	3553.86	4034.993	4376.57	4651.001
268	3014.461	805.1997	1352.326	6088.942	1695.126	1886.576	2068.793	2324.615	2521.825	2731.615	2899.33	3129.791	3342.817	3618.187	4142.01	4548.724	4830.185
269	3021.436	827.4428	1334.881	6420.16	1680.058	1867.044	2050.289	2304.235	2525.281	2720.228	2917.602	3101.229	3381.839	3649.181	4182.861	4552.525	4753.739
270	3012.611	831.2704	1301.216	6907.164	1695.175	1823.642	2037.403	2308.613	2511.745	2725.799	2912.854	3111.261	3330.918	3636.568	4138.174	4575.82	4794.352
271	3074.412	835.3983	1473.357	7276.434	1838.229	1944.638	2126.211	2359.188	2549.065	2731.57	2939.673	3170.131	3411.725	3740.484	4190.622	4662.393	4939.784
272	3002.361	826.2698	1224.72	7476.43	1753.314	1919.548	2077.08	2305.592	2480.127	2695.449	2850.851	3069.058	3318.569	3603.717	4166.277	4574.195	4865.136
273	3062.498	831.0924	1350.241	7270.736	1732.703	1906.748	2094.195	2355.934	2556.042	2759.458	2942.353	3147.863	3383.943	3677.983	4197.325	4594.939	4925.29
274	3083.078	855.3929	1292.159	7732.079	1756.924	1964.257	2104.288	2335.478	2567.374	2767.987	2969.246	3205.713	3428.867	3737.856	4148.18	4570.792	4871.373
275	3121.185	873.5958	1386.487	6965.658	1797.098	1972.599	2154.741	2391.645	2598.951	2777.067	2965.804	3180.18	3456.288	3743.523	4325.039	4834.22	5161.004
276	3131.423	891.4959	1350.468	6479.601	1755.94	1928.174	2097.37	2378.911	2545.173	2764.485	2994.645	3232.893	3491.978	3832.58	4356.983	4779.649	5147.408
277	3133.186	870.1867	1413.672	6755.908	1722.028	1916.96	2110.511	2356.709	2612.235	2813.197	3009.35	3237.489	3516.73	3833.959	4310.009	4766.925	5091.369
278	3156.953	870.3888	1203.327	6758.53	1783.971	1957.449	2156.859	2412	2645.01	2842.352	3024.931	3242.141	3495.517	3805.495	4361.171	4728.552	4954.613
279	3208.39	877.5772	1223.535	7393.349	1820.693	1991.817	2166.818	2480.782	2719.821	2895.069	3097.258	3295.781	3552.202	3832.143	4325.55	4908.829	5316.331
280	3208.179	921.5925	1561.451	7901.458	1775.257	1974.216	2175.029	2419.421	2657.345	2850.66	3049.33	3282.128	3593.179	3908.779	4467.982	4910.257	5253.976
281	3187.158	851.3597	1496.874	7394.197	1856.104	2009.9	2185.953	2436.253	2645.257	2862.805	3076.192	3290.086	3569.108	3883.208	4288.827	4695.156	4956.482
282	3214.115	902.9401	1248.374	7873.857	1838.397	1997.161	2178.727	2472.38	2649.105	2863.801	3095.965	3331.823	3595.807	3889.337	4414.545	4855.939	5157.908
283	3235.375	880.1495	1415.745	7030.11	1837.112	2034.8	2207.128	2473.882	2691.479	2889.479	3106.103	3340.757	3617.252	3926.824	4357.403	4903.43	5321.276
284	3274.302	886.601	1414.403	7329.927	1859.265	2066.127	2219.786	2511.833	2730.818	2954.427	3170.4	3390.33	3644.049	3955.294	4464.691	4945.858	5210.641
285	3282.548	889.4231	1277.619	6714.317	1887.416	2093.341	2263.248	2532.407	2739.453	2923.622	3132.367	3360.967	3591.479	4019.417	4536.499	4862.116	5250.865
286	3346.028	945.7967	1414.535	7213.66	1867.587	2033.466	2232.339	2541.984	2769.679	3001.913	3209.018	3469.895	3705.122	4024.648	4703.669	5069.557	5379.583
287	3279.724	868.904	1505.628	8177.609	1837.211	2088.319	2306.669	2529.123	2740.404	2933.315	3155.159	3378.642	3666.44	3962.622	4386.793	4886.099	5112.809
288	3317.806	899.6863	1532.308	7122.34	1882.622	2103.648	2264.628	2547.356	2794.052	2979.763	3164.887	3436.356	3667.692	3992.561	4535.974	4960.289	5277.614
289	3335.711	926.5659	1485.474	7029.61	1866.212	2040.003	2222.382	2533.915	2786.575	3000.358	3225.794	3435.202	3711.384	4065.461	4635.554	5063.255	5356.954
290	3338.03	916.6807	1229.226	7261.746	1917.981	2076.652	2250.517	2526.59	2800.342	2995.258	3224.661	3447.148	3731.584	4040.343	4533.153	5030.877	5336.672
291	3460.888	931.4804	1679.213	6940.241	1907.729	2196.016	2359.693	2674.524	2901.832	3107.002	3332.282	3530.084	3840.359	4213.64	4685.935	5239.044	5595.187
292	3385.365	970.3882	1331.222	7556.206	1823.749	2065.437	2247.061	2491.405	2794.682	3020.177	3257.061	3518.96	3830.864	4165.068	4737.363	5119.046	5365.637
293	3396.468	916.6958	1576.329	7319.111	1868.754	2117.664	2320.202	2627.908	2834.022	3079.069	3278.446	3505.893	3754.996	4118.544	4538.337	5131.895	5529.838
294	3408.139	902.0417	1562.882	7211.556	1864.227	2107.041	2334.94	2649.602	2882.407	3125.734	3283.972	3515.36	3773.272	4110.829	4618.47	5058.3	5358.848
295	3435.593	981.1771	1520.049	8845.84	1912.286	2094.886	2279.308	2589.848	2814.386	3105.034	3317.824	3551.954	3837.248	4198.502	4715.559	5119.84	5386.864
296	3429.56	974.5397	1517.791	7388.457	1925.381	2139	2301.917	2619.154	2829.228	3025.126	3247.765	3498.217	3795.784	4209.794	4718.521	5365.717	5566.52
297	3474.875	967.3058	1298.621	7724.291	1961.559	2189.089	2404.08	2627.68	2878.571	3094.646	3335.215	3567.291	3872.167	4224.361	4756.851	5288.157	5595.183
298	3504.334	953.7679	1589.255	8345.612	1976.468	2148.004	2317.213	2675.52	2921.469	3163.265	3405.025	3657.26	3939.51	4241.854	4746.137	5235.547	5598.945
299	3534.274	1008.703	1633.356	9312.262	1966.381	2142.193	2328.666	2684.656	2917.747	3151.965	3388.21	3632.253	3919.817	4310.719	4939.768	5427.945	5774.455
300	3570.902	967.7607	1327.642	7504.352	2078.83	2237.83	2442.653	2727.423	2965.888	3220.427	3427.738	3687.928	4006.548	4353.407	4884.744	5394.431	5736.896
301	3594.507	969.7704	1594.41	7235.892	2048.035	2217.594	2395.708	2731.03	2989.068	3243.469	3503.926	3723.225	4048.779	4364.897	4897.782	5280.794	5706.2
302	3592.531	1006.423	1434.769	8650.232	1994.447	2197.712	2412.523	2757.298	2994.487	3221.42	3451.765	3703.145	4023.071	4341.182	4929.555	5460.239	5699.617
303	3617.688	1013.794	1599.793	7655.847	1969.387	2201.268	2430.193	2753.685	3005.39	3234.642	3494.051	3737.693	3989.31	4403.199	5029.278	5506.635	5904.548
304	3659.316	1026.838	1449.476	7710.22	1983.549	2253.322	2515.227	2796.258	3088.465	3282.719	3481.097	3728.389	4020.093	4378.841	5054.323	5558.162	6019.608
305	3665.25	1036.655	1710.521	8006.475	2091.673	2252.508	2488.222	2754.705	3008.749	3242.88	3517.653	3788.591	4060.129	4476.235	5135.567	5594.719	5820.51
306	3642.36	1000.571	1759.064	8626.859	2066.675	2281.182	2509.027	2789.293	3033.265	3261.484	3481.81	3747.508	4020.954	4429.922	5000.219	5533.079	5816.09
307	3696.416	1020.715	1359.305	8216.816	2036.111	2252.994	2502.142	2843.492	3057.092	3318.351	3560.97	3803.707	4141.116	4473.544	5091.759	5588.144	5949.78
308	3657.132	1043.93	1647.694	8379.077	2041.383	2235.014	2451.618	2760.653	3004.75	3256.268	3519.95	3745.355	4009.926	4464.025	5180.879	5666.675	6002.183
309	3657.763	1004.666	1488.357	8308.789	2060.124	2253	2488.652	2768.376	3065.31	3302.459	3510.311	3751.623	4039.826	4427.984	5066.762	5454.699	5797.091
310	3725.116	1029.396	1753.564	8839.715	2073.532	2309.226	2553.086	2873.307	3105.608	3332.6	3571.742	3848.987	4148.769	4504.711	5114.083	5683.69	6046.773
311	3747.351	1033.568	1742.175	8364.305	2153.825	2385.01	2543.75	2862.979	3086.078	3347.25	3565.955	3839.85	4164.901	4568.467	5128.632	5647.759	5981.426
312	3789.54	1053.122	1571.454	8725.525	2114.626	2304.072	2563.642	2867.483	3130.314	3401.053	3666.499	3928.248	4246.125	4600.569	5144.567	5682.65	6124.526
313	3818.323	1026.6	1674.376	8203.016	2162.852	2394.179	2603.982	2891.937	3202.162	3426.728	3676.351	3977.636	4313.378	4669.823	5136.062	5622.215	5950.274
314	3837.617	1095.312	1801.884	8330.055	2126.156	2339.172	2576.087	2880.07	3137.594	3394.479	3694.468	3953.153	4313.815	4706.127	5309.107	5797.192	6154.958
315	3802.474	1026.176	1692.587	9152.141	2290.96	2447.865	2637.744	2920.675	3189.658	3423.682	3661.793	3903.861	4180.484	4517.795	5122.864	5721.047	6157.55
316	3804.399	1047.437	1722.843	8053.444	2105.284	2329.376	2584.442	2901.147	3147.729	3443.231	3679.863	3931.985	4228.723	4634.543	5198.622	5766.161	6048.179
317	3801.711	1070.194	1827.319	9122.801	2155.009	2417.099	2616.044	2870.533	3139.094	3379.407	3636.223	3866.215	4168.54	4603.29	5241.423	5903.288	6305.188
318	3883.711	1135.429	1480.947	8773.554	2057.93	2321.822	2560.096	2923.79	3175.354	3439.423	3745.291	4014.437	4316.459	4809.327	5435.056	6082.125	6363.228
319	3889.006	1038.929	1835.898	8456.417	2145.528	2450.646	2686	2988.599	3264.71	3515.883	3759.221	4020.699	4320.475	4712.307	5275.966	5711.406	6258.347
320	3877.622	1056.003	1596.338	10047.06	2216.436	2439.456	2674.001	2952.819	3204.471	3466.412	3752.661	4036.502	4368.989	4751.234	5259.084	5678.402	6045.828
321	3967.665	1112.776	1621.29	8880.67	2183.166	2442.839	2696.145	2979.513	3292.999	3554.588	3829.524	4089.174	4422.461	4862.017	5397.609	5989.256	6255.204
322	3974.337	1070.528	1706.731	9086.384	2253.243	2446.726	2740.554	3061.543	3341.677	3570.022	3837.298	4141.718	4454.917	4768.492	5392.743	5923.008	6240.876
323	3949.935	1043.648	1904.304	7842.76	2299.831	2517.883	2738.735	3058.84	3283.772	3553.032	3789.453	4094.769	4416.91	4753.741	5333.311	5789.947	6257.692
