n	avg	sd	min	max	0.02	0.05	0.1	0.2	0.3	0.4	0.5	0.6	0.7	0.8	0.9	0.95	0.97
272	3578.336	288.8818	3066	5049	3212	3248	3284	3347	3400	3448	3505	3563	3652	3769	3977	4166	4299
273	3582.717	271.8698	3094	5146	3210	3264	3312	3366	3416	3462	3509	3568	3662	3799	3949	4106	4228
274	3614.447	298.4727	3158	5506	3234	3282	3325	3383	3432	3486	3544	3616	3687	3801	4004	4215	4301
275	3631.081	287.6947	3151	5296	3241	3282	3340	3400	3447	3506	3563	3624	3726	3835	4032	4172	4226
276	3639.257	287.5314	3169	5197	3272	3310	3363	3420	3461	3512	3564	3627	3703	3840	4026	4228	4349
277	3649.614	285.7656	3156	5088	3282	3326	3368	3427	3473	3527	3579	3641	3722	3837	4039	4191	4323
278	3674.012	293.7145	3208	5202	3285	3341	3383	3443	3503	3546	3598	3664	3741	3855	4050	4269	4409
279	3684.679	292.4856	3204	5365	3310	3363	3398	3458	3506	3563	3614	3674	3755	3870	4067	4272	4398
280	3712.959	301.3385	3206	5102	3306	3360	3415	3479	3528	3581	3641	3700	3796	3915	4104	4355	4470
281	3726.658	309.2893	3238	5219	3323	3370	3422	3489	3537	3597	3644	3713	3803	3930	4159	4365	4472
282	3746.114	293.8454	3292	5039	3367	3410	3458	3511	3565	3610	3669	3731	3817	3944	4177	4345	4477
283	3757.733	300.0299	3279	5300	3366	3409	3454	3522	3572	3633	3685	3746	3829	3956	4158	4371	4502
284	3763.557	289.2638	3273	5249	3389	3436	3479	3544	3591	3639	3690	3752	3826	3951	4176	4334	4478
285	3799.225	309.9916	3317	5270	3409	3442	3486	3554	3610	3667	3721	3784	3876	4009	4230	4425	4603
286	3810.262	305.0953	3347	5348	3433	3477	3515	3574	3621	3669	3727	3801	3878	4012	4216	4451	4560
287	3825.244	298.6161	3350	5465	3450	3491	3529	3594	3644	3695	3747	3808	3895	4014	4228	4417	4593
288	3851.6	307.9871	3344	5828	3447	3504	3551	3618	3659	3712	3784	3842	3932	4050	4262	4485	4610
289	3859.582	315.9873	3300	5350	3451	3507	3549	3618	3670	3719	3772	3850	3933	4078	4287	4493	4696
290	3881.408	323.1509	3381	5785	3481	3543	3585	3641	3682	3738	3782	3857	3956	4063	4303	4543	4698
291	3898.944	299.8405	3402	5220	3486	3544	3589	3657	3717	3764	3834	3902	3989	4097	4297	4500	4612
292	3897.519	300.1529	3404	5626	3513	3561	3601	3670	3719	3769	3820	3875	3966	4089	4311	4501	4653
293	3934.475	316.4026	3397	5498	3523	3572	3622	3683	3746	3798	3856	3924	4011	4125	4372	4574	4702
294	3948.84	307.7256	3401	5578	3543	3591	3652	3711	3761	3814	3871	3934	4024	4160	4348	4558	4672
295	3951.924	293.7903	3450	5545	3563	3609	3652	3713	3772	3828	3885	3956	4024	4149	4349	4520	4654
296	3995.563	314.23	3487	5475	3586	3633	3677	3744	3801	3854	3919	3985	4083	4214	4432	4622	4763
297	4000.077	308.4129	3526	6075	3608	3653	3689	3757	3820	3872	3928	3997	4080	4187	4405	4617	4737
298	4018.332	324.9281	3455	6009	3611	3654	3703	3769	3826	3886	3939	4004	4098	4228	4416	4647	4790
299	4026.166	322.4437	3505	6330	3611	3663	3719	3774	3826	3887	3947	4014	4107	4245	4449	4668	4829
300	4064.335	318.1586	3564	5472	3647	3689	3737	3810	3864	3920	3986	4059	4167	4276	4511	4701	4841
301	4061.61	300.7028	3501	5534	3665	3718	3766	3830	3876	3930	3981	4050	4140	4259	4467	4665	4827
302	4079.438	321.9858	3534	5732	3677	3718	3761	3831	3888	3951	4002	4068	4137	4276	4516	4732	4902
303	4106.436	314.9302	3525	5978	3694	3740	3787	3862	3918	3969	4034	4107	4190	4311	4521	4742	4880
304	4138.285	339.0486	3541	5991	3702	3761	3810	3874	3929	3993	4061	4125	4207	4364	4583	4842	4972
305	4133.842	314.6553	3636	5538	3732	3773	3821	3887	3945	3992	4051	4116	4209	4358	4568	4786	4942
306	4153.058	317.689	3594	5689	3723	3785	3833	3896	3958	4010	4075	4153	4244	4368	4595	4752	4931
307	4167.328	332.088	3648	6304	3749	3797	3847	3915	3970	4023	4081	4155	4244	4359	4609	4815	4969
308	4184.713	324.2795	3686	5880	3780	3821	3862	3929	3988	4039	4099	4163	4267	4403	4614	4851	5011
309	4204.441	331.9686	3679	6074	3784	3832	3876	3937	4000	4061	4131	4205	4292	4408	4614	4868	5070
310	4246.941	351.9344	3698	6317	3811	3845	3893	3968	4026	4099	4166	4237	4332	4469	4726	4940	5145
311	4240.07	312.8388	3707	5769	3821	3869	3921	3989	4043	4104	4158	4228	4326	4469	4667	4824	4973
312	4264.259	341.7137	3716	6113	3817	3877	3933	4000	4064	4124	4179	4252	4334	4485	4738	4964	5102
313	4281.849	346.8189	3714	6120	3850	3897	3960	4017	4069	4127	4188	4257	4346	4510	4765	5009	5141
314	4304.582	336.1985	3768	5949	3879	3919	3976	4035	4088	4157	4223	4282	4390	4537	4780	4982	5115
315	4320.652	336.6678	3788	5926	3880	3921	3976	4057	4116	4169	4228	4308	4410	4559	4809	4989	5119
316	4333.407	339.8006	3805	6286	3890	3940	3992	4070	4125	4184	4248	4328	4413	4560	4803	5028	5193
317	4355.156	339.6726	3856	6084	3920	3961	4017	4090	4143	4204	4263	4346	4450	4580	4813	5044	5158
318	4384.509	359.0832	3758	6321	3947	3995	4036	4111	4170	4225	4290	4366	4458	4600	4863	5079	5245
319	4378.123	333.1109	3863	6155	3947	3995	4039	4122	4178	4238	4294	4371	4451	4593	4835	5083	5176
320	4405.437	345.1053	3832	6344	3967	4020	4074	4140	4194	4248	4318	4403	4494	4601	4852	5091	5243
321	4424.857	363.0398	3836	6122	3988	4025	4072	4136	4200	4260	4327	4411	4514	4652	4940	5236	5337
322	4436.263	340.2755	3934	6172	3997	4042	4096	4167	4232	4291	4355	4419	4506	4649	4931	5154	5270
323	4479.631	372.7936	3801	6251	4007	4064	4121	4185	4249	4315	4380	4458	4562	4736	4981	5201	5388
324	4490.554	357.1581	3899	6547	4021	4066	4121	4212	4287	4342	4405	4479	4581	4728	4942	5217	5400
325	4478.035	342.3403	3910	6287	4033	4096	4142	4208	4266	4329	4395	4472	4570	4705	4925	5179	5311
326	4513.202	356.5917	3935	6215	4057	4133	4177	4235	4299	4358	4412	4489	4605	4746	4960	5222	5372
327	4526.542	350.1946	3977	6254	4074	4124	4180	4245	4302	4361	4435	4521	4615	4788	5003	5211	5336
328	4552.952	358.2539	3997	7021	4083	4142	4211	4289	4342	4403	4468	4532	4624	4776	5027	5230	5483
329	4564.327	337.0143	3990	6071	4117	4189	4229	4299	4353	4413	4484	4551	4645	4795	5036	5236	5387
330	4569.061	357.8972	4010	6660	4119	4164	4221	4286	4353	4411	4474	4554	4663	4794	5041	5253	5465
331	4598.6	342.0294	3994	6101	4155	4197	4246	4325	4383	4444	4516	4598	4693	4836	5064	5260	5425
332	4627.134	364.7454	3999	6247	4134	4201	4263	4348	4409	4470	4532	4603	4725	4871	5113	5380	5560
333	4632.349	349.9903	4049	6612	4161	4242	4291	4357	4419	4474	4547	4621	4720	4873	5092	5346	5491
334	4664.048	357.1337	4108	6507	4200	4243	4304	4384	4457	4510	4572	4646	4743	4924	5151	5329	5549
335	4680.767	378.2515	4043	7058	4205	4255	4310	4396	4460	4521	4575	4659	4757	4913	5209	5440	5616
336	4678.241	351.3720	4138	6503	4222	4264	4332	4411	4473	4529	4596	4660	4769	4903	5125	5298	5520
337	4711.325	384.9141	4154	6678	4227	4290	4337	4413	4481	4541	4611	4708	4805	4930	5242	5483	5671
338	4727.744	378.8393	4157	6502	4246	4313	4361	4438	4499	4559	4632	4707	4806	4977	5229	5495	5715
339	4765.152	394.7561	4120	7114	4253	4337	4392	4477	4535	4594	4661	4742	4862	4989	5270	5579	5714
340	4751.153	364.7025	4133	6653	4274	4341	4389	4466	4519	4585	4657	4744	4847	4986	5237	5522	5631
341	4764.795	372.104	4193	6642	4298	4372	4418	4483	4547	4608	4666	4741	4828	4977	5253	5505	5744
342	4787.145	360.1899	4210	7039	4321	4380	4426	4499	4576	4644	4702	4768	4862	5016	5289	5527	5715
343	4817.23	378.953	4209	6833	4340	4389	4459	4524	4591	4642	4713	4808	4911	5042	5336	5616	5797
344	4858.048	399.7052	4134	7310	4339	4411	4474	4557	4617	4669	4739	4833	4947	5142	5415	5658	5875
345	4850.512	371.4369	4289	6992	4369	4427	4490	4557	4622	4682	4750	4829	4941	5104	5391	5561	5742
346	4893.688	406.3292	4242	7261	4386	4452	4502	4584	4643	4712	4789	4877	4988	5167	5428	5724	5868
347	4911.211	393.9382	4293	7140	4398	4465	4525	4595	4665	4730	4810	4901	5023	5200	5437	5683	5799
348	4882.839	357.7731	4249	6914	4401	4463	4510	4595	4676	4732	4801	4880	4987	5107	5363	5566	5692
349	4949.121	390.9468	4312	7186	4439	4519	4564	4636	4705	4774	4837	4934	5052	5227	5470	5731	5891
350	4943.731	401.088	4313	6697	4430	4500	4554	4637	4700	4767	4836	4922	5026	5202	5474	5811	6005
351	4957.984	393.5526	4372	7414	4463	4516	4583	4659	4727	4783	4846	4926	5041	5203	5496	5764	5978
352	4975.679	384.5063	4391	6802	4496	4543	4592	4666	4743	4806	4874	4965	5081	5214	5491	5781	5932
353	4997.107	395.9569	4387	7005	4491	4555	4612	4688	4746	4823	4898	4979	5076	5253	5542	5838	5988
354	5017.703	387.259	4374	6867	4500	4559	4617	4708	4782	4851	4914	5006	5134	5295	5579	5777	5916
355	5052.411	425.3316	4428	7019	4527	4582	4648	4726	4798	4867	4927	5021	5147	5316	5638	5939	6097
356	5040.252	391.9302	4387	6879	4545	4596	4656	4742	4807	4875	4936	5022	5129	5272	5542	5860	6077
357	5086.594	434.45	4393	7161	4560	4616	4682	4763	4828	4886	4962	5052	5171	5345	5672	5973	6218
358	5097.615	402.5777	4413	7647	4586	4639	4697	4772	4843	4914	4996	5079	5201	5386	5663	5894	6045
359	5086.176	388.8519	4449	7239	4596	4645	4712	4789	4851	4920	4987	5076	5192	5335	5573	5789	5996
360	5141.252	398.3639	4399	7258	4623	4687	4745	4841	4903	4968	5035	5131	5240	5401	5670	5924	6089
361	5120.127	381.1234	4531	7335	4629	4687	4742	4816	4887	4949	5023	5118	5223	5380	5630	5849	6020
362	5162.71	404.8234	4497	7156	4660	4721	4775	4855	4915	4978	5048	5140	5248	5427	5720	5928	6204
363	5176.024	401.775	4562	7172	4678	4744	4784	4865	4932	5000	5074	5150	5259	5405	5747	6056	6167
364	5219.545	442.9282	4557	7774	4681	4731	4814	4896	4952	5016	5093	5189	5317	5497	5776	6063	6277
365	5227.521	407.5939	4545	7601	4697	4761	4833	4917	4987	5052	5118	5209	5320	5512	5795	5989	6206
366	5241.527	420.3042	4567	7445	4712	4767	4835	4922	4989	5049	5129	5222	5333	5500	5807	6125	6310
367	5249.54	409.436	4591	7277	4744	4807	4858	4946	5013	5083	5142	5221	5312	5496	5816	6051	6356
368	5294.325	432.167	4639	7871	4759	4807	4872	4961	5039	5115	5191	5283	5374	5553	5874	6146	6399
369	5300.071	425.9294	4668	7122	4782	4822	4883	4970	5039	5105	5175	5278	5409	5578	5858	6193	6422
370	5293.128	400.71	4685	7210	4778	4843	4908	4985	5054	5117	5178	5270	5383	5552	5859	6170	6350
371	5319.331	414.8656	4578	7478	4781	4859	4922	5009	5078	5143	5221	5304	5409	5551	5864	6149	6348
372	5357.321	426.7129	4682	7854	4814	4876	4946	5033	5107	5172	5244	5340	5461	5610	5931	6216	6354
373	5347.983	388.6916	4683	7197	4839	4901	4960	5041	5107	5177	5250	5338	5451	5613	5882	6116	6277
374	5373.476	392.6159	4711	7565	4871	4931	4979	5063	5133	5204	5285	5365	5470	5629	5903	6139	6326
375	5388.778	422.7837	4699	7810	4868	4923	4994	5066	5131	5198	5274	5362	5488	5669	5933	6195	6440
376	5433.377	431.5560	4753	7881	4891	4948	5009	5093	5169	5238	5315	5412	5541	5748	6020	6293	6455
377	5418.548	402.5547	4762	7348	4875	4947	5013	5106	5173	5242	5309	5412	5527	5689	5928	6218	6380
378	5441.915	405.6765	4817	7628	4905	4976	5040	5121	5205	5271	5342	5433	5548	5702	5959	6239	6426
379	5435.432	394.9599	4807	7203	4916	4976	5042	5122	5200	5272	5333	5418	5538	5691	5935	6230	6479
380	5497.356	432.1658	4723	7766	4947	5006	5074	5161	5232	5309	5383	5479	5615	5796	6083	6328	6568
381	5491.104	419.5431	4819	7711	4969	5025	5083	5163	5240	5311	5384	5477	5595	5741	6030	6376	6552
382	5512.029	422.7835	4810	7862	4996	5042	5100	5182	5251	5328	5395	5492	5593	5791	6061	6405	6586
383	5551.461	439.2686	4917	7817	5021	5082	5141	5216	5286	5360	5431	5519	5630	5806	6138	6423	6805
384	5592.516	457.9536	4889	8292	5024	5088	5162	5250	5325	5404	5476	5572	5692	5851	6143	6455	6738
385	5569.369	409.8844	4918	7663	5042	5112	5175	5252	5316	5382	5454	5543	5672	5846	6129	6410	6630
386	5588.851	424.7528	4855	7664	5065	5119	5175	5266	5330	5403	5470	5554	5673	5867	6193	6494	6578
387	5637.412	448.2949	4851	8266	5068	5158	5211	5300	5368	5429	5504	5595	5743	5930	6266	6548	6784
388	5658.124	439.3974	4969	7629	5094	5154	5234	5311	5386	5461	5534	5638	5755	5969	6259	6570	6750
389	5671.358	429.7878	4889	7760	5110	5172	5244	5329	5412	5485	5556	5672	5799	5967	6242	6507	6721
390	5681.796	437.9189	4945	9358	5094	5176	5248	5351	5430	5503	5581	5672	5787	5953	6245	6492	6749
391	5693.927	454.2501	5011	8020	5148	5195	5261	5339	5412	5490	5570	5672	5799	5985	6294	6652	6816
392	5711.041	411.9928	4952	7877	5149	5217	5282	5388	5461	5530	5617	5703	5814	6011	6266	6526	6652
393	5730.649	461.2572	5014	8606	5167	5238	5293	5388	5458	5526	5590	5693	5814	6025	6375	6640	6829
394	5768.222	454.2126	4982	8039	5180	5240	5321	5412	5489	5569	5639	5758	5879	6077	6407	6653	6886
395	5746.867	435.9444	5067	8041	5196	5257	5320	5418	5497	5561	5640	5724	5837	5998	6290	6629	6886
396	5808.055	460.6313	5024	8227	5225	5300	5375	5460	5524	5597	5695	5791	5906	6097	6416	6722	6944
397	5822.803	449.0176	5062	8847	5264	5318	5378	5467	5558	5629	5717	5800	5925	6126	6395	6668	6913
398	5822.265	467.3335	5094	8208	5237	5322	5388	5480	5540	5612	5693	5781	5885	6087	6487	6804	7035
399	5835.285	435.1608	5142	8212	5268	5347	5417	5493	5578	5647	5723	5816	5939	6108	6429	6704	6940
400	5891.142	483.5723	5115	8792	5305	5378	5431	5524	5596	5679	5762	5866	6003	6175	6504	6839	7069
401	5896.538	478.1615	5136	8622	5299	5378	5444	5534	5606	5682	5777	5879	6013	6188	6519	6825	7108
402	5929.15	491.5949	5123	8437	5333	5408	5470	5563	5637	5712	5790	5899	6027	6200	6557	6928	7229
403	5937.551	474.6647	5173	8376	5323	5405	5471	5564	5648	5724	5816	5921	6047	6258	6593	6870	7048
404	5914.918	445.7674	5250	8007	5357	5415	5480	5573	5634	5708	5790	5895	6032	6219	6566	6897	7027
405	5970.013	469.6424	5222	8234	5381	5455	5515	5604	5692	5753	5839	5937	6078	6283	6619	6926	7115
406	5997.356	480.6755	5220	8480	5396	5461	5532	5612	5691	5773	5860	5987	6129	6337	6660	6946	7114
407	5965.873	435.8044	5293	8453	5421	5488	5544	5623	5694	5771	5851	5951	6076	6262	6557	6837	7047
408	6013.847	456.3861	5269	7985	5420	5507	5563	5643	5725	5809	5891	6009	6146	6312	6658	6969	7174
409	6034.84	471.5069	5188	8425	5439	5497	5571	5656	5746	5824	5923	6012	6131	6357	6662	7011	7215
410	6038.209	436.7065	5281	8436	5437	5532	5597	5689	5769	5851	5933	6037	6165	6364	6612	6826	7043
411	6069.797	470.1762	5286	8779	5440	5536	5614	5717	5797	5865	5947	6044	6169	6376	6710	6976	7202
412	6096.712	478.0988	5387	8769	5475	5563	5634	5729	5809	5882	5972	6077	6203	6396	6707	7091	7259
413	6112.346	464.3525	5381	8457	5509	5583	5653	5748	5824	5899	5985	6081	6233	6440	6766	7063	7224
414	6143.143	469.4252	5320	8648	5492	5594	5680	5782	5864	5933	6021	6129	6266	6472	6806	7065	7220
415	6145.017	482.5653	5349	8831	5542	5609	5677	5765	5860	5936	6029	6119	6258	6439	6760	7073	7390
416	6148.047	461.6893	5427	8228	5525	5615	5690	5782	5870	5953	6025	6128	6276	6464	6776	7100	7299
417	6174.395	438.1595	5405	8559	5568	5661	5733	5824	5897	5965	6066	6179	6323	6486	6765	7058	7217
418	6208.167	489.6574	5456	9052	5586	5673	5750	5840	5926	6010	6083	6175	6309	6490	6839	7157	7450
419	6224.624	484.7276	5391	8777	5618	5678	5752	5846	5923	6015	6094	6192	6346	6528	6932	7161	7411
420	6240.98	474.1638	5442	8672	5622	5683	5755	5859	5956	6035	6122	6234	6359	6578	6879	7212	7388
421	6244.888	440.3377	5364	8656	5645	5727	5796	5905	5995	6055	6132	6242	6370	6525	6817	7167	7303
422	6301.16	494.5916	5419	8828	5655	5726	5829	5924	6003	6086	6170	6268	6409	6619	7042	7307	7470
423	6316.152	508.3403	5501	9938	5718	5778	5847	5936	6010	6093	6171	6282	6431	6622	6963	7283	7484
424	6320.67	486.7808	5505	8791	5699	5759	5829	5939	6021	6106	6198	6308	6453	6636	6997	7242	7544
425	6308.246	464.932	5545	8992	5696	5784	5865	5956	6036	6113	6202	6283	6395	6593	6927	7215	7428
426	6351.534	489.3666	5623	9376	5754	5817	5895	5975	6056	6136	6222	6326	6466	6638	7008	7310	7548
427	6391.261	484.9482	5577	8556	5771	5823	5900	6010	6081	6173	6267	6388	6535	6717	7039	7350	7534
428	6400.238	505.986	5671	9161	5766	5828	5897	6013	6087	6172	6274	6381	6521	6705	7081	7398	7647
429	6418.523	505.2804	5579	9264	5786	5864	5938	6029	6099	6190	6280	6409	6540	6744	7142	7432	7628
430	6450.913	534.0051	5562	10238	5810	5884	5955	6054	6133	6217	6333	6430	6567	6771	7037	7466	7814
431	6458.665	496.3005	5632	9869	5844	5919	5984	6079	6159	6231	6319	6450	6605	6787	7067	7420	7697
432	6463.387	499.3388	5646	9523	5848	5921	5999	6082	6165	6247	6337	6437	6592	6752	7107	7476	7828
433	6538.065	530.6686	5727	9648	5882	5940	6014	6122	6207	6314	6410	6531	6653	6875	7231	7557	7803
434	6508.813	509.7924	5569	8728	5835	5917	6008	6122	6195	6276	6369	6472	6639	6848	7254	7598	7789
435	6518.161	503.1975	5578	9009	5888	5961	6025	6142	6226	6297	6380	6504	6630	6833	7211	7558	7784
436	6529.831	491.8453	5701	9204	5917	5987	6067	6150	6240	6316	6410	6498	6630	6829	7166	7492	7688
437	6576.857	519.6444	5762	9635	5902	5993	6078	6174	6256	6340	6442	6564	6715	6910	7233	7539	7866
438	6570.714	508.9903	5800	9359	5932	6018	6085	6178	6247	6345	6430	6547	6683	6894	7266	7602	7824
439	6580.011	489.757	5838	9541	5983	6051	6123	6208	6296	6365	6447	6571	6679	6850	7193	7593	7890
440	6640.546	531.4579	5828	9540	5997	6060	6123	6216	6315	6395	6490	6612	6771	6986	7370	7715	7999
441	6627.117	475.5117	5829	9100	6023	6071	6154	6251	6338	6414	6497	6616	6767	6968	7277	7487	7711
442	6666.959	503.5527	5862	9853	6002	6087	6162	6271	6362	6452	6539	6645	6806	6997	7350	7661	7801
443	6659.919	510.5534	5805	8987	6025	6088	6169	6269	6355	6428	6532	6637	6766	6946	7387	7749	7976
444	6675.757	500.2546	5831	9470	6036	6128	6194	6300	6382	6456	6539	6654	6781	6991	7312	7659	7879
445	6736.84	521.393	5890	9230	6095	6163	6226	6331	6410	6495	6602	6712	6864	7101	7466	7739	7987
446	6721.724	500.8781	5909	9980	6058	6164	6237	6345	6427	6494	6603	6696	6858	7044	7360	7708	7993
447	6775.313	522.8779	5904	9553	6107	6193	6267	6353	6439	6543	6664	6782	6915	7114	7449	7798	8023
448	6785.958	535.2609	5951	9945	6081	6184	6259	6365	6468	6564	6654	6756	6905	7112	7512	7895	8162
449	6788.813	514.7974	5835	9480	6161	6223	6293	6404	6480	6567	6654	6753	6895	7091	7482	7776	8121
450	6827.404	551.3313	5951	9927	6178	6250	6318	6407	6489	6577	6686	6801	6939	7154	7543	7893	8201
451	6811.941	486.8444	5919	9081	6179	6245	6329	6437	6522	6598	6680	6789	6939	7146	7455	7817	8018
452	6838.485	494.1383	5971	9922	6189	6275	6357	6441	6521	6617	6723	6832	6983	7185	7541	7810	7968
453	6881.489	545.7908	6088	9783	6184	6287	6357	6462	6550	6624	6726	6862	7040	7263	7619	7935	8100
454	6893.91	534.8965	5955	10232	6238	6313	6381	6487	6575	6646	6737	6862	7003	7250	7639	7967	8242
455	6923.039	552.8903	6085	9679	6257	6323	6395	6487	6576	6680	6772	6892	7045	7302	7683	8017	8313
456	6930.932	546.6182	6059	9821	6235	6326	6407	6505	6596	6682	6791	6884	7058	7294	7687	7993	8244
457	6970.677	559.3038	6064	9835	6269	6346	6433	6536	6630	6739	6820	6929	7085	7322	7745	8092	8399
458	6976.006	567.4543	6159	10256	6308	6392	6454	6553	6624	6726	6818	6940	7077	7286	7720	8162	8427
459	6994.039	538.4132	6212	9741	6316	6383	6469	6570	6659	6759	6848	6978	7131	7313	7726	8100	8317
460	6989.067	525.4381	6199	9985	6317	6406	6479	6588	6669	6753	6843	6962	7095	7325	7688	8063	8251
461	7019.35	524.8945	6064	9946	6359	6434	6506	6620	6695	6782	6889	6996	7167	7361	7742	8037	8338
462	7032.738	529.5097	6123	9362	6359	6438	6519	6630	6715	6803	6888	6989	7147	7379	7757	8105	8365
463	7050.742	527.4914	6218	10040	6398	6460	6536	6648	6721	6805	6893	7009	7177	7404	7811	8186	8321
464	7097.979	562.176	6196	10142	6407	6483	6550	6665	6751	6845	6944	7065	7255	7481	7843	8205	8470
465	7127.194	597.4804	6273	11285	6406	6483	6558	6677	6771	6863	6960	7100	7255	7483	7936	8379	8590
466	7125.434	547.7108	6224	9753	6443	6520	6589	6695	6786	6871	6973	7105	7257	7496	7892	8217	8460
467	7137.788	550.576	6191	9835	6455	6532	6618	6718	6809	6901	6987	7100	7250	7492	7857	8225	8478
468	7129.905	542.1466	6246	10276	6487	6546	6627	6723	6822	6903	6991	7111	7236	7418	7807	8200	8414
469	7157.471	567.6305	6301	10270	6479	6565	6638	6735	6837	6916	7018	7136	7277	7498	7800	8234	8721
470	7214.672	566.9278	6332	10080	6488	6563	6664	6771	6856	6954	7052	7188	7364	7615	7995	8341	8552
471	7185.635	549.4401	6428	10469	6511	6587	6645	6763	6854	6942	7031	7139	7335	7539	7915	8324	8506
472	7229.924	520.6094	6324	9577	6556	6622	6698	6800	6906	6999	7093	7227	7384	7605	7968	8262	8537
473	7215.314	542.4695	6389	10711	6533	6612	6689	6802	6881	6989	7093	7197	7340	7531	7931	8347	8620
474	7228.334	537.8597	6276	10138	6540	6629	6728	6814	6909	6994	7091	7207	7358	7559	7903	8312	8612
475	7304.184	567.286	6445	10313	6600	6682	6739	6856	6959	7050	7157	7282	7444	7682	8069	8444	8771
476	7318.229	567.6179	6348	11003	6604	6688	6751	6883	6980	7064	7156	7298	7460	7675	8070	8498	8692
477	7334.193	573.1773	6509	11975	6600	6695	6780	6897	6987	7079	7192	7327	7495	7706	8044	8484	8656
478	7345.238	568.266	6533	10392	6640	6719	6797	6923	7021	7099	7189	7315	7451	7694	8110	8544	8762
479	7371.108	609.6292	6444	10567	6638	6707	6801	6909	7017	7095	7193	7324	7487	7752	8209	8615	8981
480	7363.825	528.3124	6402	10974	6670	6764	6852	6964	7045	7135	7218	7348	7513	7690	8088	8384	8579
481	7413.723	540.3414	6486	10098	6699	6787	6883	6980	7079	7174	7279	7408	7552	7788	8181	8452	8659
482	7408.955	548.8202	6478	10433	6695	6785	6866	6983	7083	7170	7284	7402	7549	7736	8103	8554	8787
483	7478.292	604.9041	6603	10714	6733	6815	6892	7009	7111	7222	7328	7457	7607	7840	8286	8655	9063
484	7471.78	566.6004	6487	10223	6736	6819	6905	7023	7134	7234	7330	7441	7617	7833	8247	8649	8926
485	7462.859	552.6852	6607	10062	6725	6821	6922	7042	7134	7226	7319	7439	7594	7830	8189	8558	8821
486	7508.268	592.2406	6519	10275	6737	6855	6929	7039	7137	7239	7359	7492	7670	7888	8333	8757	8976
487	7545.012	580.4185	6567	10819	6826	6904	6979	7101	7187	7278	7397	7530	7690	7922	8333	8683	8933
488	7563.971	611.8144	6634	10814	6813	6909	6999	7097	7193	7284	7393	7501	7690	7947	8396	8836	9122
489	7546.931	564.3681	6678	10899	6871	6937	7004	7105	7190	7294	7400	7518	7684	7917	8256	8736	9030
490	7602.087	590.2813	6673	10432	6865	6952	7030	7123	7227	7318	7445	7574	7783	8010	8421	8804	8983
491	7612.448	613.2948	6711	11638	6855	6952	7031	7147	7241	7336	7435	7567	7747	8002	8451	8823	9043
492	7598.878	543.4899	6759	11255	6920	7000	7062	7178	7273	7366	7468	7563	7719	7958	8280	8672	8953
493	7636.466	587.6082	6640	10888	6890	6985	7072	7210	7305	7400	7493	7598	7737	7955	8410	8789	9132
494	7692.018	585.3771	6656	10495	6919	7022	7116	7235	7332	7415	7535	7669	7839	8133	8512	8819	9144
495	7669.24	584.4301	6731	11404	6922	7015	7109	7219	7320	7404	7520	7635	7815	8023	8454	8791	9125
496	7706.493	612.8226	6800	10942	6971	7057	7140	7242	7335	7431	7535	7668	7815	8070	8559	8943	9199
497	7705.964	570.1885	6762	11158	7033	7112	7177	7276	7367	7452	7538	7656	7833	8020	8486	8892	9166
498	7748.163	607.5166	6671	10656	6958	7075	7170	7290	7382	7467	7589	7727	7895	8105	8603	8960	9244
499	7757.335	595.2053	6760	11451	7010	7079	7181	7289	7410	7494	7588	7740	7913	8147	8562	8921	9182
500	7820.495	635.4991	6777	10984	7032	7118	7210	7337	7408	7506	7621	7804	8006	8264	8675	9112	9381
501	7806.004	607.9509	6790	10747	7060	7147	7235	7343	7447	7550	7631	7760	7934	8187	8619	9029	9406
502	7810.211	589.4389	6805	11071	7061	7134	7232	7342	7453	7545	7640	7795	7962	8232	8582	8957	9194
503	7858.006	626.2377	6914	11267	7061	7161	7260	7379	7473	7594	7697	7827	8037	8236	8638	9050	9333
504	7839.581	596.695	6801	10833	7110	7202	7294	7398	7487	7590	7685	7798	7957	8166	8588	8980	9383
505	7892.681	588.0556	6939	10621	7132	7232	7321	7434	7524	7611	7720	7839	8052	8323	8751	9046	9273
506	7935.615	650.3794	6893	11416	7179	7256	7313	7427	7530	7636	7742	7887	8066	8376	8808	9233	9567
507	7929.255	585.5995	6955	10970	7179	7265	7344	7477	7581	7680	7780	7927	8080	8275	8736	9051	9452
508	7931.479	607.3277	6961	11121	7185	7276	7381	7485	7563	7656	7760	7878	8047	8292	8738	9188	9429
509	7952.212	568.4383	7031	10901	7214	7275	7367	7502	7616	7714	7815	7916	8111	8342	8659	9070	9289
510	7962.207	589.888	6960	11236	7188	7282	7382	7488	7586	7704	7809	7955	8135	8372	8742	9127	9391
511	7999.457	617.4528	6995	11871	7207	7325	7423	7539	7627	7722	7835	7963	8134	8401	8800	9200	9439
512	8007.177	610.135	7020	12149	7262	7339	7424	7554	7635	7731	7836	7967	8170	8397	8827	9211	9463
513	7991.106	592.0436	7087	11554	7265	7342	7430	7543	7637	7716	7829	7954	8138	8350	8776	9221	9473
514	8031.607	602.4529	7081	11370	7272	7367	7469	7590	7679	7763	7858	7978	8138	8393	8822	9295	9573
515	8057.194	588.2452	7147	10935	7322	7394	7475	7595	7697	7786	7900	8033	8189	8465	8870	9257	9467
