n	avg	sd	min	max	0.02	0.05	0.1	0.2	0.3	0.4	0.5	0.6	0.7	0.8	0.9	0.95	0.97
509	19504.12	2267.615	13918	27958	15462	16299	16812	17615	18218	18780	19278	19786	20387	21231	22431	23716	24458
510	19767.6	2336.410	14283	31095	15816	16416	17055	17772	18447	19007	19502	20022	20642	21574	22979	24010	24858
511	19774.34	2378.251	13930	30346	15664	16308	16904	17751	18400	19056	19586	20114	20761	21519	22889	23856	24835
512	19737.01	2299.925	14399	29418	15856	16562	17041	17723	18356	18961	19508	19932	20650	21496	22889	24033	24781
513	19758.01	2360.286	13202	31281	15951	16413	17022	17769	18419	18916	19442	20072	20672	21349	22883	24213	25078
514	19949.42	2383.872	14899	30421	15952	16589	17297	18037	18608	19111	19610	20169	20819	21638	23057	24367	24969
515	19947.46	2376.338	14014	32708	15919	16630	17097	17934	18517	19162	19705	20338	20966	21787	22885	24094	24813
516	20016.92	2427.952	14128	30330	16059	16529	17228	18022	18618	19158	19720	20270	20896	21700	23291	24488	25411
517	20136.62	2366.056	14830	29235	16100	16764	17367	18192	18804	19324	19866	20417	21089	21900	23143	24497	25708
518	20222.35	2406.994	14984	31144	16266	16760	17333	18136	18824	19418	19932	20530	21105	22125	23441	24492	25120
519	20263.18	2418.627	14255	31506	16142	16743	17389	18313	18959	19483	19948	20602	21240	22098	23215	24592	25651
520	20194.2	2407.838	15348	31908	16356	16829	17407	18196	18829	19314	19837	20368	21057	21946	23435	24654	25458
521	20407.14	2530.442	14869	30615	16307	16844	17464	18322	18968	19555	20103	20668	21295	22332	23703	25165	26077
522	20347.88	2364.940	14866	31192	16330	16994	17528	18345	18985	19518	20128	20679	21358	22142	23468	24555	25457
523	20543.87	2468.040	15065	32615	16281	17011	17692	18532	19168	19726	20301	20855	21607	22345	23660	24806	25887
524	20600.74	2409.499	15363	35001	16585	17159	17791	18593	19226	19748	20372	20987	21568	22345	23656	24942	25609
525	20704	2533.149	15389	32708	16294	17006	17690	18681	19284	19840	20350	20991	21648	22585	24076	25418	26038
526	20706.98	2374.421	15066	32398	16639	17217	17841	18623	19440	19975	20484	20972	21748	22639	23902	25044	25586
527	20772.53	2445.861	15520	31819	16579	17158	17984	18784	19327	19959	20552	21063	21742	22469	23944	25291	25979
528	20967.86	2583.064	15221	31927	16761	17351	17893	18660	19409	20086	20689	21394	22112	22910	24276	25780	26472
529	21044.33	2550.788	14530	32424	16783	17441	18129	18981	19506	20210	20762	21428	22059	22857	24165	25617	26607
530	20817.10	2496.79	15174	31542	16735	17252	17866	18718	19332	19898	20460	21135	21877	22768	24093	25393	26016
531	20951.44	2488.993	15381	34575	16780	17438	18102	18858	19522	20164	20674	21232	21958	22720	24093	25572	26660
532	20998.87	2600.304	14873	32713	16826	17262	17920	18844	19476	20079	20692	21297	22055	22934	24461	25857	26697
533	21073.88	2457.228	15196	31547	16758	17614	18282	19042	19619	20282	20781	21409	22014	22875	24273	25430	26388
534	21340.58	2608.992	15224	34004	16899	17543	18435	19201	19859	20422	21012	21621	22339	23323	24809	26003	26620
535	21303.16	2680.568	15265	35219	16871	17504	18134	19109	19753	20418	20962	21526	22196	23281	24770	26429	27468
536	21352.85	2618.253	15908	37072	17157	17891	18487	19247	19902	20457	20944	21560	22262	23151	24681	25870	26725
537	21377	2489.571	15241	31392	16963	17765	18529	19241	19962	20523	21141	21692	22385	23314	24759	25956	26519
538	21379.21	2609.34	14707	33553	17174	17638	18350	19215	19868	20524	21155	21695	22409	23273	24633	26277	27466
539	21436.57	2488.173	15402	32546	17040	17719	18403	19428	20024	20647	21244	21865	22548	23331	24646	26000	26685
540	21556.64	2630.711	14866	33144	16965	17711	18472	19388	20035	20694	21238	21898	22649	23541	24950	26319	27309
541	21633.61	2547.79	16261	32397	17308	18052	18650	19400	20105	20689	21340	22056	22735	23579	25049	26257	26984
542	21621.94	2528.435	15780	32087	17250	17910	18638	19526	20253	20825	21370	21842	22585	23513	24992	26444	27272
543	21760.84	2669.091	15528	33474	17298	18152	18723	19585	20262	20745	21366	22036	22730	23757	25188	26405	27707
544	22002.64	2658.432	15480	37174	17425	18255	18970	19914	20481	21076	21660	22256	23018	23996	25461	26816	27634
545	21820.68	2605.002	16392	32943	17451	18083	18773	19657	20376	20944	21495	22162	22884	23751	25196	26440	27504
546	21719.31	2606.704	15687	35175	17323	18083	18651	19545	20187	20800	21423	22068	22716	23640	25123	26595	27268
547	22021.82	2716.187	15374	35149	17776	18315	18927	19753	20537	21101	21567	22371	23032	23966	25246	26609	28230
548	21969.73	2711.984	15981	31940	17288	18149	18875	19760	20453	21065	21583	22286	22924	23983	25335	26966	28499
549	22239.51	2743.107	15837	38607	17997	18422	19148	20074	20747	21313	21843	22449	23281	24161	25502	26830	28139
550	22308.85	2720.653	14931	35747	17817	18441	19198	20083	20761	21329	22008	22602	23304	24370	25930	26953	28229
551	22252.69	2796.985	15806	39727	17505	18437	19168	20019	20647	21216	21910	22589	23315	24230	25800	27007	28003
552	22402.12	2744.261	16499	34523	17668	18633	19268	20128	20846	21427	22024	22744	23415	24359	25850	27526	28948
553	22423.49	2707.099	16154	36181	17851	18616	19181	20131	20794	21523	22148	22861	23618	24482	25947	26832	27663
554	22424.07	2741.552	15593	35527	17857	18510	19185	20189	20786	21483	22100	22750	23567	24617	26009	27319	28235
555	22538.39	2764.198	15362	38191	18027	18638	19199	20225	20969	21615	22253	22877	23557	24656	26153	27348	28245
556	22642.23	2769.161	16092	36843	18057	18728	19424	20432	21074	21607	22271	22949	23705	24777	26242	27704	28663
557	22573.24	2601.186	16835	34601	17777	18806	19500	20458	21094	21726	22192	22843	23651	24585	25984	27287	28046
558	22635.34	2597.715	16114	37389	18360	18947	19664	20478	21180	21717	22380	23018	23667	24458	25934	27290	28258
559	22781.07	2612.962	16700	32019	18317	18813	19685	20564	21263	21894	22471	23179	23912	24881	26229	27611	28428
560	22635.31	2647.667	16786	39178	18353	19021	19640	20564	21117	21688	22280	22869	23628	24470	25970	27536	28264
561	22959.55	2809.397	16401	37467	18350	18995	19731	20723	21424	22069	22675	23220	24008	24998	26376	27964	28819
562	22997.49	2826.178	16490	35780	18353	18956	19750	20595	21223	21938	22663	23449	24163	25075	26763	28232	29189
563	22960.88	2790.680	17160	34311	18307	18976	19754	20557	21300	21992	22563	23292	24051	24966	26837	28158	28915
564	23180.06	2809.325	16114	35023	18518	19360	19880	20780	21584	22237	22815	23486	24377	25255	26813	28392	29272
565	23206.04	2688.963	16858	36055	18478	19406	20165	21013	21679	22235	22874	23624	24297	25171	26699	28287	29105
566	23132.38	2715.021	17162	39241	18785	19192	19926	20866	21490	22216	22861	23474	24259	25201	26656	28083	29130
567	23158.53	2675.641	16447	38744	18652	19579	20152	20910	21629	22200	22846	23422	24181	25187	26670	27852	28702
568	23369.66	2814.24	17377	34725	18890	19416	20058	21031	21729	22314	22997	23621	24475	25529	27065	28434	29447
569	23329.85	2783.670	16531	39761	18657	19466	20090	21009	21769	22402	23050	23707	24420	25340	26848	28345	29110
570	23354.09	2821.277	16615	38791	18447	19282	20092	21036	21790	22450	23045	23746	24447	25410	26955	28445	29551
571	23510.37	2896.988	17125	36708	18982	19680	20278	20952	21663	22359	23152	23838	24821	25762	27377	28850	29936
572	23672.70	2790.106	16492	34609	18649	19479	20241	21270	21976	22740	23483	24238	25065	25952	27321	28460	29590
573	23654.87	2858.851	17071	37590	18725	19604	20287	21296	22094	22755	23408	23878	24736	25694	27327	28744	30073
574	23584.47	2784.141	17360	38437	18764	19498	20287	21163	21979	22660	23321	24000	24797	25674	27165	28713	29248
575	23759.56	2860.288	17465	38813	18889	19625	20436	21468	22122	22906	23464	24098	24858	25953	27415	28534	29652
576	23859.51	3052.368	17072	41861	19075	19707	20461	21527	22142	22838	23452	24097	24977	25898	27541	29222	30997
577	24043.89	3055.788	17814	37870	18922	19804	20698	21583	22315	22882	23593	24295	25116	26390	28088	29927	31095
578	24037.03	2904.596	17345	36590	19178	19867	20671	21581	22380	23003	23684	24489	25166	26279	27871	29367	30369
579	24144.28	2900.759	17841	38532	19399	20016	20740	21577	22416	23096	23770	24586	25367	26270	27844	29246	30386
580	24193.98	2926.621	16765	41206	19311	20186	20932	21633	22520	23166	23738	24572	25413	26353	27946	29731	30426
581	24047.1	2884.146	17552	39996	19190	20185	20792	21705	22309	23061	23740	24388	25136	26136	27703	29123	30458
582	24282.9	2872.965	18024	39783	19541	20331	20880	21837	22628	23284	23966	24678	25473	26430	27940	29456	30000
583	24252.37	2905.211	16561	40828	19212	20071	20812	21889	22607	23333	23979	24643	25338	26462	27921	29130	30218
584	24380.51	3014.211	17187	38331	19337	20166	20823	21854	22572	23309	24041	24663	25485	26505	28314	30289	31522
585	24555.24	3062.353	18406	39181	19272	20257	21042	22091	22812	23485	24204	24881	25685	26673	28287	30516	31771
586	24552.99	2915.574	17534	35590	19756	20568	21154	22118	22807	23432	24181	24957	25674	26716	28640	30045	30743
587	24473.98	3101.789	17964	41054	19558	20311	21024	21841	22565	23282	24057	24849	25554	26664	28480	30188	31162
588	24508.26	2854.754	17913	41962	19783	20415	21150	22024	22758	23625	24210	24973	25724	26646	27968	29550	30735
589	24678.15	2955.587	17833	37685	19525	20464	21195	22282	22898	23671	24335	25105	25942	26895	28488	29901	31109
590	24754.61	2926.981	18642	37673	19705	20465	21333	22248	23068	23832	24449	25220	25846	26892	28723	30019	31095
591	24848.22	2934.086	18162	37683	20050	20768	21438	22365	23116	23897	24533	25175	26031	26978	28730	30255	31212
592	24901.79	2968.845	18697	43131	19758	20712	21504	22418	23127	23870	24594	25306	26164	27158	28699	30308	31405
593	24886.89	3078.932	16592	38122	19597	20430	21331	22382	23126	23819	24579	25256	26035	27214	29006	30132	31529
594	25111.85	3022.101	18102	37773	19986	20866	21565	22645	23369	23981	24727	25610	26349	27413	28932	30669	32113
595	25075.01	2920.706	18027	37113	20265	20889	21613	22639	23387	24091	24762	25547	26321	27374	28653	30186	31326
596	25048.62	2948.277	17954	39770	19958	20807	21585	22599	23408	24094	24731	25467	26301	27320	28839	30167	31116
597	25096.2	2935.337	18625	38679	20428	21035	21665	22583	23430	24116	24732	25401	26237	27275	28825	30530	31522
598	25016.75	2888.500	18633	39634	20056	20988	21653	22537	23365	23998	24734	25402	26231	27209	28680	30222	31227
599	25441.99	3013.649	18023	38619	20319	21141	21916	22979	23790	24424	25096	25754	26591	27597	29207	31060	32203
600	25310.33	3013.549	18832	41591	20416	20987	21938	22742	23549	24227	24933	25674	26548	27642	29046	30736	32066
601	25510.4	2916.164	19297	37800	20452	21280	22074	23053	23792	24577	25191	25943	26790	27685	29117	30451	31976
602	25662.17	3147.242	19025	38334	20529	21230	22064	23050	23882	24489	25179	25970	26837	28078	29773	31445	32614
603	25598.25	3133.395	18692	40547	20486	21228	21818	23001	23694	24537	25298	26051	26919	28034	29490	31049	32257
604	25892.21	3115.985	18897	41965	20438	21376	22222	23360	24154	24918	25601	26262	27157	28151	29898	31402	32652
605	25667.43	3167.853	18295	42816	20345	21196	21972	23041	23742	24469	25377	26106	26951	28162	29657	30971	32062
606	25884.05	3126.235	18513	42346	20609	21347	22386	23183	24007	24917	25666	26392	27209	28213	29563	31053	32393
607	25674.62	3119.117	18385	40915	20048	20956	22109	23116	23969	24636	25393	26142	26945	27917	29682	31266	32225
608	26125.36	3138.908	18602	41756	21039	21819	22680	23444	24279	25017	25817	26478	27320	28417	30033	31951	32881
609	25845.95	3136.937	18431	45371	20641	21498	22312	23322	24046	24774	25459	26128	26983	28067	29920	31512	32830
610	26112.51	3044.686	17997	39702	21158	21888	22622	23532	24244	25008	25729	26500	27299	28449	30110	31585	32693
611	26196.17	3205.420	18140	43693	20799	21722	22624	23558	24346	25097	25843	26622	27484	28535	30140	31459	33456
612	26245.06	3286.405	18848	47191	20937	21829	22455	23463	24267	25044	25830	26682	27531	28650	30649	32257	33334
613	26356.56	3275.214	19431	41732	21157	21826	22506	23541	24358	25195	25990	26776	27705	28917	30467	32100	33876
614	26404.82	3154.769	18687	40387	20910	21883	22850	23775	24727	25306	26008	26750	27586	28814	30564	31899	33411
615	26388.86	3318.462	17880	40580	20935	21755	22510	23668	24577	25320	26008	26789	27570	28783	30656	32614	34148
616	26531.07	3054.221	19221	39909	20986	22144	22990	24015	24834	25546	26195	26977	27787	28839	30527	32119	33058
617	26415.98	3167.253	18809	42453	20803	21692	22709	23785	24584	25320	26101	26868	27754	28891	30210	32174	33216
618	26520.57	3121.789	18964	41116	21230	21962	22778	23969	24701	25379	26165	26964	27960	28879	30435	32218	33243
619	26660.99	3237.632	19482	45824	21118	22158	22794	23942	24728	25576	26342	27147	27963	29173	30846	32427	33514
620	26695.89	3200.780	20174	41098	21400	22184	22903	24012	24838	25535	26274	27001	27968	29044	31104	32701	33579
621	26623.54	3161.653	18880	40904	20945	21858	22914	24098	24839	25560	26309	27037	27810	29136	30849	32252	33169
622	26627.01	3150.789	19732	40420	21592	22202	22958	24171	24932	25499	26127	26942	27826	28892	30663	32345	33494
623	26914.91	3306.846	19949	46410	21726	22480	23149	24129	25020	25731	26472	27242	28111	29374	31241	32683	34104
624	26980.41	3175.831	20279	43003	21712	22653	23295	24373	25193	25875	26647	27362	28243	29257	30842	32413	33616
625	26903.77	3122.147	19647	41456	21565	22430	23301	24307	25078	25777	26574	27367	28297	29209	30852	32731	33729
626	27239.62	3298.649	19265	42456	21612	22747	23413	24391	25258	26109	26950	27725	28606	29746	31484	33057	34736
627	27220.52	3372.290	19842	42827	21441	22370	23059	24428	25355	26140	26858	27788	28714	29658	31542	33111	34357
628	27187.38	3217.606	20087	40740	21631	22468	23338	24559	25416	26135	26896	27666	28551	29397	31148	32796	34392
629	27349.50	3259.726	19543	44893	21783	22507	23410	24641	25569	26292	27079	27803	28699	29911	31433	33136	34192
630	27309.11	3357.624	19548	44812	21854	22715	23580	24657	25427	26231	26907	27636	28489	29546	31375	33221	35260
631	27445.73	3368.729	19412	43823	21642	22655	23428	24649	25473	26255	27065	27884	28817	30068	31787	33256	34579
632	27457.09	3331.456	20483	44941	21720	22796	23610	24577	25555	26309	27040	27989	28757	30130	32010	33260	34267
633	27649.86	3282.882	19463	40709	22034	22980	23663	24866	25739	26521	27291	28048	29044	30211	31888	33561	34753
634	27848.85	3588.809	19638	48563	21784	22825	23840	24965	25793	26604	27345	28278	29309	30425	32302	33978	35791
635	27640.36	3304.746	20092	48666	21950	22756	23564	24883	25786	26494	27331	28179	29022	30097	31943	33661	34472
636	27714.88	3105.428	19622	40592	22291	23027	24000	25167	25859	26640	27382	28138	29002	30134	31935	33372	34236
637	27948.12	3637.993	19504	46044	22062	23148	23824	25055	25806	26526	27460	28224	29274	30539	32695	34841	35747
638	27927.73	3354.843	19874	44198	22373	23118	23901	25126	26084	26908	27612	28331	29293	30301	32052	33843	35305
639	28052.68	3515.529	20012	47404	22116	23121	23998	25059	26109	26944	27686	28564	29338	30646	32620	34314	35397
640	28054.69	3411.818	19776	51614	22544	23322	24118	25116	26081	26966	27833	28565	29482	30557	32508	33983	34995
641	28183.58	3244.026	20184	42944	22862	23483	24365	25455	26295	26966	27766	28633	29592	30724	32552	34327	35381
642	28253.14	3387.907	20437	44421	22341	23111	24313	25464	26356	27132	27875	28662	29694	30933	32790	34320	35277
643	28227.09	3356.303	21294	43577	22668	23397	24262	25421	26339	27074	27797	28624	29591	30702	32535	34632	35563
644	28583.66	3526.450	20504	48551	22816	23809	24554	25744	26604	27399	28118	28916	29923	31140	32728	34831	36169
645	28352.68	3453.700	20370	48322	22486	23481	24295	25551	26332	27136	27862	28760	29691	31078	32678	34433	35534
646	28649.48	3411.272	20051	46916	22877	23888	24684	25833	26704	27480	28288	29159	29996	31128	32901	34929	36349
647	28709.81	3470.720	21139	45695	22908	23791	24646	25695	26700	27593	28468	29201	30127	31323	32776	34623	36528
648	28472.22	3330.364	20897	43168	22875	23910	24603	25686	26486	27317	28001	28808	29870	30931	32818	34459	35871
649	28593.4	3357.708	20438	43735	22671	23586	24710	25773	26742	27468	28270	29098	29984	31183	32724	34488	35718
650	28660.21	3272.816	20981	45286	23030	23732	24765	26032	26740	27618	28395	29174	30068	31121	32687	34295	35389
651	28778.97	3400.528	20727	43070	23237	23799	24736	25952	26885	27665	28347	29147	30162	31275	33133	34849	35860
652	28885.77	3630.382	21707	46532	23074	24016	24879	25923	26721	27470	28315	29225	30302	31628	33366	35198	36759
653	29254.85	3610.463	19844	55876	23091	24339	25327	26333	27210	27975	28897	29697	30638	31799	34005	35533	37185
654	29102.03	3555.038	20438	49799	23226	24159	25027	26133	26980	27877	28740	29514	30547	31663	33785	35425	36530
655	28946.90	3577.187	20921	48140	23313	24067	24895	26051	26953	27713	28445	29331	30209	31480	33507	35580	36664
656	29086.87	3594.459	20556	45497	23108	24125	24727	26075	27059	27872	28708	29609	30522	31735	33638	35270	37038
657	29365.43	3551.018	20535	47252	23232	24231	25215	26365	27250	28123	29050	29904	30854	32110	33927	35501	36688
658	29336.73	3505.317	20933	46273	23344	24294	25218	26470	27344	28183	29058	29972	30710	31866	33557	35554	36902
659	29432.47	3469.275	22019	47840	23467	24297	25308	26518	27440	28132	28973	29866	30923	32231	34271	35591	36803
660	29450.24	3467.627	20737	49089	23617	24411	25358	26592	27542	28323	29097	29990	30819	32056	33729	35644	36816
661	29336.51	3552.426	20385	46968	23266	24156	25185	26404	27290	28066	28954	29825	30920	31990	33725	35746	36874
662	29607.99	3543.466	21571	43997	24032	24778	25526	26665	27510	28321	29129	30050	30887	32171	34523	36619	37530
663	29587.95	3616.228	21752	52794	23751	24390	25451	26568	27456	28416	29119	30007	31063	32365	34227	35924	37182
664	29874.88	3531.607	19519	45223	23754	24856	25714	26808	27796	28623	29434	30327	31425	32835	34760	36263	36965
665	29939.28	3655.502	21262	47798	24048	24789	25656	26813	27816	28736	29472	30472	31551	32634	34449	36470	37753
666	29790.70	3339.584	21363	47410	23935	24900	25775	26937	27942	28738	29391	30202	31369	32490	34174	35737	36617
667	29871.68	3458.535	20258	45101	23873	24827	25871	26875	27866	28721	29538	30453	31484	32546	34372	35893	36968
668	30039.11	3502.311	21426	48545	23743	24887	25847	27002	28109	28910	29666	30541	31517	33005	34853	36320	37267
669	30013.03	3532.894	20902	46516	24325	25006	25847	27143	27901	28700	29492	30307	31383	32885	34835	36769	37686
670	29956.42	3443.907	21393	46982	24024	24899	25884	27057	27993	28745	29667	30422	31529	32574	34376	36039	36962
671	30257.89	3491.903	21657	48487	24345	25140	25981	27318	28175	29029	29808	30684	31872	33215	34771	36465	37768
672	30295.48	3707.056	22082	46673	24068	24889	25969	27193	28129	28978	29912	30877	31862	33092	34945	37099	38196
673	30191.86	3719.585	22052	53216	24058	25106	25961	27204	28174	28897	29692	30606	31564	32806	34963	36960	38292
674	30433.43	3685.060	22402	46483	24317	25285	26057	27442	28237	29053	29830	30888	31996	33396	35421	37240	38167
675	30465.75	3671.982	19675	44794	24136	25123	26068	27369	28368	29195	30164	30978	32162	33185	35113	37108	38471
676	30490.34	3473.674	22238	48656	24613	25595	26533	27644	28441	29327	30080	30937	31902	33147	35065	36497	37647
677	30825.64	3927.755	22413	53339	24511	25523	26280	27541	28531	29380	30323	31206	32523	33751	35735	37526	39736
678	30775.88	3797.822	21915	49903	24394	25401	26237	27555	28556	29517	30318	31365	32262	33471	35849	37881	39207
679	30886.36	3742.517	22079	49124	24832	25685	26551	27866	28663	29437	30447	31289	32326	33836	35626	37870	39283
680	30995.31	3735.785	22263	47791	24592	25635	26663	27996	28796	29643	30480	31454	32544	33750	35884	37701	39105
681	30739.44	3632.557	22000	46599	24914	25618	26468	27755	28550	29422	30306	31284	32236	33504	35338	37130	38432
682	31067.01	3813.667	22754	51703	25002	25737	26485	27951	28861	29721	30589	31446	32583	33904	35832	37840	39301
683	30905.66	3653.407	23460	51608	24795	25603	26563	27958	28876	29600	30416	31418	32373	33703	35368	37226	38739
684	31087.85	3740.8	22816	57800	24876	25866	26748	27911	28923	29908	30713	31525	32536	33942	36085	37726	39133
685	30974.72	3585.788	21770	49112	24639	25852	26789	27942	28971	29779	30575	31513	32453	33701	35502	37386	38457
686	31171.75	3837.145	22726	51771	24664	25696	26846	28123	28950	29819	30618	31573	32641	34031	35905	37828	39491
687	31541.03	3881.732	22742	55910	25082	26154	27049	28359	29401	30363	31056	31957	33069	34375	36583	38115	39713
688	31459.42	3791.569	22707	49186	25475	26267	27167	28287	29202	30178	30968	31768	32751	34285	36560	38227	39814
689	31388.86	4012.058	21845	55202	25132	26142	26968	28149	29025	29919	30854	31794	32879	34237	36253	38692	39735
690	31509.72	3873.113	22646	48370	25059	25947	26896	28252	29222	30173	31188	32002	32980	34363	36512	38328	39851
691	31682.62	3757.008	22018	49345	25598	26422	27247	28490	29436	30386	31277	32215	33309	34647	36316	38455	39636
692	31728.03	3801.324	23204	51898	25355	26458	27278	28557	29480	30385	31320	32217	33259	34651	36636	38383	39834
693	31931.33	4000.803	22543	53813	25503	26643	27360	28545	29512	30500	31473	32296	33375	34980	37395	39140	40642
694	31830.78	3808.478	23107	50732	25322	26532	27501	28706	29608	30525	31394	32412	33440	34587	36616	38266	39939
695	32122.75	4101.579	23015	52410	25466	26703	27547	28899	29777	30616	31478	32488	33467	34983	37293	40092	41425
696	31802.79	3816.968	22988	49418	24914	26300	27252	28570	29589	30492	31354	32355	33437	34710	36680	38465	39962
697	32278.43	3887.828	23070	50007	25660	26928	27821	29077	29907	30860	31709	32751	33712	35275	37658	39318	40700
698	32143.96	3767.035	24062	48065	26134	26793	27721	28886	29898	30695	31696	32620	33682	35091	37081	39196	40545
699	32326.09	3930.145	23661	51767	25695	26772	27861	29131	30201	30984	31794	32779	33767	35205	37113	39441	41485
700	32192.59	3774.518	24244	47532	25751	26701	27716	28932	30124	30905	31785	32740	33686	35023	37329	38886	40127
701	32286.96	3938.922	22670	55391	25818	26657	27637	28973	30066	30972	31969	32891	33779	35117	37312	39225	40639
702	32318.88	3894.612	23035	46850	25079	26729	27884	29109	30044	30862	31834	32857	33941	35336	37306	39229	40542
703	32283.36	3771.351	23635	52967	25305	26693	27897	29151	30249	31078	31992	32874	33805	34956	37182	39260	40915
704	32575.88	3885.129	23908	51176	26076	27076	27984	29343	30380	31198	32116	33218	34305	35454	37344	39593	41145
705	32619.04	3987.099	23982	52280	25753	26763	27959	29294	30353	31249	32204	33100	34282	35626	37615	39429	41183
706	32796.8	4076.387	23467	54157	26450	27267	28209	29603	30556	31289	32099	33073	34260	35754	38087	40355	42444
707	32841.98	3855.037	24448	48878	26243	27242	28331	29689	30701	31556	32365	33117	34252	35668	37985	40103	41545
708	32653.82	3866.919	24285	53551	26198	27064	28155	29454	30453	31278	32215	33203	34233	35581	37547	39329	40898
709	32940.91	3989.426	23235	57153	26205	27145	28302	29582	30551	31593	32597	33613	34554	35807	38001	40108	41630
710	32922.3	4117.223	23668	54641	25988	26957	28130	29513	30454	31505	32508	33482	34727	36090	38118	40225	41869
711	33099.79	4103.918	23416	55354	26530	27504	28268	29669	30720	31642	32458	33494	34794	36291	38314	40180	41674
712	33221.94	3881.639	24102	50637	25909	27316	28513	29945	31012	32057	32882	33875	34856	36230	38315	39836	41512
713	33236.77	4144.131	23640	56952	26632	27652	28503	29744	30893	31880	32791	33797	34814	36055	38211	41088	42594
714	33402.19	4024.658	23986	57084	27032	27828	28838	29967	30964	32040	32943	34077	34992	36189	38521	40665	41825
715	33305.32	3936.177	24066	53525	26537	27776	28685	30045	31131	32059	32945	33823	34740	36185	38472	40291	41631
716	33435.3	4070.822	24319	52661	26658	27649	28582	29999	31050	31930	32989	33996	35179	36447	38799	40747	41988
717	33681.60	3962.821	24815	56258	27043	28094	29104	30357	31297	32246	33084	34146	35429	36714	39115	41114	41903
718	33685.59	4172.526	21727	55467	26847	27945	29000	30151	31096	32170	33234	34225	35207	36806	39305	41248	42833
719	33853.37	4096.017	24810	53368	26990	27854	29008	30267	31412	32546	33516	34460	35588	36977	39229	40908	43019
720	33508.14	3932.667	25102	53303	26894	27879	28840	30153	31277	32018	33018	33969	35125	36662	38816	40749	41804
721	33925.23	4102.719	24792	54863	26859	28141	29205	30598	31693	32632	33424	34486	35406	36766	38992	41160	42881
722	33459.15	3887.783	24753	52129	26533	27820	28895	30272	31307	32172	33094	34088	35139	36401	38399	40059	40800
723	34007.28	4383.824	25156	54486	26448	27981	28997	30373	31488	32562	33471	34509	35554	37057	39497	42151	44349
724	33991.04	4323.416	24883	51382	27052	27951	28996	30339	31368	32354	33289	34373	35759	37296	39654	41890	43369
725	34188.75	4241.651	25786	52810	27107	28264	29419	30665	31618	32578	33638	34779	35843	37695	39502	41619	43369
726	33921.71	4113.493	24350	65470	27061	28265	29326	30726	31615	32425	33193	34391	35481	37165	39058	40949	42139
727	34098.63	4310.510	24848	58242	26892	28291	29163	30605	31513	32524	33567	34692	35907	37389	39493	41640	42852
728	34340.19	4174.043	26057	53178	27716	28491	29547	31045	32066	32782	33653	34703	35872	37409	39535	42287	44366
729	34258.19	4024.65	23999	55664	27639	28429	29607	30986	31903	32761	33658	34822	35932	37499	39365	41796	43016
730	34758.57	4164.94	24321	56728	27453	28686	30016	31289	32516	33373	34343	35223	36314	38164	39982	42356	43606
731	34392.23	4209.593	24911	54886	27616	28618	29685	30993	31846	32812	33763	34794	35946	37367	39980	42245	43693
732	34621.5	4159.076	24916	52718	27679	28917	29777	31105	32123	33047	34134	35208	36461	37815	39946	41808	43928
733	34601.67	4156.544	23959	53360	27546	28670	29772	31112	32213	33107	34044	35135	36349	37651	40179	42254	43613
734	34502.06	4164.007	24442	55538	27822	28862	29821	30985	31994	32948	33854	35001	36213	37665	39825	42417	43395
735	34784.42	4125.562	26038	55739	27965	28883	29946	31457	32420	33303	34299	35237	36414	37753	40096	41685	43640
736	35132.55	4287.258	25335	56090	27923	28797	30106	31426	32722	33777	34768	35709	36886	38502	40627	43022	44618
737	35136.69	4321.893	26282	56303	28350	29069	30231	31608	32606	33497	34647	35615	36719	38117	40619	43470	44650
738	34997.19	4093.493	25870	61133	27933	29111	30189	31572	32600	33570	34476	35633	36890	38156	40113	42042	43357
739	34761.4	4131.596	25145	53274	27514	28653	29806	31364	32420	33311	34382	35480	36569	37825	40266	42161	43536
740	35204	4303.833	26551	55948	28301	29231	30156	31611	32851	33675	34560	35720	36970	38442	40627	42558	44450
741	35531.66	4309.648	25386	54318	28128	29339	30613	31976	32995	34129	35052	36110	37178	38843	41323	43333	44743
742	35322.1	4336.221	26171	64888	28269	29156	30228	31582	32844	33825	34915	35945	36964	38470	40814	43126	44359
743	35386.23	4188.216	25167	55511	28618	29568	30419	31870	33048	34204	34965	35903	36986	38349	40629	43184	44588
744	35592.31	4333.549	25231	55699	28718	29530	30549	31944	33170	33992	35038	36011	37183	38815	41556	43406	45832
745	35400.11	4230.880	27282	56044	28675	29462	30347	31855	32962	33903	34928	35881	36906	38652	40798	43213	44815
746	35613.34	4498.063	24885	57955	28173	29276	30503	31915	33027	34006	34946	36275	37408	38958	41466	43683	45858
747	35672.25	4390.807	25903	53244	28187	29650	30632	32123	33144	34089	35161	36177	37416	38871	41292	43809	45811
748	35630.57	4381.881	26418	59013	28191	29633	30750	32089	32994	33943	35018	35988	37372	38847	41398	43280	45082
749	35747.56	4275.292	26014	59098	28319	29719	30694	32181	33524	34357	35202	36245	37320	38909	41283	43244	44638
750	35965.4	4661.054	24985	59543	28569	29769	30835	32017	33180	34253	35404	36544	37716	39135	41633	44592	46609
751	36129.89	4392.055	25929	57410	28347	29853	31009	32523	33569	34605	35712	36694	38173	39392	41833	44176	45185
752	36011.96	4207.273	23967	53602	28767	29866	30942	32461	33532	34664	35635	36678	37998	39182	41105	43234	45093
