n	avg	sd	min	max	0.02	0.05	0.1	0.2	0.3	0.4	0.5	0.6	0.7	0.8	0.9	0.95	0.97
502	107556.4	2433.68	95564	112827	101574	103009	104293	105624	106476	107232	107936	108451	109051	109630	110344	110913	111203
503	108017.4	2580.482	96179	113038	101275	103375	104407	106172	107128	107760	108338	108973	109533	110233	110970	111481	111709
504	108426.9	2527.444	98440	113832	101961	103536	105170	106562	107410	108070	108729	109393	109926	110641	111339	111855	112144
505	108906.9	2526.883	96116	114209	102355	104366	105642	107073	107893	108585	109201	109820	110409	110992	111891	112434	112766
506	109300.4	2570.534	98211	115003	102510	104646	106001	107358	108244	109037	109651	110252	110883	111435	112205	112834	113067
507	109881.4	2519.744	98850	115036	103426	104956	106481	107974	108979	109622	110249	110814	111385	111942	112780	113256	113539
508	110214.4	2553.348	100048	115679	103789	105472	106648	108256	109151	109899	110631	111267	111743	112350	113146	113729	114035
509	110512.8	2508.979	99596	115952	104570	105972	107119	108539	109435	110144	110861	111398	111973	112701	113474	114139	114418
510	111144.1	2526.585	101605	117024	105031	106455	107585	109116	110067	110917	111566	112114	112634	113245	114019	114621	114989
511	111409.8	2801.924	97444	117150	104337	106335	107588	109379	110343	111165	111816	112453	113094	113745	114474	115110	115422
512	111961.7	2582.18	100368	117590	105519	107202	108511	109939	110927	111649	112330	112950	113495	114126	115013	115526	115726
513	112490.6	2498.167	101200	118104	105982	107707	108966	110659	111448	112293	112924	113398	113973	114534	115273	115930	116243
514	112774.1	2738.395	97691	118002	105786	107443	109156	110779	111817	112545	113204	113823	114405	115035	115768	116326	116634
515	113180	2749.581	99192	118381	105982	108009	109712	111071	112160	112908	113545	114272	114846	115595	116343	116872	117222
516	113706.6	2686.482	101421	119291	106641	108572	110177	111793	112711	113510	114091	114655	115269	115999	116759	117288	117615
517	114152	2592.497	103278	119583	107564	109466	110761	112162	113071	113796	114441	115024	115631	116396	117231	117798	118171
518	114686.2	2510.444	105144	120337	108525	109835	111196	112677	113570	114501	115045	115526	116091	116792	117704	118326	118561
519	114968.9	2690.722	101156	120749	108212	110106	111431	113038	113867	114675	115349	116017	116531	117129	117930	118654	119001
520	115369.7	2730.792	103884	121308	108711	110372	111684	113118	114210	115042	115844	116450	117061	117672	118490	119076	119462
521	115873.8	2664.856	105705	122973	108883	110632	112266	113772	114918	115616	116206	116872	117409	118091	118915	119457	119964
522	116381.9	2787.631	100827	122537	109248	111192	112652	114332	115414	116183	116761	117437	118019	118648	119514	120068	120382
523	116871.6	2668.105	105292	122382	110449	111887	113116	114717	115761	116654	117350	117957	118494	119086	119949	120489	120838
524	117397.1	2678.799	104877	124167	110674	112263	113752	115381	116359	117062	117687	118369	119013	119660	120407	121080	121377
525	117648.4	2831.368	105443	123533	110634	112347	113745	115504	116514	117264	117985	118707	119367	120098	120927	121511	121801
526	118336.9	2550.752	106717	124105	112061	113706	114901	116524	117345	117940	118585	119183	119777	120466	121311	122040	122453
527	118702.7	2820.373	105690	125167	111546	113484	114882	116617	117688	118475	119128	119679	120271	121122	121899	122565	122935
528	119017	2807.553	105884	124597	111842	113956	115300	116904	117916	118681	119423	120073	120706	121405	122189	122896	123229
529	119503.8	2820.135	107368	125384	111894	114105	115915	117442	118419	119204	119799	120460	121183	121860	122695	123421	123796
530	120072.4	2785.141	108210	125398	112954	115102	116430	117916	118975	119761	120508	121036	121740	122458	123306	123878	124285
531	120519.8	2757.355	108013	126327	113493	115262	116999	118359	119302	120176	120860	121473	122180	122910	123694	124268	124698
532	120970.9	2852.07	109803	127471	113599	115711	117236	118802	119844	120559	121271	121977	122669	123333	124288	124892	125437
533	121471.1	2877.459	110352	128395	113711	116195	117724	119178	120296	121236	121927	122540	123172	123801	124687	125381	125900
534	121984.9	2754.915	110220	128738	114761	116780	118405	119999	121004	121753	122431	122977	123688	124255	124980	125594	125958
535	122253.1	3004.38	104091	128008	114860	116890	118377	119970	121022	121948	122576	123358	123997	124773	125728	126427	126664
536	122835.7	2871.198	110026	128797	115699	117222	118849	120716	121865	122531	123159	123892	124582	125240	126085	126606	127114
537	123078.7	2904.71	111232	129399	115939	117756	119344	120844	121891	122770	123426	123971	124685	125636	126564	127088	127586
538	123789.8	2778.207	110502	129435	116711	118815	120024	121710	122708	123447	124192	124759	125357	126040	127157	127688	128070
539	123999.8	3000.209	105902	129512	116311	118538	120041	121743	122887	123637	124472	125192	125812	126529	127316	128014	128416
540	124706.7	2925.522	112201	131121	117317	119035	120726	122335	123653	124492	125231	125867	126400	127101	128029	128742	129013
541	125139.7	2835.464	111084	131281	118321	120009	121357	122955	124013	124796	125452	126085	126762	127551	128424	128970	129412
542	125539.1	2916.202	112109	131612	118426	120186	121549	123247	124429	125271	125987	126619	127232	128026	128883	129629	129906
543	126045.7	2983.031	114245	132481	118338	120564	122112	123622	124949	125849	126579	127095	127819	128534	129378	130164	130464
544	126626.4	2910.315	114836	133091	119630	121370	122666	124219	125359	126281	127018	127740	128367	129181	130025	130705	130977
545	127061.7	2953.556	112178	133937	120211	121763	122970	124689	125762	126722	127368	128108	128816	129623	130680	131152	131558
546	127481.2	2945.016	114678	134165	119428	121801	123525	125457	126453	127198	127960	128586	129201	129872	130692	131421	131850
547	127933.6	3089.472	109419	134549	120114	122361	124022	125623	126824	127737	128401	129052	129775	130452	131323	132000	132431
548	128472.1	2938.308	114260	134750	121231	122911	124636	126295	127297	128105	128867	129586	130241	130913	131833	132582	133036
549	128729.9	2936.282	117385	134979	121472	123573	124922	126305	127481	128335	129100	129743	130505	131240	132128	132878	133368
550	129422.6	2963.535	116718	135711	121858	123987	125409	127167	128172	129064	129752	130496	131165	131957	132753	133535	133980
551	129871.5	2974.972	116229	135938	122450	124292	125822	127656	128723	129553	130314	130880	131568	132346	133337	134058	134475
552	130343.9	3002.4	119040	137012	122678	124414	126310	127982	129173	129978	130815	131511	132187	132887	133696	134297	134780
553	130740	3090.189	118138	137583	122712	124939	126759	128318	129539	130402	131185	131934	132579	133375	134212	134973	135249
554	131199.1	3125.848	118089	137630	123437	125440	127003	128749	129946	130786	131614	132329	132973	133794	134823	135655	136108
555	131738.2	3134.472	118357	138307	123733	125766	127412	129262	130429	131464	132220	133002	133753	134393	135190	135899	136318
556	132166.2	3044.554	117102	138682	124466	126647	128267	129918	130885	131757	132592	133308	133975	134719	135662	136336	136734
557	132777.3	3042.694	119678	139107	125440	127271	128607	130375	131504	132484	133145	133867	134585	135335	136333	136991	137544
558	133050.8	3232.523	117797	140249	124523	126939	128880	130751	131998	132774	133542	134255	134834	135623	136611	137348	137790
559	133615.9	3103.411	120459	139674	125235	127874	129493	131185	132401	133322	134132	134817	135495	136247	137086	137725	138122
560	134234	2996.006	121785	140617	126610	128746	129983	131951	133146	133904	134613	135346	135946	136728	137670	138380	138803
561	134612.4	3081.106	121877	140904	126733	128773	130834	132239	133404	134194	135006	135679	136364	137206	138221	138930	139343
562	135395.8	3087.374	123031	142456	127196	129316	131404	133026	134139	135124	135908	136559	137237	137934	138815	139541	139944
563	135539.1	3182.613	120606	141728	127286	129699	131411	132992	134294	135259	136035	136752	137506	138280	139063	139655	140050
564	136073.5	3084.304	122811	143090	128120	130519	132217	133680	134767	135745	136343	137129	137844	138727	139637	140490	140891
565	136686	3046.115	119251	143097	128986	130934	132739	134340	135431	136320	137135	137816	138472	139206	140140	140928	141399
566	136935.3	3228.612	121287	144186	128970	130882	132523	134544	135680	136598	137443	138237	138909	139682	140478	141361	141699
567	137459	3293.06	123237	144773	129299	131319	133179	134830	136137	137010	137781	138676	139427	140366	141231	142030	142515
568	138009.2	3208.513	123406	144495	130103	131696	133570	135542	136828	137825	138502	139216	139944	140788	141694	142140	142468
569	138418.9	3224.791	123082	145900	130426	132751	134071	135967	137000	138055	138892	139629	140367	141112	142144	142947	143516
570	139150.4	3212.783	125873	145647	130845	133193	134820	136741	138019	138886	139683	140389	140980	141792	142676	143546	143852
571	139630.3	3221.28	124174	147367	131727	133739	135328	137220	138286	139230	139916	140789	141543	142288	143481	144185	144626
572	139843.4	3366.012	124202	148354	131327	133666	135491	137173	138484	139548	140502	141118	141802	142577	143590	144325	144754
573	140503.4	3223.113	126600	147289	132320	134531	136209	138078	139197	140046	140834	141688	142576	143281	144207	144869	145265
574	140877.4	3389.048	126865	149083	132089	134510	136357	138154	139383	140451	141491	142233	142943	143644	144689	145474	146046
575	141674.7	3086.663	131083	149095	134435	135738	137274	139342	140339	141222	142102	142822	143616	144268	145285	146026	146470
576	142172	3191.028	128707	149509	134623	136495	138073	139637	140707	141675	142464	143272	144129	144931	146025	146727	147237
577	142688.9	3249.398	129171	149469	134423	136621	138198	140127	141468	142359	143188	143964	144595	145403	146344	146991	147635
578	142833.6	3283.283	128770	149492	134538	136721	138271	140269	141601	142438	143335	144253	144900	145529	146539	147336	147660
579	143594.3	3377.969	125947	150519	135158	137438	139321	141018	142346	143264	144054	144776	145569	146425	147439	148075	148697
580	143938.5	3401.876	129640	150567	134816	137118	139342	141469	142755	143573	144431	145213	146032	146803	147804	148500	148773
581	144542.4	3401.586	128711	151727	136183	138233	140011	142092	143203	144080	145026	145691	146538	147450	148457	149298	149604
582	145107.6	3181.166	130604	152602	137199	139554	141069	142661	143608	144616	145516	146175	147020	147733	148876	149681	150189
583	145510.9	3333.426	127024	152294	137761	139356	140973	142821	144043	145006	145909	146691	147574	148413	149505	150220	150603
584	146059.2	3207.871	134593	153065	137812	140071	141712	143537	144814	145663	146333	147148	148013	148731	149969	150639	151116
585	146437.2	3416.01	131949	153875	138269	139995	141731	143803	144842	146012	146951	147782	148566	149231	150291	151322	151835
586	146669.5	3760.06	128945	153879	136888	139529	141599	143726	145344	146536	147371	148213	148838	149798	150772	151599	151911
587	147502.4	3501.96	133171	155065	138458	141171	142713	144981	146220	147165	148029	148817	149546	150474	151316	152235	152655
588	147895.5	3569.53	132220	155386	138012	140934	143011	145285	146491	147560	148572	149385	150026	150794	151759	152625	153122
589	148475.8	3546.132	131229	156292	139602	141911	143860	145655	147024	148222	149045	149800	150515	151371	152511	153198	153717
590	149046.4	3474.303	133892	157017	140047	142655	144240	146337	147616	148614	149548	150236	151163	152038	153055	153796	154345
591	149620.1	3474.956	135175	157384	141202	142835	144975	146990	148127	149291	150091	150966	151731	152520	153572	154483	154772
592	150194.8	3536.029	127450	157673	141367	143861	145553	147635	149012	149905	150664	151372	152181	153124	154115	154920	155506
593	150344.9	3760.242	132967	158851	140371	143212	145517	147643	149011	150013	150873	151666	152552	153428	154482	155363	155839
594	151013.1	3478.476	134740	158785	143025	145078	146517	148272	149501	150497	151398	152232	153022	154009	155123	155881	156394
595	151500.1	3697.317	137112	158695	141906	144484	146278	148805	150106	151163	151978	152808	153641	154661	155785	156545	157082
596	152090.2	3486.716	136262	159388	143672	145954	147420	149410	150748	151615	152655	153345	154171	154990	156090	156921	157346
597	152553.8	3457.582	137865	160040	144224	146111	147756	149846	151110	152169	152941	153869	154662	155474	156635	157332	157761
598	153099.6	3613.593	137034	160970	144296	146271	148449	150358	151548	152559	153571	154420	155316	156206	157357	158071	158438
599	153687.6	3460.79	138546	161119	145510	147242	148970	150968	152303	153322	154158	154949	155823	156581	157627	158372	158708
600	154338.2	3458.691	141384	162431	145476	148009	149623	151636	152864	153905	154696	155519	156436	157342	158382	159218	159514
601	154590.2	3678.673	137307	162649	145625	148055	149762	151552	152883	154078	155165	156078	156789	157830	158815	159656	160094
602	155150.9	3554.968	140145	164989	146153	148567	150635	152375	153712	154819	155605	156416	157279	158114	159318	160050	160506
603	155747.2	3557.574	139765	163906	147028	148992	151126	152936	154253	155356	156253	157085	157824	158650	159771	160580	161367
604	156079.4	3668.702	139744	163970	147398	149444	151048	153080	154494	155568	156476	157484	158400	159254	160386	161093	161673
605	156720.2	3695.589	141998	165418	147058	149918	151796	153958	155108	156348	157241	158129	158883	159873	160880	161823	162354
606	157388.7	3690.045	140247	165302	148279	150036	152447	154572	155853	157108	157940	158666	159616	160533	161569	162383	163023
607	157804.8	3473.277	141844	165234	149423	151776	153153	155086	156372	157312	158138	159032	159895	160725	161849	162727	163424
608	158152.4	3861.039	141140	166359	148393	150766	153233	155342	156760	157738	158635	159525	160443	161388	162558	163394	163699
609	158917.4	3697.398	141819	167285	149163	152129	154151	156338	157449	158400	159340	160328	161021	162022	163146	163900	164438
610	159201.8	3941.488	139547	167641	148790	151779	154099	156467	157697	158767	159852	160703	161606	162445	163492	164336	165105
611	159755	3780.943	141666	167322	150598	152668	154874	156733	158218	159227	160196	161217	162151	162993	164028	164902	165496
612	160333.8	3692.668	144674	168092	150440	153188	155734	157668	159046	160028	160809	161671	162519	163363	164515	165243	165830
613	160934.8	3573.649	144830	169221	151956	154570	156242	158189	159508	160448	161346	162175	163009	163968	165220	165867	166335
614	161542	3727.587	146549	169945	152730	154822	156604	158604	159960	161063	162028	162804	163830	164724	165894	166842	167286
615	162048.6	3758.233	148414	169968	153232	155096	156648	159022	160438	161576	162446	163424	164455	165248	166495	167429	167752
616	162588.6	3690.19	146306	170643	153170	155955	157743	159621	161253	162151	163077	163965	164817	165833	166777	167560	167912
617	163197.1	3813.018	146836	171963	153707	156181	158275	160280	161884	162844	163734	164570	165428	166273	167450	168448	168916
618	163473.9	3824.937	148312	171760	153468	156167	158580	160569	162007	163042	164024	164938	165778	166576	167823	168680	169270
619	164349.1	3704.335	146151	172237	154628	157613	159464	161623	162845	163855	164856	165673	166525	167485	168710	169425	169840
620	164636.9	3957.478	146339	173055	153855	157188	159752	161906	163278	164377	165185	165940	166866	167867	169087	169890	170525
621	165000.7	3848.1	146615	173063	155853	157949	159806	161915	163346	164542	165555	166472	167372	168308	169508	170255	170956
622	165985.7	3816.562	145567	173891	156127	158843	160738	162963	164617	165656	166607	167419	168259	169122	170250	171087	171679
623	166345.9	3790.521	150484	175130	156234	159153	161341	163532	164841	165985	166854	167601	168596	169566	170669	171716	172022
624	167042.6	3882.83	148693	174468	156779	160264	161995	164369	165560	166605	167484	168445	169215	170310	171374	172236	172957
625	167418.1	3848.784	147034	175794	157385	160674	162274	164564	165897	166895	168046	168918	169744	170613	171831	172613	172974
626	167800.7	4065.361	148525	177182	157563	160165	162362	164847	166364	167495	168448	169352	170131	171117	172277	173157	173784
627	168619.6	3988.984	150921	176786	158341	160464	163119	165675	167226	168245	169305	170073	170957	171907	173096	174028	174645
628	168852.6	3824.187	152842	177187	159355	162071	163664	165808	167228	168364	169275	170162	171090	172099	173448	174228	174729
629	169559.2	3889.995	149771	177264	159786	162447	164452	166737	168066	169118	170044	170938	171861	172933	173889	174666	175481
630	170128.7	3906.419	152143	179291	160814	162980	164720	166981	168643	169783	170613	171589	172377	173332	174709	175618	176029
631	170666.3	4135.071	152075	178919	159610	163066	165388	167817	169176	170399	171375	172222	173006	174065	175100	176043	176706
632	171297.2	4047.729	152655	179753	160952	163607	166049	168240	169634	170962	171880	172767	173810	174765	175959	176691	177195
633	171880.7	4143.903	151007	180382	161346	164319	166542	168822	170178	171428	172381	173267	174446	175548	176728	177526	177781
634	172459.7	3973.798	155093	181532	162387	164868	167262	169386	170876	172046	173019	173981	174900	175883	176876	177853	178312
635	172872.5	4083.548	156941	182772	162409	165396	167544	169615	171113	172347	173296	174402	175371	176273	177666	178670	179247
636	173237.8	4207.416	154631	181749	162681	165021	167516	169939	171791	172837	173924	174788	175691	176884	177990	178924	179409
637	173918.7	4131.446	155311	184503	163608	166125	168334	170610	172316	173415	174404	175470	176401	177352	178596	179639	180083
638	174494.9	4123.615	154610	183235	164362	166850	168739	171420	172813	173966	175033	176128	176874	177875	179260	180155	180729
639	174938.5	4110.609	151030	182994	164300	167483	169536	171924	173365	174559	175683	176502	177411	178314	179484	180426	180950
640	175598	4110.923	155495	184863	165454	167938	170128	172525	173985	175059	176137	177114	177963	179156	180261	181158	181702
641	176301.6	3969.44	157523	185102	166387	168661	171094	173317	174754	175828	176758	177662	178658	179697	180886	181769	182380
642	176500.2	4086.904	160043	185938	165831	168793	170968	173445	174972	176109	177080	177964	178945	179912	181247	182025	182510
643	177434.8	4045.572	160523	186725	167328	170145	172125	174426	175690	176791	177944	178904	179867	180759	182282	183070	183702
644	177691.3	4272.017	161777	187394	166693	169025	172128	174537	176289	177171	178161	179101	180214	181167	182656	183695	184431
645	178272.8	4210.485	155757	187733	168161	170778	172662	175099	176591	177689	178752	179783	180721	181909	183220	183979	184733
646	179076.8	4140.548	159324	187839	168754	170939	173334	176073	177632	178746	179713	180617	181372	182511	183736	184650	185489
647	179441.7	4239.833	161791	189601	169217	171880	173469	175873	177620	179176	180230	181113	182042	183023	184193	185096	185767
648	180166.5	3990.7	161572	188877	170377	172747	174883	177064	178564	179704	180562	181480	182527	183592	184750	185713	186381
649	180501.2	4212.6	163072	189193	169300	172769	175088	177294	178931	179942	181028	181961	182931	184022	185537	186387	187036
650	181550.7	4094.499	160763	191018	171249	173892	176208	178461	179879	181083	182104	183038	184076	185016	186200	187064	187528
651	181697.9	4175.332	162920	190419	170555	173731	176120	178792	180310	181206	182117	183126	184025	185166	186557	187440	188126
652	182360.5	4186.334	163944	191167	171532	174681	177032	179172	180531	181966	182973	183943	184887	185821	187033	188140	188723
653	182683	4265.046	162044	191018	171799	175143	177239	179533	180954	182227	183285	184284	185150	186134	187487	188495	189025
654	183351.8	4370.853	164793	191902	172854	175377	177382	179927	181570	182814	183924	185136	186174	187186	188222	189234	189779
655	183658.2	4489.086	165949	193166	172335	175473	177510	179973	181616	183087	184361	185432	186444	187619	188861	189654	190176
656	184588	4351.903	160363	193006	174018	176153	178815	181312	182856	184237	185252	186276	187105	188276	189533	190460	190880
657	185254.8	4280.134	169158	194923	173571	177440	179401	181805	183667	184731	185830	186933	187982	188950	190020	190830	191495
658	185705	4360.458	165654	196121	174154	177490	180061	182367	184210	185364	186283	187293	188293	189274	190529	191609	191926
659	186541.7	4232.704	167235	195696	175769	178847	181011	183466	184800	186197	187191	188156	189018	190026	191193	192403	192977
660	186811.9	4427.835	165324	195529	175948	178144	180850	183645	185138	186190	187292	188503	189519	190620	191796	192869	193322
661	187400.3	4566.748	163624	196411	176133	178529	181086	183828	185623	186964	188136	189238	190162	191299	192535	193512	194105
662	188025.5	4247.05	168806	197494	178050	180559	182201	184513	186373	187536	188631	189536	190563	191575	192919	193969	194495
663	188569	4267.99	167054	198019	178586	180533	182817	185350	186797	188145	189310	190112	190990	192002	193380	194467	195092
664	189050.7	4355.987	173555	198494	178305	180705	183129	185685	187155	188430	189449	190624	191766	192971	194160	195077	195625
665	189315.6	4591.116	170990	199078	177208	181003	183436	185786	187428	188639	189779	190916	192016	193301	194749	195869	196577
666	190206.4	4410.831	168243	198793	178639	182286	184519	186767	188505	189954	190986	191906	192938	193832	195058	195939	196526
667	190954.1	4328.191	170172	199814	179580	183046	185133	187789	189244	190500	191489	192444	193452	194707	195921	196841	197313
668	191058.7	4640.036	171142	201725	178569	182347	184781	187773	189394	190683	191765	192824	193772	194854	196220	197492	197853
669	192159.1	4412.295	174322	201866	180942	183374	186509	188444	190222	191773	192802	193804	194859	195897	197112	198218	198771
670	192859.2	4404.652	167398	201401	181707	184504	187332	189527	191239	192333	193416	194518	195299	196503	197988	198909	199675
671	193077.3	4399.506	169214	202034	182422	184352	186904	189584	191286	192677	193889	194869	195718	196587	198132	199046	199620
672	193913.3	4430.564	171575	203494	183472	186017	188180	190609	191988	193173	194287	195443	196481	197692	199189	200189	200918
673	193950.4	4784.381	166125	203283	181888	184955	187597	190238	192194	193616	194692	195719	196728	197861	199368	200606	201220
674	195020.4	4696.083	171330	206062	181929	186355	188909	191692	193215	194503	195791	196740	197772	199084	200302	201253	201718
675	195518.7	4556.995	175701	204726	184302	187083	189175	191774	193525	194969	196149	197273	198275	199488	200744	201580	202460
676	196206.1	4689.577	176595	206522	183214	187312	190053	192860	194524	195825	196895	197839	198935	200053	201470	202412	203036
677	196834.7	4749.949	178691	207190	185167	187196	190026	193266	195200	196468	197620	198640	199707	200911	202238	203230	203766
678	197070.3	4970.549	175792	209583	183695	187795	191020	193258	195117	196765	197795	198847	199907	201102	202612	203898	204358
679	197849.5	4676.042	176780	207442	186444	189356	191667	194214	195865	197331	198364	199426	200779	201978	203246	204105	205008
680	198272.6	4556.01	176562	207783	186692	189371	192126	194923	196427	198028	199137	199969	200871	202056	203313	204418	205025
681	199189.7	4601.146	178343	208744	187124	190881	192787	195784	197510	198708	199740	200933	201959	203138	204259	205310	205993
682	199560.6	4909.993	178587	209298	186653	189996	192902	195819	197689	199094	200221	201281	202433	203735	205410	206271	206974
683	200246.6	4787.116	175606	210917	188147	191186	193954	196581	198490	199888	201087	202098	203056	204192	205348	206403	207057
684	200718.3	4539.055	178853	210721	189308	192677	194720	197178	198961	200072	201253	202380	203504	204613	205924	206926	207685
685	201359.2	4522.395	185138	211414	189639	192635	195113	197865	199471	200709	201887	202814	204130	205158	206667	207698	208601
686	202004.3	4859.996	177545	216895	189751	193345	195657	198291	200139	201607	202672	203681	204861	206121	207534	208537	209050
687	202521.9	4558.029	180125	213728	191557	194046	196578	199031	200629	201706	202988	204179	205183	206364	207874	209040	209619
688	203108.1	4846.322	180613	213725	191208	193805	196557	199173	201282	202593	203855	204870	205920	207089	208721	209952	210684
689	203595.6	4886.696	183421	212827	190979	193815	196956	199960	201766	203013	204442	205564	206533	207713	209170	210110	210845
690	204048.5	4846.453	185163	214749	191513	194802	197533	200564	202086	203371	204469	205747	206965	208134	209817	210714	211573
691	204973.9	4602.362	181117	214613	193529	196423	199097	201362	203006	204580	205675	206695	207700	208777	210171	211247	211810
692	205185.8	5030.658	181601	215726	192459	196086	198226	201583	203212	204458	205865	206926	208125	209402	210951	212292	212891
693	206216	4699.059	184410	215623	194978	197259	200065	202644	204318	205642	206939	207978	208972	210221	211654	212613	213233
694	206685.8	4982.134	185341	216109	193588	197412	199860	202714	204720	206225	207568	208682	209748	210892	212242	213300	214019
695	207434.2	4698.38	186295	218102	195692	199050	201448	203925	205377	206827	208144	209166	210287	211324	212859	213903	214420
696	207821.3	4855.882	180479	218305	195945	199004	201504	204132	205827	207150	208253	209571	210740	211854	213306	214689	215450
697	208454.5	4966.869	183846	217947	195927	199188	202191	204589	206375	207715	209104	210258	211408	212737	214304	215414	215953
698	209202.8	4883.277	188978	219774	196294	200358	203009	205665	207414	208624	209808	210858	211947	213307	214822	215609	216374
699	209797.6	4898.761	188866	220000	197568	200676	203085	205911	208076	209442	210567	211568	212737	213993	215301	216411	216987
700	210484.8	4974.743	185852	220854	197837	201156	204158	206929	208424	209915	211195	212201	213401	214612	216127	217529	218342
701	211033.5	4843.809	184330	221745	199532	202336	204593	207151	209025	210526	211630	212792	214010	215306	216652	217666	218321
702	211490.1	4966.503	186838	221694	199468	202229	204721	207880	209466	210899	212229	213312	214534	215679	217169	218502	219011
703	212257.4	4812.862	193428	223085	199939	203234	205827	208819	210177	211765	212804	213957	215087	216265	217755	218965	219798
704	212766.5	4728.652	191968	222708	201403	204167	206826	209176	210599	211911	213190	214357	215417	216784	218587	219597	220326
705	213353.8	4940.867	183728	224331	201172	204208	206993	209418	211291	212780	214115	215269	216148	217309	219185	220343	220858
706	213969.8	5010.248	190207	225113	200759	204563	207083	210054	212057	213392	214852	215990	217037	218050	219641	220581	221302
707	214479.4	4802.797	188920	226599	202419	205918	208272	210904	212411	213916	214998	216248	217308	218637	219984	221094	221760
708	214795.1	5283.921	187791	225773	200885	204575	207938	210780	212611	214298	215763	216897	217950	219133	220694	221815	222316
709	215935.1	5177.974	190716	227004	203095	206816	208915	211675	213868	215479	216784	217953	219062	220284	221818	222889	223619
710	216149	4955.667	192124	226274	203696	206911	209650	212458	214050	215415	216771	217839	219221	220524	222004	222892	223440
711	216884.3	5228.969	194565	227546	203976	207168	209593	212820	214843	216276	217690	218855	220089	221264	222830	224143	224619
712	217756.5	5068.947	193755	228521	204814	209203	211170	214066	215610	217140	218336	219544	220640	221893	223771	224978	225549
713	218367.8	4947.614	194035	228970	206273	209596	211659	214599	216426	217790	218888	220029	221229	222496	224209	225334	225910
714	218640.9	5269.906	188911	229842	205140	209269	211743	214751	216548	218125	219356	220469	221764	222963	224574	225889	226690
715	219436.4	5150.34	199951	230704	206009	209623	212662	215492	217479	218865	219998	221108	222490	223776	225465	226534	227338
716	220230.1	5082.114	195413	231917	207881	210368	213226	216740	218174	219430	220689	221867	223228	224560	226219	227645	228135
717	220917.9	5305.663	201891	231094	207029	210074	213721	217143	218820	220411	221784	222857	224023	225380	226986	228138	228852
718	221213.6	5220.694	200366	233268	208058	211918	214117	216966	218793	220656	221864	223097	224521	225927	227284	228342	229072
719	221967.1	4960.871	202009	232756	209738	212689	215526	218011	219799	221274	222598	223692	224865	226390	227886	228857	229556
720	222774.4	5058.014	202090	234965	210706	213228	215780	218698	220888	222143	223386	224710	225931	227299	228619	229460	230016
721	223188.9	5308.777	198695	232924	210219	212868	215709	219067	221335	222798	224051	225241	226356	227715	229093	230327	231071
722	223901.2	5188.083	201645	236419	211114	214269	217088	219880	221571	223058	224577	225800	226957	228262	230080	231087	232064
723	224425	5123.287	201573	236988	211518	215007	217441	220599	222298	223874	225243	226316	227522	228705	230347	231348	232006
724	225071.1	5311.221	201447	236532	212341	214926	217556	220948	223221	224694	225966	227116	228321	229475	231039	232169	232697
725	225333.4	5424.362	203984	237357	211547	215892	218464	221113	222874	224613	225987	227319	228580	229804	231702	233105	233823
726	226515.1	5573.277	196637	238694	211962	215974	219116	222322	224270	226051	227284	228698	229970	230964	232787	234081	234682
727	226990.9	5052.607	204934	239146	215195	217887	219967	222934	224743	226226	227595	228779	229890	231260	233154	234342	234978
728	227465.9	5539.965	203897	238676	213993	217723	219884	223320	225335	226855	228251	229536	230682	232175	233935	235151	235840
729	228173	5421.424	198536	241085	214876	218704	221075	223958	225877	227651	228907	230124	231326	232664	234365	235588	236074
730	228785.4	5518.041	206959	239909	213941	217986	220965	224727	226591	228483	229804	230945	232126	233348	234916	236094	236829
731	229739.9	5219.091	199804	241349	218034	220250	223044	225821	227412	228955	230456	231606	232871	234240	235871	236785	237432
732	230140.8	5230.366	199742	240825	216553	221099	223576	226183	228313	229630	230805	232112	233268	234557	235953	237038	237723
733	230494	5661.152	205930	241266	215859	220135	222710	226250	228364	230072	231396	232476	233904	235285	236974	238300	238861
734	231295.4	5402.926	205079	243324	218136	221312	223939	227276	229052	230724	231941	233075	234363	235673	237798	239139	239802
735	232126.5	5439.84	205230	243697	218262	221730	225111	228269	229833	231576	232772	233915	235282	236778	238518	239517	240139
736	232720.5	5355.483	207936	243938	219872	222836	225637	228369	230419	232086	233336	234497	235929	237435	239110	240413	241028
737	233097	5678.765	206089	246056	219595	222375	225226	228349	230519	232349	234076	235416	236600	237680	239660	240968	241552
738	233902.1	5604.386	204719	246545	220284	223255	226495	229705	231635	233213	234767	235970	237242	238606	240237	241280	242335
739	234435.7	5605.427	206441	247007	220704	223525	226764	229940	232062	233929	235336	236422	237954	239279	240923	241881	242596
740	235401.5	5574.004	213184	246691	221424	224852	227801	231246	233294	234851	236280	237516	238714	240021	241693	242979	243637
741	236062.4	5618.444	209855	247252	220696	225316	228537	231732	234010	235697	237132	238082	239468	240634	242177	243516	244085
742	236589.9	5434.251	215831	248876	223086	226761	229134	232098	234306	236033	237343	238753	239985	241290	242752	243912	244729
743	237210.1	5662.785	210644	249881	222641	226800	229726	232900	235192	236663	238046	239256	240682	241909	243565	244874	245615
744	237743.6	5462.434	212962	249081	224010	227268	230476	233656	235265	237158	238668	239899	240921	242313	243803	245170	245913
745	238614.1	5405.857	216634	251139	225259	228946	231268	234433	236506	237952	239227	240511	241753	243128	244922	246262	246991
746	239044.4	5593.29	204205	250930	225232	228574	231761	234692	236781	238510	239901	241082	242287	243644	245441	246922	247606
