n	avg	sd	min	max	0.02	0.05	0.1	0.2	0.3	0.4	0.5	0.6	0.7	0.8	0.9	0.95	0.97
215	57709722	266892.7	56252625	58251388	57062122	57220341	57356801	57509572	57591431	57667881	57738371	57806254	57871577	57934564	58022482	58085980	58120801
216	58808569	285288.9	57325405	59440763	58115853	58287430	58449302	58612869	58698231	58770833	58843770	58913458	58969291	59031450	59120342	59200279	59238198
217	59898082	286847.3	58352955	60613278	59192866	59361625	59526408	59688282	59785182	59862741	59933979	60000131	60070043	60140828	60228839	60288443	60324575
218	61030085	285732.6	59544081	61623067	60310820	60505940	60635840	60812796	60927837	60999441	61076919	61137785	61192883	61263515	61351275	61418842	61454289
219	62163081	306005	60675406	62754745	61402996	61591530	61754042	61932499	62047745	62138933	62224148	62291773	62352505	62420628	62491728	62559965	62599407
220	63314460	309350.5	61351917	63909111	62544948	62740375	62920011	63086184	63191746	63287699	63350434	63430247	63499141	63580440	63650278	63708598	63759136
221	64477506	306671.2	62292367	65085960	63658241	63906451	64073374	64266913	64364502	64451108	64535337	64599800	64656590	64719349	64823232	64869811	64899876
222	65643097	308162.6	63803337	66375036	64843034	65057674	65257838	65409113	65530730	65614118	65690448	65762599	65832082	65894331	65984856	66055394	66094817
223	66871401	294623.7	65434952	67480730	66141275	66317061	66485296	66641922	66759317	66833608	66913008	66978037	67046041	67126844	67223173	67283487	67319630
224	68079661	305329.4	66361019	68744579	67303250	67533598	67691862	67855524	67948236	68041223	68125729	68195280	68256107	68336549	68428077	68482364	68509542
225	69304718	322359.8	67679058	69987727	68587823	68735748	68890792	69050827	69163009	69270486	69349037	69423893	69504791	69580548	69661201	69742037	69782090
226	70554108	316788.3	69391732	71222467	69753809	69966360	70105835	70314366	70434024	70521231	70601352	70674901	70747854	70820353	70910320	70981274	71017488
227	71833410	332388.3	69497561	72497149	70962975	71226334	71433704	71578779	71712573	71803777	71890730	71958337	72026683	72102470	72203754	72278989	72318188
228	73112933	331000.4	71083501	73852326	72282821	72493559	72684790	72864013	72983027	73087409	73152246	73237918	73302105	73376248	73475289	73565765	73635024
229	74403224	334020.7	72798208	75085279	73543448	73747284	73979888	74155682	74268845	74381032	74455722	74523957	74603453	74681991	74772624	74850502	74893718
230	75717099	337801.5	73731974	76518960	74805976	75070041	75272448	75502107	75611402	75693397	75772262	75834373	75895059	75990330	76083425	76177521	76213550
231	77067969	334625.7	75705769	77809797	76227784	76443143	76601180	76811527	76942824	77033478	77104762	77184335	77268455	77354358	77463867	77548233	77581481
232	78426560	345794	76444631	79089858	77619107	77828987	77972929	78162036	78289685	78383328	78462272	78551328	78627238	78722722	78834298	78895964	78955944
233	79765234	356271.9	77617280	80492385	78795564	79113583	79286397	79493818	79644916	79737927	79820926	79896362	79978975	80056530	80164384	80232019	80258802
234	81158876	357574.8	79190519	82045118	80255296	80507019	80689064	80873620	81014586	81121428	81205699	81283677	81363696	81466565	81562138	81640375	81694240
235	82569315	353720.5	80632008	83323196	81732442	81912705	82066784	82297773	82424239	82525208	82622849	82700034	82777916	82863870	82990625	83051142	83096333
236	83987212	368351.5	82157777	84855730	83051530	83318071	83467483	83704973	83844854	83958433	84044114	84114974	84197259	84299339	84418125	84488802	84527772
237	85449607	379124.9	83504213	86288595	84476576	84703029	84965416	85166218	85305699	85414722	85507142	85589354	85672029	85754190	85876875	85961887	86029814
238	86902235	367249.7	85150777	87725875	85982186	86263453	86425823	86612308	86755338	86871352	86957731	87036253	87123447	87195004	87319866	87399672	87455672
239	88390491	370570.5	86364626	89147955	87448266	87684316	87891736	88118278	88235186	88355055	88454684	88537483	88616895	88689476	88811122	88894256	88932462
240	89891674	370394.2	88100113	90647298	88896255	89182390	89405314	89615430	89746636	89858128	89943968	90038682	90121562	90196342	90307412	90400769	90453143
241	91389963	383798	89489925	92142088	90464534	90678131	90857115	91090795	91222233	91337256	91448415	91533560	91623608	91715600	91844020	91916206	91975239
242	92921638	402746.6	90570273	93886957	91935645	92154830	92388989	92628178	92778566	92888370	92976186	93056709	93167631	93248151	93369946	93474857	93504364
243	94490203	391822.2	92998144	95330683	93480090	93735555	93925375	94194720	94349271	94462585	94544827	94627160	94722438	94820801	94951532	95023017	95073212
244	96057639	404559	93881358	96939426	95000096	95309479	95544601	95760280	95888249	96010021	96109334	96212133	96295444	96394229	96512260	96600495	96650176
245	97652464	403200.0	95896512	98522813	96630091	96915917	97126827	97322605	97498775	97608490	97718793	97802609	97893267	97978955	98101415	98226338	98275215
246	99268007	411862.9	96965815	100136270	98294104	98523528	98745517	98957909	99110036	99231599	99317987	99416266	99501969	99602117	99748163	99833767	99892327
247	100901217	422707.6	98541664	101855005	99899737	100175666	100331661	100573728	100725815	100847211	100954587	101054061	101150083	101251321	101380268	101507718	101571735
248	102526446	444413.8	99963311	103419853	101386237	101689478	101931518	102211414	102357641	102471132	102577613	102687559	102779440	102893288	103027500	103137453	103210822
249	104234861	409252.9	102396388	105139921	103164870	103459941	103680126	103951728	104091665	104186393	104280589	104376495	104473439	104573530	104697517	104799099	104856523
250	105918235	435100.9	103715718	106785936	104787105	105090491	105373002	105596969	105773259	105876123	105972951	106074823	106178239	106275273	106400556	106511739	106570156
251	107654537	417084.8	105905542	108585160	106601368	106920771	107116884	107341001	107474884	107590238	107698210	107805248	107894800	108006638	108136059	108252030	108335613
252	109371215	444893.9	107230406	110367174	108256257	108556513	108782802	109044982	109192634	109329250	109431418	109534851	109639191	109739309	109863835	109984271	110028572
253	111128876	460919.1	108485982	112088178	109907552	110236130	110506279	110798389	110969204	111096024	111201849	111290234	111393386	111508076	111643532	111746034	111808199
254	112918162	452106.4	110617672	113831511	111708972	112142629	112348578	112586812	112753613	112859207	112967420	113080071	113197948	113300356	113427540	113516938	113585112
255	114699778	473075.3	112442611	115739707	113489223	113780165	114042887	114342247	114526213	114667728	114777363	114884147	114995233	115086116	115216552	115329684	115378733
256	116532001	452016.3	114708629	117409915	115437483	115652933	115919914	116189893	116346057	116487976	116591294	116705403	116812282	116908703	117054732	117145580	117227595
257	118367646	462594.9	116279144	119386361	117169626	117488493	117784507	118015011	118199417	118324166	118438612	118541863	118627935	118748177	118882101	118976948	119062839
258	120217876	504285.6	117943301	121205546	118772978	119302300	119577857	119859486	120034154	120175942	120285913	120410691	120514770	120627452	120767556	120883983	120958097
259	122120723	485707	119758364	123262782	120825795	121214913	121480109	121772950	121931393	122079990	122169745	122266251	122402564	122532088	122679045	122795575	122824749
260	124013364	487870.5	121883185	124966152	122742088	123105846	123374568	123651536	123818283	123953870	124076492	124186955	124301610	124425745	124581141	124687014	124753097
261	125949472	500928.8	123139781	127041321	124642564	125040966	125289343	125600174	125770949	125909160	126043658	126135980	126232183	126350084	126503398	126614051	126678369
262	127907445	491051.2	125027806	128905083	126671944	127018857	127274263	127545368	127729684	127861683	127980237	128089157	128210360	128322524	128446064	128545853	128615885
263	129894078	535912	126027138	130891646	128600868	128909722	129208580	129519090	129732457	129880717	129989363	130070484	130205483	130323598	130463570	130564088	130629800
264	131899849	500081.6	129318642	132966326	130622612	130940818	131231030	131531428	131718428	131859067	131980587	132077351	132186320	132317834	132461218	132599419	132663236
265	133908762	516285.6	131422285	135006792	132591969	132911314	133230507	133503871	133708764	133855048	133983596	134110472	134210971	134332161	134495683	134612770	134676787
266	135966381	514255.8	133343561	137213444	134663642	134985419	135267378	135581614	135758898	135926370	136058227	136166559	136269732	136375874	136528802	136661061	136736786
267	138023293	539654.2	134947034	139132779	136653800	137106135	137311448	137629066	137819894	137980247	138101342	138216320	138328489	138445534	138647990	138749080	138828904
268	140089563	565956.1	137225753	141242200	138569820	139109651	139384462	139698999	139877682	140046340	140173400	140280951	140391073	140542750	140726102	140839843	140934710
269	142218759	550528.9	139417955	143380022	140859707	141213231	141476263	141805046	142007506	142156720	142296992	142424314	142540400	142672684	142840781	142971619	143053399
270	144369871	570881.4	140420776	145544101	142936258	143282044	143659138	143956944	144165972	144328010	144453759	144576587	144687481	144835511	145014846	145126923	145197591
271	146512393	548268.5	144193674	147666817	145165785	145470749	145744037	146117665	146324507	146465586	146584152	146688577	146830125	146961160	147128510	147266183	147349686
272	148728507	547584.5	146417330	150075259	147322251	147741470	147999442	148338543	148512000	148639498	148796547	148925310	149047941	149183552	149358246	149475407	149565652
273	150951674	536005.6	148641230	152101712	149733748	149934066	150207522	150530527	150724025	150883471	151031491	151138591	151274972	151405355	151579569	151724266	151793204
274	153181196	577504.6	151049664	154400493	151611837	152097691	152407464	152746041	152964410	153131968	153283692	153394703	153546085	153663429	153817168	153953122	154019489
275	155407031	581864.1	152452467	156606441	154003962	154307734	154622536	154975297	155170008	155344390	155485479	155597065	155764231	155913537	156079981	156194751	156260069
276	157693291	588080.2	154878358	158969137	156227786	156592368	156940461	157228070	157449981	157622967	157760171	157913700	158045919	158198707	158360482	158507372	158588272
277	160016408	574454.8	157203001	161346683	158428237	158895509	159246675	159607286	159804037	159967199	160113349	160226000	160343169	160478597	160650166	160798621	160885182
278	162357333	596826.9	158888066	163593579	160859638	161252619	161569236	161903487	162113136	162292670	162439883	162585759	162731622	162845449	163038671	163194065	163252457
279	164707568	603045.1	161515990	165999346	163201484	163570948	163914026	164265044	164499443	164637772	164783803	164924818	165055060	165189706	165396715	165533342	165591494
280	167110112	606508.6	164213013	168412321	165615202	165933097	166301395	166652902	166866651	167035006	167167886	167333632	167486975	167631677	167807023	167933688	168002102
281	169506373	593828.1	166095126	170741086	168081293	168559618	168775816	169012831	169249155	169419888	169576947	169721065	169852936	169997716	170208890	170352658	170420926
282	171947189	639779	169095051	173295936	170274210	170765286	171106510	171471463	171744635	171911399	172051265	172197495	172308266	172449302	172653915	172787489	172880026
283	174437338	606200.6	171863624	175740794	172861630	173330823	173644290	173995043	174188113	174358835	174524191	174654814	174789355	174941735	175120135	175270528	175367659
284	176904465	634250.7	173142804	178268602	175315317	175718818	176089775	176459506	176667344	176843668	176991253	177146592	177279846	177412074	177602575	177728388	177832611
285	179444450	630220.4	177000382	180775765	177850469	178230790	178592325	178948967	179195216	179360818	179545617	179693678	179818951	179957483	180151619	180331120	180390992
286	182025767	634935.9	178627029	183238052	180324142	180735258	181223577	181591981	181808435	181984066	182114434	182252278	182403893	182528645	182721209	182885716	182964050
287	184558501	648388	181129370	185859113	182952195	183425997	183715970	184086784	184297010	184458536	184638988	184791483	184950135	185087241	185300632	185443142	185533507
288	187182312	652368	183960037	188651202	185566496	186018261	186362797	186715765	186916499	187085157	187276096	187426495	187561936	187702209	187937327	188064948	188160606
289	189764857	698135.8	186623332	191151735	187892901	188394133	188879511	189292117	189511126	189714877	189865832	190012411	190160852	190318419	190526865	190709870	190810516
290	192426029	686077.4	188013119	193973226	190808148	191138618	191599280	191942444	192158004	192335964	192491877	192638613	192815292	192989916	193217505	193400176	193471533
291	195115676	707492.2	190334468	196548925	193295619	193856554	194200929	194613804	194842619	195035383	195235423	195390490	195551421	195681764	195892451	196037996	196138486
292	197864896	681678.3	193730793	199182884	196215190	196617572	196941199	197356594	197624056	197791375	197977451	198137341	198271744	198422355	198619914	198760816	198845483
293	200539701	718834.2	197533275	202006357	198642391	199239261	199567038	199987249	200257850	200458246	200635506	200812811	200979377	201157957	201337946	201520620	201629233
294	203325517	705859.4	199867842	204872527	201353085	202019288	202421877	202810580	203069753	203263166	203432916	203576309	203727881	203918478	204127160	204279680	204362710
295	206138408	712217.2	202705453	207710410	204358440	204755594	205183933	205622318	205880978	206080240	206250218	206406652	206546512	206708475	206938204	207107796	207230976
296	208956647	713104.3	205105914	210562047	207226932	207676669	207998334	208401208	208693537	208903661	209059408	209219079	209386132	209556033	209734945	209914188	210040658
297	211779874	741578	207085356	213381336	209839673	210471417	210821679	211238688	211504859	211706701	211859211	212031058	212195817	212391361	212652181	212813467	212874481
298	214658255	718491.4	209735996	216272966	212984894	213392629	213696457	214088669	214379417	214578666	214750955	214923834	215064123	215253949	215480430	215624337	215721098
299	217587228	736813.7	213160508	219350755	215655976	216274071	216661603	217017445	217291505	217497954	217682108	217846310	218026221	218216043	218421277	218612624	218727096
300	220533683	750598.3	217293635	222031637	218695822	219079224	219545374	219953483	220230764	220455515	220630105	220805710	220971652	221166397	221400317	221559157	221668839
301	223497120	783085.8	217797502	225236791	221571244	222059885	222498056	222885945	223196692	223424108	223613966	223792147	223951248	224139970	224384298	224560310	224665426
302	226541220	718546.6	223606084	228191211	224660967	225202355	225593039	225987016	226247754	226471665	226646549	226808698	226959229	227119828	227358247	227552030	227621091
303	229507426	785897.9	225913806	231201826	227518780	228091233	228464502	228936955	229213862	229426808	229600685	229779647	229956130	230140301	230423697	230634451	230723061
304	232668138	738627.4	229313621	234505490	230781620	231304657	231658795	232142278	232417864	232601426	232769847	232930339	233099486	233276522	233503398	233655021	233733263
305	235693880	771828.1	232540576	237284657	233810300	234276866	234657259	235130349	235394738	235606190	235763300	235940642	236126220	236371952	236624494	236803631	236921459
306	238829161	747946.6	235533019	240478393	236854638	237464747	237828478	238296736	238541232	238727997	238906026	239101228	239259599	239478070	239694598	239838592	239973256
307	241987796	817224.3	237612071	243959506	239978594	240488481	240928736	241431677	241706363	241924203	242120704	242283110	242444805	242624680	242880356	243100355	243210173
308	245107170	811340.7	240188605	246801002	242934770	243563247	244017443	244562476	244827833	245024900	245210809	245380160	245578710	245771303	246033564	246209580	246293534
309	248320697	813624	244408667	250060979	246279868	246864890	247257420	247655061	247980218	248232848	248430695	248619553	248782354	248975625	249271777	249480273	249634187
310	251555148	835105.9	247966830	253504021	249482395	249964567	250441634	250897904	251214205	251451077	251671690	251878990	252068695	252254644	252484048	252729975	252837660
311	254908869	829985	249801277	256752309	252834065	253492824	253802884	254305974	254593073	254841848	255012224	255190683	255368469	255581354	255882268	256092317	256160800
312	258201467	810989.9	254455632	259996522	256236855	256666666	257174701	257558303	257864409	258091645	258321312	258520401	258677260	258863169	259129262	259310219	259459686
313	261545290	871237.9	257925003	263297673	259281569	259933079	260378553	260908862	261186306	261442549	261672851	261884375	262075167	262287214	262541612	262697293	262846405
314	264938704	842270.8	261048195	266693243	262812712	263366006	263765750	264305386	264564496	264823260	265072475	265286223	265453571	265646793	265882690	266089740	266202317
315	268339143	855105.6	264682294	270340267	266077061	266775745	267255761	267625730	267984176	268248947	268458697	268654438	268878592	269061929	269305501	269499014	269624848
316	271737226	868895.8	267678293	273524595	269503206	270186695	270617298	271087684	271384672	271640065	271859684	272050546	272241033	272456728	272738022	272933949	273091424
317	275173078	875430	271029191	277217507	272884654	273576798	274074265	274543511	274820403	275067805	275274193	275472632	275715206	275933277	276163697	276345491	276503214
318	278751837	882663.1	274347269	280773181	276520949	277090032	277607011	278069288	278411380	278673102	278859172	279043095	279251544	279480538	279759593	280002051	280111337
319	282254272	874608.4	277807091	284099481	280160718	280690288	281102665	281613746	281881987	282154810	282331913	282534821	282755265	283000323	283268652	283481626	283608977
320	285819150	896543.6	280249128	287699179	283610137	284210459	284687185	285147486	285463615	285705066	285925050	286172744	286357663	286562948	286842006	287020859	287125061
321	289458125	943932.8	284535019	291382244	286967694	287792848	288204200	288788965	289125862	289389408	289609883	289834245	290014918	290214928	290473793	290702863	290811924
322	293098503	941008.5	289033581	295084632	290863528	291303448	291770956	292356026	292760690	293019624	293235000	293452948	293656018	293846632	294175513	294403331	294511704
323	296771939	904142	292217932	298841959	294534020	295062100	295474934	296085495	296459236	296684595	296889017	297098726	297311877	297513987	297800519	298063170	298147219
324	300495575	934139.2	295081705	302451529	298171353	298720817	299273790	299803820	300162631	300424570	300632671	300820586	301033956	301245879	301570293	301740339	301847402
325	304197811	975096.9	298833074	306178966	301796937	302444360	302911935	303495295	303823552	304064735	304325487	304576524	304780832	305000660	305339751	305523558	305626859
326	307982785	922973.4	304072607	309974020	305671467	306150616	306745165	307332848	307614606	307881096	308098059	308294023	308512109	308765140	309026483	309256668	309425046
327	311751194	1030670	305888296	313818482	309199926	309848875	310373325	311020415	311376713	311640890	311924681	312153869	312357860	312585672	312887599	313129812	313266239
328	315701107	980635.1	311010781	317759586	313161294	313800152	314404169	315033099	315345874	315567064	315825170	316040179	316275721	316511709	316815346	317043414	317159570
329	319563730	991320.2	315010443	321550328	316889691	317752443	318222617	318819702	319208975	319518418	319752396	319949443	320140745	320359331	320658039	320874700	320972759
330	323480002	1012144	319321260	325447267	320983432	321542656	322155215	322677438	323070278	323350697	323644215	323846112	324059664	324339121	324650467	324845049	325029170
331	327398802	1037537	322511458	329471633	324724924	325435227	325994511	326676430	327011503	327353772	327587521	327834377	328047281	328236865	328507243	328726513	328859994
332	331436399	972452.5	326164524	333464277	328994279	329712606	330256941	330701895	331012444	331293289	331547385	331779020	331992160	332244947	332549655	332837989	332965415
333	335428116	1067653	330244434	337974387	332491298	333359870	334040212	334653376	334985225	335339987	335612353	335835496	336071099	336316930	336627779	336878515	336981839
334	339483074	1086051	332469666	341872683	336782802	337391738	338033235	338752848	339104840	339392152	339647791	339872877	340128706	340357251	340647818	340921760	341047854
335	343634772	1075888	337781019	345793665	340712195	341582548	342227330	342895668	343288786	343582762	343816798	344068070	344281748	344514104	344778022	344978259	345132858
336	347731150	1037421	342853663	349850984	345104960	345798128	346330972	346924269	347356106	347638083	347863111	348102445	348356354	348578709	348917638	349162978	349334833
337	351959070	1037333	346524088	354452441	349370687	350122564	350630448	351193387	351543457	351808728	352091851	352321478	352546335	352849715	353122547	353374555	353553907
338	356139184	1085139	349600861	358737664	353403894	354275635	354832755	355344955	355694262	356002354	356250994	356507946	356774612	357035173	357364111	357613294	357787257
339	360384055	1088797	354783019	362678637	357732123	358357402	358984921	359511411	359934741	360242639	360485812	360747159	361011128	361327395	361681546	361896666	362091238
340	364747432	1058220	360010053	367040144	361934271	362688333	363371187	364044367	364361406	364641547	364892124	365117958	365340030	365602717	365920345	366183249	366343624
341	369011319	1103927	363257630	371167462	366330218	367038847	367528243	368216258	368540407	368843691	369137742	369410450	369676594	369955972	370287639	370541505	370699080
342	373339335	1141298	368389721	375745785	370304256	371223984	371920682	372528069	372852015	373210801	373512871	373785739	374030482	374291146	374599010	374823825	374982621
343	377775304	1166594	372598926	380263762	374795893	375470115	376219178	376967582	377397246	377676355	377960424	378199637	378431940	378712950	379048865	379345707	379528547
344	382153253	1149612	376593185	384639053	379252921	380027463	380710697	381287340	381665164	382016798	382330651	382597395	382801979	383099635	383437778	383824041	383914925
345	386703597	1178856	381018214	389459160	383314191	384629913	385189413	385891147	386216866	386568621	386868606	387147101	387401543	387674675	388025747	388239076	388432081
346	391219092	1129918	385692886	393863077	388448211	389164253	389672248	390352264	390802967	391102580	391378411	391614246	391850653	392184395	392520440	392742261	392858171
347	395853246	1128148	389973139	398011657	393037604	393797226	394367337	395016847	395404057	395712030	396034877	396316011	396518343	396796445	397102432	397371983	397492944
348	400358166	1166307	393859000	402960159	397444841	398252519	398832342	399427353	399949178	400260948	400519166	400786716	401050243	401332704	401710539	401927793	402086813
349	405016353	1192136	398266816	407514716	401829908	402759735	403453323	404182846	404630216	404951117	405206726	405430387	405690045	405956632	406299970	406641459	406836508
350	409773361	1237147	404330612	412227899	406671340	407389775	408125050	408749065	409318824	409700534	409962119	410246833	410553990	410787679	411170080	411425009	411544852
351	414454017	1240527	407693913	417237539	411408942	412316045	412768905	413439147	414021156	414390164	414648705	414907942	415212831	415500265	415875624	416080711	416252401
352	419221431	1325857	411738078	421630650	415871398	416844801	417647269	418389570	418800453	419126803	419402856	419664310	419979402	420263833	420643102	420929889	421083863
353	424035929	1276144	416753229	426871975	420915207	421674228	422405573	423102437	423573035	423900407	424213400	424512846	424799649	425114320	425430489	425781573	425946293
354	428827023	1244690	423236029	431496915	425848570	426382163	427159365	427949675	428360760	428674085	428976250	429278012	429543156	429880047	430242640	430568462	430752207
355	433760231	1277527	426553311	436259056	430640087	431261885	432046928	432868853	433320625	433697347	433966356	434209848	434464264	434804340	435172744	435472976	435603709
356	438654807	1248519	432272498	441190099	435628687	436428549	437042338	437732051	438220033	438515247	438828597	439083157	439344416	439688328	440073360	440362911	440549692
357	443630056	1294477	437871504	446441604	440171091	441207717	441898071	442661574	443153636	443505088	443809235	444107365	444386606	444749105	445107012	445356621	445502546
358	448631472	1322344	441102748	451805682	445608438	446377793	446903812	447635232	448090107	448469413	448822770	449110988	449395360	449737603	450112098	450387350	450608849
359	453714303	1332610	446155394	456390769	450319425	451269956	451884874	452746842	453230822	453576199	453877374	454203999	454533613	454800515	455226309	455497590	455680590
360	458882559	1237748	453113448	461722579	455734422	456674539	457317251	457990227	458365017	458718383	459074490	459316373	459605190	459909367	460289886	460584774	460764524
361	464030039	1231487	458052799	466559454	460898926	461713221	462426885	463115637	463543706	463892029	464241949	464505165	464754217	465062464	465425529	465736138	465876273
362	469179393	1361118	462231141	471888347	465643213	466733857	467388143	468124651	468606228	469054162	469373057	469718349	470003096	470341646	470722872	470989650	471252974
363	474406455	1283038	467090034	477378078	470932136	472111925	472790203	473530342	473938183	474277611	474528921	474859047	475149967	475411317	475825652	476104392	476340799
364	479690854	1285173	470496878	482487826	476628677	477453933	477981424	478660814	479115847	479544808	479820475	480177201	480478009	480823296	481147807	481452208	481664941
365	484967370	1366288	478247043	488287688	481449441	482350638	483199334	484036769	484489028	484833155	485137188	485433332	485818755	486084564	486484233	486769905	486957278
366	490316860	1362682	484188166	493325609	486774814	487652471	488467976	489250700	489843171	490276809	490590434	490887451	491101377	491422626	491773470	492120012	492265220
367	495833928	1330503	489307310	498567424	492338404	493323096	494135453	494829578	495332997	495700184	496019330	496324089	496618967	496901590	497350403	497661672	497850380
368	501259569	1365171	495460800	504307796	497605497	498754280	499528055	500231719	500703634	501083164	501436258	501760418	502043871	502417997	502808735	503113599	503303753
369	506681974	1322431	501386997	509376200	503456009	504154254	504954830	505674333	506144605	506515391	506845538	507144522	507446545	507783207	508213114	508549558	508733458
370	512236384	1409150	505361145	515259501	508833148	509512282	510349123	511156702	511680108	512073405	512429552	512753586	513101217	513428763	513881944	514101725	514300538
371	517868726	1415956	511163125	520849591	514469719	515292396	516004265	516749562	517310843	517745184	518069565	518402248	518702268	519086952	519495749	519764972	519936102
372	523478825	1415237	514799922	526509944	519835124	520939702	521654042	522422588	522926875	523318828	523701557	524044361	524330159	524630064	525065527	525334245	525539969
373	529086657	1435579	522579614	532185973	525358137	526510227	527191134	528044242	528527409	528908706	529294569	529600339	529938032	530292759	530698189	531081107	531278263
374	534798181	1482792	526596319	537852364	530958029	532124657	532937181	533703996	534195220	534613611	535005227	535331074	535645957	536004918	536495454	536876659	537026539
375	540543609	1448438	533668486	543755175	537085186	537989217	538582549	539431948	539951034	540361183	540714817	541052104	541372402	541746231	542233051	542602209	542763390
376	546421377	1525198	539664679	549507247	542281885	543330356	544248241	545348501	545886167	546329336	546637881	547001344	547322398	547662326	548170275	548480659	548567998
377	552275070	1442432	545351660	555859898	548759116	549515788	550432676	551129757	551727303	552081861	552474431	552807857	553096246	553493149	553916899	554276366	554530183
378	558175733	1520653	549140117	561423979	554101376	555426814	556311734	557054803	557660952	558080523	558396360	558679697	559029735	559347385	559826308	560231723	560521663
379	563994684	1625307	555026991	567233841	559847472	560822147	561875508	562810113	563408021	563836019	564282857	564567435	564976906	565278911	565835541	566181379	566404968
380	570097294	1522901	562686831	573170749	566386658	567161712	567994880	568937433	569517937	569949200	570317645	570653521	571000599	571368434	571803792	572165432	572462194
381	576158000	1555847	567391268	579698097	572055661	573212377	574091418	574966234	575648271	576003597	576406111	576722526	577079481	577515788	577899525	578115677	578350809
382	582183167	1594979	573912478	585665680	578092937	579351083	580063636	580901735	581535607	581990877	582444308	582833576	583164444	583504730	583940598	584250562	584537137
383	588388938	1532996	581386898	591941687	584481808	585625139	586356267	587173992	587763118	588204774	588623613	588966526	589308129	589688307	590115229	590488118	590724205
384	594565365	1552486	585925164	598096522	590949215	591725237	592516271	593540449	594038159	594379541	594728569	595079863	595397593	595823127	596346131	596719634	596938945
385	600859318	1531805	593833705	604389662	597277939	598193924	598877171	599711863	600243145	600651224	601014782	601368375	601785583	602086105	602605833	602963842	603374690
386	607064843	1709478	595329543	610604604	602735870	603972598	604803061	605747035	606516728	606995958	607376549	607739198	608032590	608426764	608899993	609274852	609475433
387	613440061	1582196	606557422	616877033	609484817	610516630	611410924	612223900	612795097	613234041	613640396	614012879	614399921	614784276	615258955	615604313	615832732
388	619870419	1596741	613666661	623673863	616018658	616809150	617621443	618675625	619223994	619692619	620084008	620419964	620791701	621231438	621789520	622140453	622365081
389	626317546	1565320	618757085	629830325	622295471	623358387	624174972	625158327	625725265	626177093	626547783	626847311	627254988	627607787	628059041	628423956	628646661
390	632783327	1641586	619403327	636241586	628619419	629803410	630715602	631610187	632170005	632544530	632978861	633351919	633728104	634138636	634641890	635053750	635297155
391	639347871	1708765	629985830	643587670	634754903	636270900	637195309	638137337	638719026	639168958	639578986	639910103	640304030	640680098	641317739	641703791	641918479
392	645992404	1731323	636356691	649391234	641429642	642641090	643701055	644761547	645371534	645867084	646271189	646634141	646998242	647384048	647934647	648286149	648473919
393	652598304	1693766	644598286	656205845	648310711	649599158	650434085	651469829	651894596	652425112	652877033	653237389	653556527	653981374	654503835	654840450	655078156
394	659333409	1603904	650879683	662519454	655293267	656308270	657152113	658178042	658744232	659121533	659509394	659886627	660266847	660672345	661212670	661562562	661771782
395	665967513	1794902	656019969	669675114	661181974	662755679	663763822	664631306	665279217	665802024	666194341	666621545	667040075	667376008	667963471	668425753	668688112
396	672817745	1753339	664266945	676434925	668315627	669719622	670435272	671502307	672183912	672636832	673010147	673441489	673924661	674300488	674775444	675203654	675369649
397	679699667	1663636	673250691	683443096	675425627	676482660	677474423	678480542	679118797	679521792	679897055	680245507	680673998	681134846	681590857	681976977	682287069
398	686500501	1788800	679467142	690138172	681643304	683243568	684159521	685172170	685814706	686303017	686729964	687155775	687613582	688031848	688535043	688856245	689108091
399	693490354	1727677	685921451	696960435	689177582	690067753	691101344	692207726	692839443	693317470	693765756	694118940	694533731	694962859	695510894	695785054	696048589
400	700536946	1815404	692350756	704451112	696012887	696987372	698088629	699239669	699849267	700427333	700850534	701260905	701601225	702011355	702524712	702978272	703198607
401	707557475	1793808	698549749	711094801	702958552	704377253	705096041	706240680	706874312	707374016	707838839	708202455	708649471	709038714	709533770	709968908	710254348
402	714669766	1756776	706442272	718603599	710143395	711256212	712289360	713459099	713977980	714442642	714852387	715299952	715655011	716089380	716727346	717166064	717399663
403	721868410	1833148	713731294	725785724	716708953	718418655	719560967	720608377	721165146	721640144	722061263	722533212	722923301	723448799	723952677	724342624	724585461
404	728983978	1950645	719891609	732562244	724287400	725290587	726370531	727472679	728273362	728844763	729328475	729698813	730129994	730653660	731158001	731576762	731794927
405	736372735	1811136	728989297	740419933	731899223	732930054	733947203	734860046	735662782	736174193	736628283	737032339	737464276	737913677	738472961	738811145	739133400
406	743629258	1968413	732990555	747657373	738735665	739873827	741187097	742285609	742964204	743453735	743908670	744347060	744730649	745223149	745743610	746190804	746506468
407	750974751	1933007	741640394	755087652	746012159	747552250	748457281	749461196	750272857	750804148	751251420	751643971	752065457	752596788	753169749	753561687	753828951
408	758611492	1898024	750716420	762941317	753475372	755044448	756141508	757200355	757895669	758480007	758948680	759281789	759675919	760185504	760761457	761221679	761497589
409	765946655	1959869	756891680	769745630	760611031	762444526	763423525	764544290	765245220	765780817	766269295	766645195	767138630	767554535	768119895	768538965	768819746
410	773478558	2051777	761531515	777429917	768338686	769550209	770769063	772008645	772813803	773313073	773812909	774215537	774710037	775212789	775753275	776062621	776268701
411	781129745	1959146	773398167	785185777	776104530	777694824	778504344	779600494	780249167	780878191	781407975	781861760	782292595	782822646	783378750	783901955	784134180
