n	avg	sd	min	max	0.02	0.05	0.1	0.2	0.3	0.4	0.5	0.6	0.7	0.8	0.9	0.95	0.97
402	714637923	1700671	704987201	718049545	710681785	711569580	712365682	713427860	714077404	714519650	714912463	715265182	715625138	716004466	716449655	716846559	717084035
403	721828645	1795772	711818633	725290892	716755083	718509187	719559297	720609159	721248771	721713771	722093352	722507242	722915323	723323369	723740347	724016961	724215004
404	729003663	1765369	720593901	732661869	724404074	725752784	726650354	727631276	728311470	728890418	729286336	729667340	730077523	730504161	730978255	731313230	731505867
405	736322001	1766849	727092333	740318497	731827998	733251272	734111759	735151662	735700495	736226667	736565474	736972817	737395818	737739343	738191318	738560478	738784062
406	743536960	1806286	735816756	747121897	738743388	739790374	741083387	742344156	742997690	743467586	743853715	744273603	744601703	745001765	745478853	745766498	745992728
407	751018565	1832292	741863894	754531783	746101091	747462321	748581416	749712811	750382779	750932145	751380945	751719324	752100658	752503130	753016960	753367007	753559503
408	758468283	1806758	744669867	762184916	753976638	755209313	756144164	757133007	757797774	758296929	758739055	759161324	759532985	759964776	760434538	760842837	761062758
409	765943191	1773806	757415833	769259539	761326760	762602457	763702258	764730950	765367261	765772556	766213277	766636350	767026561	767374720	767871411	768204547	768450685
410	773594151	1820652	763507411	776821204	768519969	770167559	771216988	772456312	772967331	773414164	773850446	774247294	774633096	775108064	775570019	775975096	776226435
411	781011350	1974317	770140635	784947605	775463057	777500243	778596233	779673451	780367378	780922856	781331956	781759028	782182429	782579276	783114787	783496091	783705454
412	788848081	1738069	781030875	792627740	784422330	785680821	786594125	787602023	788260176	788727008	789104373	789514294	789846140	790282280	790766062	791123771	791364738
413	796511930	1978071	785972890	800521145	790998813	792837504	794072487	795252387	795923773	796434841	796808809	797258307	797633186	798005497	798544524	799038348	799317974
414	804299922	1831332	795513832	807959604	799365700	800723306	802037702	802995900	803704853	804171898	804639035	805044543	805391879	805745134	806273790	806633285	806820412
415	812056678	1968450	800283334	816055611	806680596	808360618	809619994	810732607	811437991	811959297	812425116	812816353	813149372	813561437	814123345	814530172	814843724
416	819935469	1961723	808540268	824214783	814506339	816471188	817469357	818611418	819186697	819748278	820239287	820673140	821095828	821584451	822106379	822459283	822678788
417	827801074	2039551	817292753	831587963	821957005	824083446	825343037	826323684	827068084	827589778	828158179	828635764	829058299	829451899	830029075	830460061	830610861
418	835899323	1908531	826384318	840146482	830724886	832478332	833397863	834516708	835287360	835809088	836186455	836580156	837000354	837416589	837959363	838406282	838675501
419	843933483	1968979	833784130	848248858	838657673	840017713	841274586	842551165	843244465	843777457	844285659	844741389	845104422	845550812	846071148	846516190	846677418
420	852090705	1887577	841735749	855790640	847332522	848743151	849727610	850640962	851355867	851850377	852400959	852832106	853202901	853644179	854201166	854591908	854821237
421	860162380	1976096	850114540	863913046	854949377	856502952	857534484	858684792	859489743	860055296	860568188	860932929	861342138	861735557	862267124	862712418	862903123
422	868548095	1939026	857893230	872307849	863764591	864883965	866044514	867093826	867859572	868426000	868867844	869372816	869708327	870150412	870613947	870968586	871256109
423	876788709	2133976	862490922	881207300	871058129	872824230	873961313	875373162	876079942	876706427	877134794	877588181	878064141	878496323	879045205	879471580	879692544
424	885182387	2051111	871865646	889555008	879543970	881705151	882599058	883654391	884442742	885085455	885577025	885955609	886383961	886816880	887393375	887773689	888033972
425	893616177	1949377	884246026	897666505	888455604	890088882	891078865	892174932	892971635	893513452	893949625	894338976	894780577	895186656	895727375	896173046	896394651
426	902012208	2043622	888510460	905943158	896435035	898159114	899468217	900634143	901313443	901850967	902350298	902759602	903193908	903656165	904229108	904597923	904843913
427	910497899	2072300	901174356	914614176	905114486	906700815	907761954	909014014	909746827	910347953	910834057	911274480	911687205	912157325	912831723	913224780	913524867
428	919084025	2087919	906972646	923600952	913917932	915408360	916356360	917564555	918359422	918921255	919403214	919907771	920357897	920749771	921330615	921825349	922160614
429	927684254	2186959	917228179	931854402	921607343	923724379	924835687	926165738	926906057	927506747	928151709	928601125	928996047	929443606	929959236	930436133	930614732
430	936540194	2116622	925483914	940613374	930818211	932650635	933886181	935036052	935759583	936405610	936915213	937326621	937798335	938296965	938803631	939203656	939412908
431	945267481	2097482	936078977	949181305	939646677	941227131	942456246	943750301	944569727	945123866	945613905	946036209	946477139	946978346	947630786	947998651	948221926
432	954071482	2102111	935336584	958808592	949073956	950298218	951469493	952560344	953285216	953873700	954378926	954940085	955298056	955778606	956293582	956843597	957060612
433	963021921	2088627	949535664	967179120	957809871	959125777	960162255	961626116	962328174	962835062	963325421	963800636	964271412	964703024	965242331	965684268	965989534
434	971950232	2116209	961324302	976040010	966788610	967983391	969246004	970476889	971203343	971814639	972232985	972724498	973172739	973737127	974297568	974636538	974891559
435	981033591	2145920	969309454	985431997	975322792	977083705	978260754	979634190	980399795	980960276	981436125	981825579	982245277	982703572	983307797	983690511	983989525
436	990096808	2248550	977429178	994646682	984188608	986035006	987264145	988509882	989204464	989866380	990415399	990928225	991427186	991956194	992600958	993102164	993386464
437	999119041	2219711	987713963	1003500822	993437510	994899886	996121765	997546004	998399579	998999689	999529108	1000041285	1000419024	1000897283	1001468315	1001923899	1002185560
438	1008379610	2303589	997540329	1012521923	1002409322	1004020434	1005370631	1006763735	1007627987	1008273673	1008868396	1009262930	1009735919	1010233069	1010823994	1011247354	1011551245
439	1017764736	2251575	1002415205	1021915807	1011951413	1013731563	1014905753	1016295626	1017017323	1017625216	1018115089	1018615652	1019028008	1019488292	1020174108	1020585659	1020890309
440	1027088033	2247425	1008721357	1031461467	1021664518	1023134892	1024383064	1025451916	1026245651	1026953403	1027407637	1027937876	1028407273	1028865303	1029572860	1030062193	1030249095
441	1036397153	2201090	1019965493	1041335707	1030545383	1032242791	1033454370	1034951465	1035748708	1036276619	1036751920	1037197347	1037639118	1038112555	1038742469	1039163228	1039409756
442	1045764846	2328540	1031865288	1050168970	1039856288	1041445218	1042822476	1044213557	1044974676	1045591991	1046147921	1046665146	1047135692	1047575548	1048333628	1048693620	1049003355
443	1055387248	2362754	1042399613	1059964042	1049045757	1050748528	1052390365	1053900148	1054563906	1055268070	1055784002	1056297108	1056748512	1057274006	1057990187	1058428652	1058670109
444	1065081892	2232919	1052957983	1069858599	1059336019	1061039692	1062142235	1063338051	1064192495	1064844015	1065374025	1065924132	1066463735	1066946245	1067693353	1068112296	1068293951
445	1074713707	2309762	1060302231	1079265056	1068685054	1070415286	1071637597	1073053912	1073922491	1074608657	1075098661	1075593772	1076085195	1076564929	1077179724	1077641552	1077949287
446	1084304939	2507559	1067316377	1088656925	1077618939	1079670291	1081040194	1082612916	1083521062	1084232210	1084795067	1085309668	1085783261	1086350748	1086887388	1087275074	1087551928
447	1094256631	2314489	1078032479	1099013828	1088525281	1089687202	1091335400	1092521709	1093305899	1094032606	1094567091	1095137779	1095652177	1096237073	1096834912	1097254432	1097530662
448	1104056101	2253695	1092687724	1108789336	1098025450	1099818473	1101067709	1102417820	1103228611	1103857369	1104412182	1104870241	1105414729	1105867685	1106527334	1107125231	1107381705
449	1113915541	2437995	1101573398	1119242713	1107145530	1109234268	1110760324	1112266904	1113094854	1113725009	1114341669	1114869191	1115364025	1115888718	1116545825	1117125049	1117269675
450	1123797850	2595007	1109814546	1129102783	1116493234	1118837303	1120272911	1122041281	1123030528	1123688053	1124350231	1124800415	1125256098	1125854233	1126562606	1126977326	1127468277
451	1134052247	2306832	1122319942	1138637509	1128340992	1129629630	1130938695	1132268133	1133184352	1133813770	1134397991	1134935624	1135462374	1136004435	1136596911	1137067400	1137296683
452	1144137605	2282964	1134897311	1149132149	1138445585	1139758370	1140793907	1142552684	1143303281	1143975105	1144440657	1144930912	1145463496	1145943354	1146731500	1147390730	1147615925
453	1154292701	2451905	1136848456	1158624326	1148191655	1149501334	1151011908	1152544062	1153430600	1154193222	1154690725	1155246904	1155715706	1156313704	1156893994	1157464716	1157794833
454	1164519544	2523030	1146573277	1169781129	1158463070	1160023511	1161291327	1162604074	1163532689	1164253291	1164883375	1165413199	1165970113	1166590267	1167355240	1167887443	1168246955
455	1174808712	2516714	1162698629	1180319767	1167871229	1170242758	1171699987	1173043408	1173827530	1174540647	1175197211	1175762926	1176290602	1176949887	1177603763	1178080528	1178408276
456	1185332571	2501356	1173772825	1190539572	1178469070	1180583299	1181980176	1183430997	1184466056	1185198238	1185823836	1186339865	1186876786	1187376869	1188016973	1188516212	1188806054
457	1195709458	2708826	1180594271	1201120004	1188570427	1190647141	1192156097	1193830009	1194875643	1195525666	1196172525	1196733786	1197330076	1197974019	1198583082	1199079960	1199429714
458	1206236462	2661503	1189192192	1211459234	1199142602	1201292264	1202753820	1204387316	1205323108	1206125241	1206717958	1207266776	1207796734	1208364848	1209142471	1209591069	1209845592
459	1216900674	2666257	1197776014	1221852256	1210391869	1212221046	1213604641	1215142410	1216058945	1216745184	1217303361	1217841214	1218394643	1219061654	1219778974	1220165642	1220450445
460	1227561582	2559158	1215604326	1233559058	1220797000	1222438229	1224360728	1225752581	1226617900	1227364023	1227914820	1228536618	1229093205	1229680865	1230266069	1230808449	1231073130
461	1238445554	2480348	1225447126	1243815382	1232640186	1233813426	1235184179	1236649966	1237506696	1238191812	1238787810	1239344985	1239883453	1240477400	1241288017	1241677363	1242099801
462	1249100042	2733470	1229603446	1254350441	1241732618	1244142657	1245991033	1247534050	1248223471	1249007464	1249466820	1250060879	1250526365	1251186354	1251993471	1252418386	1252775315
463	1259988387	2618847	1246757458	1265465778	1253255930	1255099922	1256447488	1258053900	1259110073	1259832715	1260362959	1260928948	1261498949	1262186776	1262874194	1263441553	1263753083
464	1270982160	2779808	1254273578	1276047388	1263976252	1265792829	1267383548	1269125866	1270019959	1270834284	1271474424	1272000274	1272531304	1273262202	1273943316	1274571107	1274879071
465	1281979817	2687646	1268597384	1287107148	1274656042	1277065686	1278472221	1279989455	1280920136	1281821353	1282405509	1282983551	1283593131	1284177928	1284945537	1285599565	1285872405
466	1293052480	2885301	1276696034	1298429306	1286367984	1287850147	1289333104	1290793546	1292087805	1292901876	1293602225	1294166361	1294741028	1295448960	1296124847	1296722188	1297098241
467	1304154386	2855547	1286063347	1309894835	1296685203	1298954144	1300380271	1302251447	1303277771	1304043583	1304706890	1305285805	1305812312	1306426879	1307116878	1307725867	1308099145
468	1315502665	2797950	1298941473	1320861341	1308268057	1310016457	1311954569	1313515167	1314566073	1315384765	1315928233	1316535800	1317068090	1317762271	1318601162	1319122043	1319493653
469	1326818979	2723809	1308954540	1332928413	1319674270	1321919070	1323285466	1324907553	1325876716	1326608547	1327288071	1327857377	1328387073	1329001430	1329789245	1330331150	1330759980
470	1338091582	2859121	1319699870	1343781530	1330935791	1332716106	1334447432	1336223684	1337173588	1337885614	1338485053	1339080578	1339755693	1340434359	1341139784	1341821347	1342168141
471	1349493502	3022518	1324416641	1354716371	1341828921	1344214147	1345767041	1347416592	1348594644	1349326429	1350022942	1350610021	1351261477	1351824992	1352774715	1353249754	1353539163
472	1361308663	2669674	1348884432	1366420376	1354322831	1356109963	1357622037	1359295807	1360262064	1361143238	1361755996	1362352203	1362880109	1363479489	1364316418	1364771082	1365094699
473	1372641735	2884440	1356030064	1377940836	1364941570	1367252515	1368686947	1370528865	1371634906	1372446884	1373186328	1373702715	1374373706	1374992560	1375838041	1376453226	1376782409
474	1384318968	2971869	1367730547	1390955739	1376698535	1378992692	1380458137	1382225074	1383256982	1384199268	1384760120	1385390572	1386069028	1386800327	1387670133	1388042661	1388325954
475	1396212227	2967023	1381988420	1401902279	1387883234	1390383937	1392078269	1394102388	1395255148	1396144088	1396763369	1397305875	1397879776	1398587603	1399380220	1400054995	1400462969
476	1408070214	2790717	1393867570	1413560220	1400809221	1402970743	1404630438	1406148452	1407192598	1407780264	1408458113	1409150154	1409718256	1410302249	1411125970	1411681892	1412069916
477	1420027632	2892389	1402626054	1425744912	1412650591	1414783592	1416279202	1417950795	1419089930	1419844782	1420579258	1421171505	1421765754	1422327899	1423075734	1423570113	1423910252
478	1431905951	2856514	1414312588	1437821755	1424526518	1426526688	1428380627	1429842160	1430861646	1431671234	1432286214	1432908699	1433501983	1434202384	1435168169	1435837066	1436189467
479	1444147458	2757788	1429505858	1449325724	1436940089	1439204144	1440717706	1442248764	1443072017	1443865819	1444583625	1445248960	1445818311	1446401276	1447208787	1447675252	1448104621
480	1456371931	2815262	1431238801	1461601176	1448838434	1451107570	1452977302	1454552388	1455513864	1456274871	1456821047	1457403189	1457986583	1458592061	1459267279	1459766943	1460125614
481	1468375583	3081284	1452218174	1474290788	1460312239	1462412221	1464251906	1466110900	1467404012	1468213281	1468931836	1469626712	1470267936	1470922958	1471691295	1472233121	1472577793
482	1480643691	3083418	1461801913	1486438391	1473032201	1474859946	1476597076	1478434590	1479619181	1480547612	1481226476	1481835966	1482385738	1483151409	1483967576	1484507423	1484910193
483	1492917212	3166846	1478907187	1498514969	1483768667	1486963080	1488831858	1490745296	1491816519	1492771929	1493508542	1494111526	1494825679	1495581364	1496235326	1496873303	1497272376
484	1505613036	2942731	1487817928	1512135973	1497667301	1500118112	1501902940	1503445848	1504509367	1505396299	1506088918	1506661552	1507249142	1508024843	1508893201	1509592997	1509859705
485	1518085343	3026983	1501069641	1524376266	1509839078	1512220601	1514020764	1516027303	1517084986	1517859635	1518518019	1519222275	1519858416	1520550396	1521356811	1522052332	1522427782
486	1530755710	2949529	1516257344	1537157857	1523396325	1525022990	1526877378	1528466100	1529796303	1530604518	1531215688	1531942308	1532524841	1533160515	1534042416	1534572327	1534985174
487	1543185104	3153884	1522911291	1550104367	1534421770	1536955620	1539075696	1541156140	1542265789	1543104353	1543813088	1544388598	1545014657	1545652776	1546526266	1547033575	1547417190
488	1555973328	3321966	1537731957	1562590918	1547271821	1549528070	1551755903	1553647269	1554941172	1555812561	1556519778	1557185603	1557919059	1558592261	1559591297	1560189861	1560611820
489	1568924454	3160701	1553233265	1575212458	1560300232	1563312472	1564811941	1566698162	1567766361	1568715352	1569442928	1570117504	1570751490	1571580691	1572435526	1573028068	1573415831
490	1581789992	3223161	1557481970	1588110385	1573500184	1575816108	1577804012	1579710910	1580694402	1581410018	1582329435	1582980836	1583626216	1584395144	1585180324	1586021597	1586524984
491	1594802959	3242658	1577275732	1601545955	1585891592	1588552025	1590516232	1592470828	1593763108	1594648421	1595343813	1595961761	1596667169	1597397503	1598315944	1599068913	1599401730
492	1607874231	3325050	1577893680	1614181766	1599652867	1601750108	1603807614	1605672849	1606818106	1607680992	1608377931	1609178517	1609750968	1610452267	1611349906	1612097156	1612419889
493	1621130246	3121850	1606688320	1627563988	1613001506	1615320894	1617122492	1618923627	1620030321	1620897420	1621601834	1622293061	1622953419	1623733588	1624574742	1625175144	1625472868
494	1634283920	3488290	1608795073	1640792178	1625577322	1628261089	1629842654	1631836171	1633200850	1634138961	1634944447	1635649926	1636250908	1637012470	1637878538	1638738483	1639104762
495	1647523493	3387760	1630762486	1654081718	1637664186	1641098408	1643151768	1645338254	1646413751	1647421696	1648176876	1648861278	1649511343	1650217804	1650988537	1651721391	1652257170
496	1660967074	3264931	1640432000	1666992309	1652104835	1654751908	1656614958	1658856155	1659983365	1660739827	1661456734	1662215269	1662861592	1663546098	1664497749	1665094474	1665427840
497	1674285971	3318908	1657255849	1681710486	1664991889	1667907582	1670209167	1671903267	1673097218	1674026536	1674736910	1675623756	1676358233	1676979878	1677797950	1678531463	1678995715
498	1687966281	3183841	1671777348	1694259699	1679884692	1681867756	1683618161	1685731762	1686784854	1687630773	1688441203	1689247151	1689876361	1690625287	1691536103	1692207181	1692547313
499	1701813307	3240027	1687007165	1708717597	1693202709	1695635434	1697319918	1699364238	1700779491	1701565675	1702287051	1703016108	1703748231	1704570697	1705344090	1705995154	1706313360
500	1715350919	3423094	1691182534	1722049220	1705720370	1709348000	1711063969	1713007250	1714119450	1715128932	1715841225	1716594979	1717290645	1718138492	1719057364	1719834333	1720230758
501	1728981220	3492479	1697272400	1735349792	1720079788	1722726362	1724398473	1726507896	1727918514	1728816944	1729601345	1730336393	1731020549	1731720910	1732731354	1733321198	1733748210
502	1742979962	3349074	1724716817	1750462108	1734122428	1736834746	1738437143	1740581622	1741985389	1742743053	1743517851	1744202330	1744949381	1745722865	1746673660	1747240187	1747548090
503	1756931148	3416973	1736679302	1764272782	1746876018	1750655063	1752883631	1754690718	1755807173	1756655815	1757462328	1758187098	1758940940	1759649270	1760468190	1761151172	1761676871
504	1771035841	3405056	1751467535	1778080326	1761562028	1764889937	1766660484	1768608902	1769892200	1770834752	1771634164	1772388679	1773053436	1773733492	1774659532	1775365564	1775901999
505	1785134567	3371511	1769302822	1791816365	1776869986	1778636887	1780609960	1782586154	1783983697	1785032444	1785726466	1786421376	1787171341	1787785430	1788809510	1789609374	1790033332
506	1799348968	3534196	1784703775	1806570032	1789728132	1792725892	1794573064	1796646633	1798093464	1799070583	1800077676	1800779000	1801472051	1802297353	1803152099	1803978089	1804289393
507	1813731703	3512716	1794768422	1820704221	1804942994	1807193172	1809060484	1811361107	1812474645	1813439084	1814212533	1815055920	1815891359	1816651819	1817594634	1818137269	1818531727
508	1827975199	3498938	1812637005	1835024969	1818480560	1821330692	1823487189	1825554343	1826661565	1827690560	1828505563	1829346017	1830142144	1830797568	1831917532	1832504703	1832916885
509	1842582670	3504799	1819595023	1849297630	1833518684	1836281054	1838000689	1839941199	1841253629	1842142578	1843059445	1843979489	1844752114	1845595558	1846549106	1847281733	1847605639
510	1857242174	3396114	1838766530	1864423482	1849182342	1850895211	1852679896	1854647310	1855962034	1856902581	1857835645	1858588584	1859300271	1860093170	1861026402	1861886750	1862253718
511	1871807332	3670394	1846754836	1879472071	1862809470	1865358618	1867192633	1869222014	1870453888	1871527338	1872324429	1873180889	1873974095	1874924907	1875764341	1876513731	1876887550
512	1886680240	3557750	1863900216	1894214877	1877424261	1880470987	1882243302	1884289430	1885362902	1886433874	1887285127	1887985210	1888710007	1889597684	1890469420	1891337001	1891708946
513	1901379492	3754175	1881898867	1909398160	1891337415	1893756505	1896410460	1898879027	1900178198	1901311438	1902037880	1902891725	1903676414	1904332280	1905247190	1905956174	1906520850
514	1916438320	3368103	1894316944	1923570552	1907555365	1910094084	1912191844	1914165872	1915285724	1916207700	1917011522	1917692917	1918380181	1919140734	1920102486	1920671484	1921141670
515	1931283928	3747619	1913175490	1939224076	1920195405	1924140275	1926271618	1928691732	1930062069	1931118585	1931959113	1932666784	1933487985	1934336078	1935173240	1936013951	1936599983
516	1946345998	3612317	1927278084	1953627477	1937203349	1939816762	1941510641	1943769906	1945209740	1946183479	1946990313	1947655080	1948436845	1949245704	1950192923	1950827594	1951505794
517	1961605353	3777040	1940555621	1968393848	1951948274	1954769138	1956818397	1958863457	1960223177	1961368670	1962357370	1963022276	1963913987	1964663424	1965703204	1966480415	1966857791
518	1976900070	3689265	1951469171	1984675027	1968117339	1969948482	1971814061	1974156994	1975649687	1976601381	1977631559	1978446081	1979202639	1979921606	1980794491	1981595866	1981913918
519	1992136107	3977798	1964196576	1999492076	1981128391	1985145909	1987500660	1989372177	1990785210	1991767317	1992624886	1993654347	1994393134	1995268126	1996478067	1997331629	1997870204
520	2007872503	3650228	1988503635	2015136437	1998064862	2000989730	2003167833	2005394990	2006750452	2007765936	2008494639	2009166542	2009783564	2010827453	2011884457	2012611323	2013112736
521	2023376645	3547146	2005454362	2031610439	2014148914	2016610737	2018647750	2020839548	2022126158	2023074398	2023834691	2024559862	2025380224	2026332933	2027315440	2028109809	2028762203
522	2038758692	3693141	2022924944	2046004028	2028838498	2031700702	2033720136	2036250005	2037453833	2038518737	2039310305	2040183229	2041019786	2041868077	2042847307	2043460764	2043966212
523	2054356364	3747683	2035733578	2061823792	2044035223	2047065348	2049483697	2051523705	2053000510	2054047545	2055076094	2055882904	2056604350	2057336403	2058645289	2059227468	2059542953
524	2070266388	3866285	2053181788	2077559571	2060486548	2062838003	2064735377	2067185283	2068945088	2070048380	2070930845	2071856116	2072627899	2073460083	2074572095	2075274143	2076047338
525	2086342547	3720566	2065520651	2093793498	2076588145	2079335703	2081239770	2083649785	2085121527	2086127038	2086977564	2087809649	2088553948	2089336848	2090460020	2091298237	2091790175
526	2102624074	3583133	2086681357	2110154135	2093507876	2095904778	2097704619	2099893684	2101351841	2102267872	2103235573	2103924814	2104718868	2105631600	2106630953	2107388178	2107781097
527	2118322689	3796427	2098567598	2126226805	2107617740	2111378773	2113593766	2115804178	2117112464	2118206323	2118967713	2119756449	2120515289	2121336688	2122368110	2123033528	2123508752
528	2134383965	3768184	2118922809	2142737689	2123935330	2127263459	2129490806	2131626114	2132810050	2134111967	2135076003	2135744884	2136594033	2137515305	2138528951	2139532581	2139807906
529	2150380112	4201061	2126610007	2157874197	2139258565	2142165703	2145036434	2147608529	2148997365	2150251195	2151039645	2151896329	2152834369	2153816697	2154875123	2155738396	2156262938
530	2167083354	3998666	2138466098	2174634968	2156891149	2160113440	2162223287	2164298046	2165788634	2166640181	2167682441	2168524235	2169468295	2170280643	2171499802	2172404677	2172894305
531	2183790439	3894657	2162642352	2191369268	2173072567	2176457405	2178649398	2180852580	2182459435	2183551265	2184445687	2185366506	2186120709	2186954222	2187934322	2188980293	2189492239
532	2199679035	4313906	2179680713	2208594067	2187999254	2191221912	2194171791	2196766807	2198132944	2199516626	2200582167	2201278757	2202095874	2203071172	2204377751	2205038157	2205517005
533	2216476623	4211817	2191556827	2224618933	2205186915	2208582859	2211056018	2213505729	2215022354	2216262471	2217233543	2218093280	2218935887	2219928797	2220976868	2221838145	2222302789
534	2233472312	3925986	2213216401	2241004203	2223377469	2226102785	2228336569	2230796909	2232172872	2233079008	2234061472	2234898616	2235767328	2236775211	2237820468	2238650448	2239139363
535	2250384603	3881684	2229383286	2258623351	2239928860	2243390758	2245576153	2247780476	2249108220	2250006560	2250898524	2251732676	2252645901	2253604055	2254709612	2255526847	2255896917
536	2267259919	4077598	2246818736	2275217458	2256001969	2259255260	2261827583	2264647069	2266058911	2266976037	2268005808	2268858416	2269684113	2270489565	2271522960	2272534865	2273077348
537	2284269872	4340333	2250426399	2293155458	2272533662	2276693739	2279294373	2281662354	2283106946	2284001423	2284959227	2285808099	2286698888	2287633088	2288760634	2289466663	2289951614
538	2301237448	4463849	2269492699	2309328202	2288395266	2292716476	2295516504	2298662992	2300026120	2301193128	2302098957	2302799642	2303660167	2304752247	2305806489	2306626311	2306909946
539	2318460642	4250729	2296010410	2326954357	2307144949	2310142367	2313018122	2315658213	2317048622	2318109193	2319081788	2319993719	2321003656	2321969880	2323043011	2324093235	2324545599
540	2335738930	4328732	2313352194	2344405394	2324194114	2327923157	2330167645	2332668347	2334316999	2335452941	2336428236	2337380733	2338217020	2339246011	2340571560	2341369909	2341800633
541	2353159020	4150430	2324905131	2361964184	2341943527	2345712459	2348025418	2350302562	2351690286	2352753735	2353816516	2354819447	2355586349	2356401921	2357615661	2358355792	2359022732
542	2370794248	3951785	2351816714	2378588032	2360433434	2363216774	2365696797	2367963858	2369324412	2370572733	2371387321	2372351030	2373174230	2373871095	2375068336	2376121582	2376492684
543	2388490244	4108643	2368603494	2397580499	2376625470	2380915137	2383257609	2385870977	2387178597	2388179639	2389005596	2389934118	2390770298	2391753077	2393115568	2393882950	2394319925
544	2406043348	4180865	2384288422	2414013246	2395472211	2398264590	2400467597	2402746608	2404420319	2405743197	2406770921	2407683549	2408699795	2409452024	2410592046	2411649784	2412153701
545	2423681730	4236010	2404843845	2432448801	2412682946	2415549524	2417861404	2420326453	2422199240	2423527438	2424549181	2425395909	2426205389	2427206155	2428444245	2429253178	2429754981
546	2441439389	4612171	2417981445	2450259495	2428546610	2432825874	2435700969	2438535692	2439976146	2441221134	2442137579	2443078581	2444045280	2445147889	2446470647	2447169414	2447555348
547	2459476581	4679340	2428754402	2468292479	2445771031	2450574979	2453757251	2456577171	2458024565	2459331753	2460415038	2461288711	2462144820	2462991351	2464291827	2465177397	2465678845
548	2477554104	4597991	2451379635	2486510382	2463983294	2469316763	2472124950	2474576139	2476202553	2477365898	2478388850	2479300377	2480088278	2480970988	2482339866	2483204529	2483709368
549	2495778649	4568996	2461150913	2504482684	2483481850	2487563085	2490285002	2492452497	2494341405	2495451439	2496609025	2497384947	2498281849	2499411484	2500785338	2501576789	2502154431
550	2514307898	4254163	2493784634	2523014183	2502982878	2506700040	2508557784	2511137524	2512553587	2513934050	2515021394	2515917345	2516961855	2517831209	2518940116	2519803480	2520530259
551	2532275375	4472052	2514082478	2541296526	2520735225	2523584882	2526190472	2528800225	2530615638	2531940230	2532958841	2533959093	2534985995	2536049751	2537386117	2538294523	2538704536
552	2551069597	4479978	2515491351	2559797204	2539756984	2543187550	2545356093	2548082196	2549557454	2550826610	2551766728	2552768520	2553657105	2554503243	2555909741	2556787366	2557299052
553	2569648484	4837893	2540700201	2580185781	2556574013	2559749958	2563324918	2566645197	2568182433	2569478997	2570553665	2571744895	2572507393	2573373880	2574603555	2575538571	2576104910
554	2588129087	4446575	2569011010	2597383255	2576674794	2579485175	2582116276	2584674041	2586412558	2587631990	2588909156	2589901684	2590786602	2591869739	2593168798	2593989185	2594467687
555	2607123663	4806988	2579034174	2616643251	2594217151	2597770866	2600945381	2604162214	2605847626	2606986793	2607965904	2608947036	2609802266	2611004255	2612090910	2612961431	2613574799
556	2625885671	4991754	2585548737	2634561262	2613348760	2616453205	2619443026	2622600521	2624546507	2625761035	2626777447	2627819889	2628872310	2629833135	2631000265	2631848188	2632402325
557	2644862344	4734466	2614100085	2653437071	2632703174	2635906740	2639023513	2641635201	2643232254	2644617453	2645621002	2646571994	2647518236	2648629486	2649857392	2650939751	2651695687
558	2664091915	4489809	2641453294	2672392312	2652816544	2655817204	2658195350	2660840729	2662515333	2663657198	2664833078	2665670516	2666720179	2667744792	2669143421	2670256084	2670698663
559	2683384673	4884962	2651782432	2691827233	2669443822	2673699699	2676851650	2680234734	2681960450	2683275782	2684265252	2685124184	2686326598	2687150989	2688522766	2689449811	2690025204
560	2702630141	4896144	2678317678	2711551853	2688837438	2692897410	2696372792	2699495869	2701243290	2702607961	2703588110	2704581090	2705572359	2706459400	2707636943	2708625994	2709088612
561	2721870998	4681129	2696020375	2731762478	2709016148	2713102707	2715797921	2718668116	2720144440	2721586516	2722514466	2723594022	2724559417	2725674690	2727112902	2727976516	2728734947
562	2741632379	4856534	2722416187	2751997696	2728332782	2731573423	2735037798	2738353951	2739983653	2741296155	2742455372	2743553538	2744622935	2745526345	2746779055	2747813303	2748616766
563	2761228444	4661428	2734882431	2769792033	2749059114	2752523203	2755280248	2757861614	2759567208	2760881750	2762022737	2762949425	2763988785	2765020731	2766387581	2767343665	2767741244
564	2780976161	4663142	2763046936	2789727718	2768475519	2771637865	2774915316	2777704337	2779301726	2780518641	2781720926	2782724132	2783762368	2784818101	2786049722	2787226454	2787875431
565	2800659172	4832075	2775334670	2812708415	2787796746	2790927351	2794528682	2797718737	2799095073	2800395070	2801548894	2802521343	2803357158	2804393923	2805816632	2806792317	2807365941
566	2820787568	5045375	2775643966	2830944543	2807887055	2812151599	2814924604	2817344853	2819011827	2820584465	2821827996	2822662031	2823621151	2824588760	2825834669	2826812026	2827487706
567	2840786470	5060339	2808330997	2851610579	2827369577	2830908615	2834206580	2837455084	2838987812	2840402496	2841602953	2842663565	2843879730	2844840188	2846302934	2847203768	2847883679
568	2860856716	5093136	2832061377	2870604362	2846943080	2851413703	2854733831	2857024068	2858929830	2860484526	2861899484	2862930965	2864015229	2864953396	2866261505	2867282389	2867827687
569	2880916659	5168066	2857401684	2890829648	2865908688	2870920510	2874386966	2877572799	2879299830	2880776501	2881899708	2882970356	2884018912	2885002452	2886241163	2887183403	2887851527
