n	avg	sd	min	max	0.02	0.05	0.1	0.2	0.3	0.4	0.5	0.6	0.7	0.8	0.9	0.95	0.97
435	9079841	161314	8535398	9691183	8724738	8800816	8858576	8950531	9008829	9048566	9085288	9123914	9166081	9208759	9273372	9329397	9374042
436	9148501	163531.8	8547456	9685093	8759980	8864940	8939608	9020876	9074043	9116682	9152812	9188539	9223293	9281535	9359372	9406727	9454174
437	9213608	157482.9	8613020	9705937	8870992	8944492	9009969	9085295	9133402	9176196	9216219	9259755	9298141	9348566	9408857	9465291	9493551
438	9272503	166151.5	8664628	9718764	8933112	8993959	9056076	9131845	9185824	9235471	9275049	9315590	9355925	9408813	9491708	9549910	9582699
439	9341031	161242.1	8768457	10047202	8997006	9060547	9143221	9213611	9262369	9305248	9343262	9378236	9425753	9474762	9536820	9591106	9645262
440	9402829	164109.1	8811969	9925430	9064730	9131382	9197474	9264170	9320732	9368606	9407179	9447952	9486959	9543897	9607359	9659697	9697110
441	9474395	156607.4	8922427	9962147	9148563	9219544	9271780	9342365	9400839	9443421	9480753	9516282	9555146	9603858	9670666	9712265	9745392
442	9535666	168628.1	8901792	10006472	9188605	9243074	9314969	9399249	9448017	9500219	9537059	9584857	9626537	9670992	9749311	9805825	9846512
443	9594469	164867.7	9027718	10117306	9222200	9332354	9387771	9452581	9507972	9551197	9597909	9639626	9680564	9734017	9797045	9855550	9892939
444	9666164	168194.3	8941216	10294770	9295211	9399732	9444925	9520880	9587195	9632576	9673988	9708172	9752682	9796312	9869731	9947064	9985959
445	9731431	167487.8	9086231	10304430	9380020	9444106	9514919	9591531	9649126	9695217	9735092	9768573	9813474	9869639	9947845	9996631	10048956
446	9780851	167972.1	9281928	10319302	9413795	9488331	9557513	9640911	9699579	9739593	9787554	9827183	9872983	9920242	9991080	10047822	10070321
447	9854278	165393.3	9106733	10343716	9503969	9573536	9646050	9719435	9770505	9814855	9862744	9898624	9939950	9993349	10065006	10124473	10152594
448	9926381	171109.7	9437525	10679601	9553786	9643657	9694637	9792855	9846073	9889785	9925949	9967942	10017315	10066372	10137408	10208209	10235392
449	9996586	165269.0	9460996	10467883	9629638	9716946	9784840	9858739	9923108	9962290	9998832	10043556	10083632	10133698	10197652	10259290	10287441
450	10056388	176511.7	9442408	10554063	9659310	9758208	9844078	9921186	9972040	10017942	10059113	10102694	10139255	10200962	10271474	10336544	10380324
451	10128149	169406.0	9520290	10596827	9761474	9822053	9908473	9993371	10050200	10088464	10132725	10174471	10219649	10264635	10338341	10392422	10431066
452	10196582	177445.4	9560563	10726379	9813093	9901762	9961289	10042972	10105651	10158530	10203948	10245411	10291871	10341385	10415515	10468648	10515892
453	10269719	171453	9590880	10788991	9884258	9969244	10043907	10140841	10195693	10239553	10273198	10312228	10354687	10406259	10484014	10543686	10575669
454	10320125	169861.3	9763162	10884462	9942697	10019575	10103361	10178908	10237003	10286650	10327227	10370384	10406816	10460359	10521106	10587258	10638235
455	10401329	168699.4	9849538	11057774	10045410	10114761	10186429	10262775	10317317	10361940	10405150	10449196	10488351	10539660	10614969	10672638	10708972
456	10464722	177958	9711740	11077269	10102638	10174523	10231855	10319826	10374611	10428738	10466226	10503432	10551842	10601361	10686573	10765107	10801190
457	10538161	176985.1	10008096	11113865	10175215	10243081	10321258	10387127	10446021	10492078	10532368	10578181	10626636	10689458	10772339	10839838	10883629
458	10606113	180792.9	9999097	11296656	10223229	10310054	10373326	10464111	10517091	10562124	10610503	10642817	10694364	10754309	10840451	10897190	10933983
459	10683295	181204.7	10121012	11224052	10302615	10375983	10441338	10525005	10589049	10648475	10687311	10734292	10783030	10836606	10908812	10961529	11010775
460	10748851	175686.3	10144602	11383055	10358510	10452233	10527045	10604530	10661304	10711274	10755550	10795817	10838651	10886386	10962600	11034274	11072518
461	10816743	186544.6	10108177	11435055	10420083	10505042	10578764	10663002	10725271	10770202	10821309	10865059	10913286	10973682	11050320	11120855	11169047
462	10873017	190528.6	10088548	11449885	10461946	10557856	10627231	10723556	10782159	10834379	10874184	10913619	10966467	11031122	11105461	11186116	11243757
463	10953043	188047.3	10170919	11616562	10554182	10639978	10705733	10805838	10859678	10912423	10957087	11001844	11058411	11104325	11184218	11255209	11296471
464	11028567	181312.9	10235871	11696337	10618771	10712828	10798225	10884288	10937863	10983200	11037580	11080690	11126737	11179511	11253920	11301850	11344445
465	11115567	187507.2	10317459	11687017	10677075	10807518	10874782	10966903	11022202	11072977	11114516	11167488	11217152	11272434	11346745	11416050	11463597
466	11168247	190739.2	10366815	11784422	10753253	10850280	10937765	11005041	11070748	11124709	11173076	11224072	11274885	11332313	11398464	11471725	11509513
467	11234936	193793.1	10499815	11821991	10824150	10916009	10993485	11077311	11138214	11196164	11233825	11278670	11336953	11401048	11485988	11544569	11580811
468	11309250	189013.5	10630843	11850505	10895310	11008050	11075884	11155493	11212015	11259601	11307362	11354726	11403927	11457219	11556910	11630610	11678726
469	11379423	190147.9	10643055	12054338	10961170	11068512	11135772	11232111	11288308	11340621	11385296	11430893	11479673	11531389	11608375	11691434	11737678
470	11471481	189793.8	10613022	12189902	11074094	11160868	11223766	11308898	11377020	11432928	11477125	11523057	11567328	11627304	11713812	11784059	11818673
471	11533506	190772.1	10830091	12210586	11116341	11199447	11301035	11387511	11439158	11485491	11536687	11578841	11631346	11693961	11777878	11838096	11869759
472	11613817	197385.3	11009688	12248954	11190078	11271006	11349238	11448095	11516550	11576542	11625650	11667141	11718239	11770962	11858118	11935253	11973500
473	11681476	194177.8	10894366	12254965	11265609	11343374	11426766	11524460	11583294	11633516	11682153	11734457	11784517	11851403	11924500	11995010	12032565
474	11767589	195006	11115811	12376083	11344219	11434910	11513915	11616285	11674748	11725954	11772070	11821748	11862726	11933315	12004300	12071026	12104870
475	11835211	191656.4	11226965	12384876	11427444	11529521	11591762	11679076	11734238	11785899	11838671	11884740	11932926	11994963	12084404	12153205	12190702
476	11907840	203163.2	11045465	12596826	11448817	11575063	11659645	11737618	11807807	11859862	11909460	11957585	12008555	12073006	12165335	12234939	12275188
477	11982807	197028.7	11253866	12539889	11560627	11649056	11729564	11829234	11890643	11937537	11981762	12026723	12086999	12158646	12232348	12297139	12328795
478	12058412	208548.5	11430089	12689855	11610428	11705616	11781511	11891320	11963469	12018400	12065049	12114829	12166607	12233858	12317130	12383485	12441404
479	12127580	203982.7	11418886	12903337	11678256	11774725	11869014	11954580	12026705	12081968	12135551	12186970	12229966	12288000	12373400	12445415	12493019
480	12213112	202280.9	11492297	12784449	11775525	11856134	11943103	12051682	12112851	12177787	12220830	12273718	12324575	12378113	12458182	12528822	12585603
481	12285806	200261.9	11610495	12876411	11879625	11946919	12011080	12120389	12191573	12238332	12289619	12339179	12389514	12452253	12539756	12598214	12643004
482	12367819	197693.5	11667255	13051918	11904974	12028086	12104360	12205715	12279842	12333832	12380121	12429955	12473184	12526173	12610830	12670213	12718588
483	12445865	210663.0	11641638	13052713	12003125	12104306	12178997	12272777	12342111	12397341	12450964	12498143	12550836	12620503	12717048	12779484	12844035
484	12518816	205313.1	11938138	13319586	12107194	12180099	12256531	12340522	12419070	12467051	12527745	12571414	12620054	12688741	12761957	12858856	12929237
485	12599636	203212.4	11896936	13138986	12146615	12244519	12335974	12430755	12503150	12558364	12612894	12668688	12711852	12765640	12834053	12910246	12966507
486	12684523	212356.5	11758931	13397861	12200210	12320888	12410002	12516557	12587067	12644296	12694059	12749688	12795334	12857516	12954877	13016266	13058876
487	12760403	206958.6	11945049	13522385	12304931	12406371	12489369	12588423	12659484	12712692	12766428	12825638	12873418	12936641	13012049	13082759	13130048
488	12832076	212680.6	12207253	13648487	12406990	12481586	12561568	12648896	12723989	12776400	12834993	12885849	12941717	13003094	13093021	13197835	13251459
489	12922601	211075.5	12059841	13652909	12456238	12564371	12657089	12752808	12825361	12876617	12933714	12982137	13026721	13103111	13188499	13265811	13304039
490	12994695	212901.3	12250226	13727330	12545966	12644583	12721975	12814331	12886582	12945832	12997838	13047080	13109242	13167516	13255953	13334354	13394100
491	13070218	218049.5	12167024	13651597	12587524	12706234	12787705	12893011	12966811	13026153	13073517	13131119	13183994	13250166	13337255	13425018	13458203
492	13151321	211196.6	12536006	13742380	12678698	12782012	12868477	12976063	13051220	13109081	13158974	13212288	13271770	13328452	13414169	13489597	13526020
493	13238499	217444.6	12533920	13969162	12787918	12864343	12953433	13062017	13131387	13188655	13242185	13298902	13355663	13417790	13501066	13575841	13617410
494	13321221	215025.2	12692675	13949398	12853634	12958688	13025259	13140436	13220195	13280666	13328846	13373229	13431050	13497311	13598771	13665520	13710712
495	13390517	223363.9	12557614	14323943	12895304	13020495	13102919	13199885	13281842	13345516	13397375	13452982	13503568	13576893	13668784	13751745	13792449
496	13474171	229536.2	12765085	14312566	12966263	13080955	13181044	13290326	13356024	13414257	13473701	13537659	13591866	13667112	13765525	13841882	13889790
497	13568154	215007.6	12766966	14304545	13086975	13195035	13289169	13386372	13464074	13530126	13580991	13632098	13677981	13742773	13833396	13902360	13951165
498	13638223	224157.8	12874369	14359883	13161269	13273941	13354433	13453953	13524991	13591965	13644264	13693451	13756112	13821808	13918478	13983583	14069393
499	13721068	218604.1	13028415	14375910	13268113	13351690	13432934	13546544	13614589	13664599	13711727	13764679	13826504	13908677	14006825	14076356	14127608
500	13807924	222864.2	12957812	14539009	13313753	13424781	13517102	13630438	13708830	13762652	13810088	13861191	13927247	13989599	14088499	14161106	14218878
501	13891735	217974.4	13097827	14526623	13424776	13524347	13606620	13707552	13778652	13837962	13890900	13945621	14009571	14083747	14167506	14245273	14306252
502	13976481	230079.4	13192779	14674992	13463657	13575803	13689866	13792204	13872237	13927248	13981655	14033430	14095019	14168514	14265456	14331380	14405015
503	14058121	229602.0	13212551	14815534	13558384	13670207	13764774	13868337	13948606	14011017	14063413	14116854	14184035	14248012	14331015	14415004	14454499
504	14148976	227444.4	13376771	14993083	13664218	13747391	13845130	13964208	14043983	14098504	14154929	14210821	14261960	14331953	14433463	14527690	14579702
505	14228829	232417.9	13441348	14954230	13727560	13834829	13930542	14027597	14112407	14175959	14242074	14297766	14353632	14416339	14513246	14600151	14668032
506	14300095	240485.1	13470206	15032532	13724837	13878471	13988471	14124873	14192582	14251690	14309656	14366627	14423984	14497738	14583216	14678088	14720340
507	14382354	230699.3	13451039	15135152	13895446	13991904	14092315	14195639	14263637	14327564	14380797	14433306	14491663	14581046	14677484	14755725	14818042
508	14466304	231405.3	13692153	15289498	13952980	14074488	14177414	14272478	14347478	14413097	14467112	14525931	14592600	14662682	14755599	14851954	14886827
509	14571933	237480.5	13916455	15446822	14060699	14170117	14272233	14369382	14444809	14514862	14569517	14635507	14698153	14762205	14871590	14965007	15028339
510	14670977	241841.8	13557829	15407446	14141626	14263211	14365527	14467887	14546492	14626655	14682047	14731279	14791866	14873973	14974976	15056716	15102277
511	14744837	231417.6	13830364	15476405	14232262	14347565	14454439	14553612	14629059	14692391	14753408	14810073	14869956	14935589	15027637	15120713	15168127
512	14835723	235472.7	14014084	15546992	14323082	14429824	14534311	14643466	14717926	14788396	14841544	14897990	14956968	15032136	15124910	15213051	15266712
513	14919771	234572.8	14005658	15636736	14417772	14515055	14618305	14736334	14802913	14855545	14924711	14975860	15042974	15121967	15210506	15302415	15346231
514	15010367	232808.8	14162962	15639306	14502326	14611595	14713641	14825041	14901444	14961787	15016771	15065914	15122481	15207813	15311873	15387603	15435696
515	15093215	241490.2	14211835	15930699	14580225	14693411	14786625	14893356	14976141	15037331	15095858	15154638	15218375	15284193	15394916	15491724	15545903
516	15167307	240237	14070037	16081656	14640077	14761476	14872197	14982269	15052020	15113916	15176659	15230437	15288107	15355257	15463883	15532967	15612140
517	15245417	235884.9	14396167	15990369	14724332	14870969	14947930	15051070	15122826	15192511	15253642	15305874	15371049	15432325	15536746	15632502	15686663
518	15341690	252735.7	14235090	16213062	14813554	14909842	15019523	15136479	15222971	15287097	15343620	15403467	15476292	15546904	15661512	15738363	15840364
519	15443377	242132.2	14392640	16215420	14887935	15049516	15138787	15243524	15322071	15388225	15445150	15502033	15563827	15648325	15761331	15837044	15896029
520	15527437	242295.8	14796220	16418364	15017798	15125572	15208882	15329336	15405591	15482345	15533633	15592018	15654302	15720114	15824128	15923238	15985552
521	15629945	258000.3	14599827	16585009	15077080	15164627	15292782	15426951	15516789	15578468	15640781	15699056	15758901	15836007	15948932	16045499	16108168
522	15706279	246232.4	14680283	16744330	15185890	15302559	15400650	15501686	15588808	15648929	15712216	15764589	15831286	15901229	15993870	16100430	16184471
523	15805242	269301.1	14827032	16588952	15185846	15348283	15462233	15590278	15676509	15754407	15816136	15881149	15951779	16026217	16137333	16229560	16300027
524	15884640	259724.9	14952557	16727586	15295093	15425113	15563121	15679627	15755548	15837425	15897323	15954343	16006455	16092367	16212866	16294778	16355136
525	15972927	253663.2	15053883	16950391	15382236	15545264	15659509	15773371	15850505	15917153	15975591	16040647	16104837	16185247	16278223	16357952	16421047
526	16061379	256743.5	15173335	16897461	15518149	15653491	15742084	15856338	15928211	15994120	16065618	16117543	16184703	16270260	16389991	16466720	16526121
527	16178049	257311.4	15287004	16876063	15612361	15756525	15849375	15965901	16056010	16126585	16184922	16249019	16315744	16385375	16497841	16606096	16652026
528	16258435	249084.1	15391454	17035143	15709625	15843251	15936967	16054977	16132992	16208560	16261347	16324570	16391073	16460612	16565250	16659237	16693642
529	16347154	257679.2	15355453	17239692	15811045	15919571	16019016	16133569	16219477	16292666	16354685	16415163	16476337	16558947	16668298	16753916	16825980
530	16456654	257066.9	15444032	17262816	15874665	16005392	16126523	16258118	16343640	16400005	16464993	16531135	16586763	16660612	16768987	16869103	16912805
531	16540231	264821.1	15689362	17447925	15969574	16070990	16213756	16321659	16410879	16476336	16545492	16610719	16675028	16757957	16879094	16977248	17030576
532	16639613	262801.7	15703762	17477721	16045752	16210777	16288024	16428238	16518776	16577479	16635159	16696655	16773505	16862140	16970194	17060243	17131430
533	16728137	261502.4	15968937	17514117	16184983	16283788	16390271	16509641	16583325	16662259	16721199	16792938	16859107	16943876	17074409	17164969	17223656
534	16829583	257699.9	16027565	17657299	16285589	16417613	16512368	16611301	16692903	16767702	16826737	16887186	16964285	17044883	17140993	17253628	17366238
535	16932193	265362.6	16087723	18013639	16346804	16477902	16588716	16724667	16810194	16867057	16944385	17003834	17066537	17144129	17260486	17364244	17424706
536	17018916	265942.7	15959933	17783831	16467671	16570946	16674124	16805132	16883684	16957874	17025914	17091567	17161875	17231617	17346516	17436521	17510047
537	17110074	273270.7	16174844	18167056	16545767	16645647	16757133	16882830	16976917	17047764	17116019	17184468	17245451	17327651	17451058	17548745	17623383
538	17209096	263989.1	16359390	18001407	16628515	16760470	16861009	16995337	17079672	17154413	17217808	17277513	17349495	17430135	17539453	17629924	17691473
539	17308084	266095.4	16168733	18224652	16769218	16865710	16959446	17073961	17168974	17244282	17314272	17381007	17452310	17523003	17636085	17740829	17802928
540	17404310	276512.4	16578590	18214265	16835930	16927252	17057373	17168957	17265361	17345368	17401361	17468158	17540850	17636802	17763360	17854776	17919474
541	17496491	268079.3	16489663	18404420	16936817	17041263	17158063	17277891	17362475	17437139	17509080	17568439	17632343	17720773	17831360	17921475	17975788
542	17593683	272762.2	16537645	18447826	17002715	17117790	17240810	17384270	17471170	17529939	17592690	17658495	17730863	17812276	17924440	18026881	18084043
543	17707862	271351	16869952	18778031	17129764	17253718	17364366	17474116	17571260	17638340	17712807	17780132	17851559	17929762	18048129	18131340	18213325
544	17794281	269353.5	16912224	18653406	17208842	17332482	17452295	17575068	17653558	17733845	17798310	17866015	17937825	18013431	18124478	18224639	18287807
545	17874406	279952.9	16897298	18757391	17247543	17393612	17517761	17650286	17739069	17820060	17892305	17949191	18011553	18100634	18211177	18316011	18387590
546	17993573	283775.0	16944037	18876931	17372073	17504114	17631055	17755740	17847061	17930557	18005148	18077064	18145288	18227006	18344065	18457158	18505406
547	18085455	294735.6	16885433	19129702	17460656	17586786	17717736	17841136	17934308	18019311	18085240	18156888	18238254	18326536	18463703	18563225	18619593
548	18193810	281571.1	17070781	18974952	17549584	17709502	17817194	17968400	18070379	18143627	18208400	18265809	18330927	18423158	18545403	18637379	18689276
549	18258862	281860.6	17205411	19182669	17686234	17770498	17900156	18017880	18125184	18204279	18268928	18336331	18398101	18475547	18604266	18705529	18780367
550	18393404	282096.5	17451821	19324270	17813639	17942468	18030893	18157582	18242934	18335579	18394929	18463736	18530255	18622425	18753289	18854474	18923757
551	18469783	282845.2	17496336	19309046	17858727	18013262	18099205	18237606	18321339	18408402	18473678	18543781	18614213	18704267	18828855	18919138	18967748
552	18595785	287484.2	17605749	19552252	17958043	18133723	18231866	18357840	18450582	18525674	18600287	18673313	18749966	18833820	18953122	19067508	19144797
553	18705140	291053.0	17731832	19578225	18090474	18218719	18328040	18463750	18558262	18640079	18718592	18783542	18863155	18940723	19070195	19166581	19253552
554	18783915	290784.9	17846967	19523784	18111945	18269713	18405963	18545534	18648629	18715942	18800399	18868161	18942347	19021365	19154693	19252007	19308461
555	18884961	293978.9	17905429	19847055	18255908	18370871	18496223	18651080	18744988	18824321	18893692	18958285	19034263	19126786	19255752	19347523	19433914
556	18975778	288347.3	18038814	19778312	18375796	18491443	18594677	18745569	18835397	18913251	18973654	19048948	19116315	19221629	19353268	19459272	19517331
557	19106555	294730.7	18032031	19985465	18477229	18607718	18731497	18874329	18963556	19036000	19106294	19175012	19260622	19359262	19474728	19580064	19636498
558	19207826	299670.1	17856122	20065184	18538496	18689000	18818577	18975961	19068591	19148293	19216633	19286685	19365400	19458448	19587991	19676193	19734196
559	19299899	293498.5	18372954	20368294	18670084	18799557	18926942	19058561	19158339	19235432	19317401	19377835	19454731	19534274	19652874	19776038	19832689
560	19400744	298438.8	18400157	20279352	18776120	18905439	19023175	19158438	19247326	19317651	19398986	19475664	19563389	19647998	19781938	19891550	19948126
561	19515037	298381.9	18586560	20430594	18868972	19000586	19115492	19269911	19370757	19452099	19528618	19595700	19669526	19768173	19886100	20003103	20052560
562	19615368	298910.9	18387403	20533189	18988023	19118695	19235347	19379881	19472566	19546768	19620282	19689000	19762863	19852132	19985181	20085198	20190140
563	19725783	300788.1	18462119	20714419	19078994	19222402	19336264	19475221	19577741	19652358	19727677	19819266	19887690	19981298	20104252	20206488	20268497
564	19817291	306462.5	18781703	20720317	19155737	19312691	19412156	19573990	19672648	19746522	19822784	19901215	19965091	20071424	20196909	20315880	20415251
565	19914115	302785.3	18725743	20890913	19216619	19386757	19522185	19675255	19768321	19852748	19918785	19989644	20064819	20158624	20303805	20388790	20436780
566	20031113	306555.6	18764936	21000130	19352346	19487646	19636227	19783052	19880374	19959885	20042756	20115655	20189572	20281983	20424926	20520067	20584212
567	20157959	312227.8	18885763	21297166	19438782	19639682	19771623	19919171	20009811	20088064	20158247	20237960	20312955	20412575	20528399	20653779	20727918
568	20267741	290878.0	19200483	21076146	19654592	19784918	19879490	20022289	20115023	20202126	20281910	20352193	20417636	20508698	20641508	20749336	20803353
569	20365409	304870.1	19238245	21230711	19656245	19878212	19980297	20115253	20216797	20291461	20366051	20441404	20527279	20629125	20745143	20856044	20907404
570	20464857	313801	19518236	21537953	19811298	19926260	20054075	20207981	20297484	20388808	20473476	20548399	20630500	20724758	20866638	20981317	21039985
571	20576059	310562.1	19629639	21535357	19914690	20046922	20177377	20321987	20418774	20498905	20591101	20652898	20738276	20832066	20970113	21075604	21148094
572	20703482	307168.5	19443367	21848305	19988586	20168999	20315900	20460426	20565778	20639036	20721050	20794181	20867583	20942632	21081885	21187074	21241786
573	20793115	312539.5	19711841	21856245	20093127	20267692	20393900	20552030	20654055	20722643	20792806	20873267	20939759	21047514	21177422	21315953	21399892
574	20907169	317782.1	19920006	21998790	20211792	20377435	20487814	20648635	20755703	20842321	20923589	20987499	21067343	21150872	21298676	21421346	21502986
575	21023590	304013.3	20069218	21964434	20378281	20512425	20628037	20776589	20864976	20949798	21029830	21103355	21181778	21266959	21422844	21518382	21571045
576	21132030	309587.9	20106409	22101689	20472799	20625495	20752818	20874375	20978665	21059121	21132070	21217700	21296280	21378835	21526882	21603643	21717760
577	21236699	324883.5	20120263	22206138	20518884	20647127	20791936	20975278	21088928	21182101	21267794	21333834	21403705	21494260	21634777	21742369	21816267
578	21350204	304911.8	20327588	22278949	20703301	20849774	20966625	21103207	21197218	21284677	21352146	21424550	21504584	21596761	21734772	21846053	21918627
579	21446708	316705.4	20442861	22832685	20750088	20910147	21045238	21186676	21293237	21374577	21450767	21521907	21599969	21703600	21861382	21962487	22034111
580	21562428	331905.6	20291737	22597566	20793755	21019321	21143987	21288188	21395870	21483046	21577820	21662585	21744358	21834102	21978721	22082581	22137579
581	21666694	326411.2	20161389	22821663	20986906	21115268	21248309	21394017	21512575	21591728	21675084	21754945	21826290	21928866	22083793	22186011	22261424
582	21793561	331740.6	20667391	22706132	21025548	21226910	21361708	21524884	21646789	21735666	21805570	21881299	21969953	22061581	22208495	22311794	22400579
583	21899865	332560.2	20706195	22978705	21188800	21307467	21458235	21634051	21734064	21830396	21912963	21994500	22079711	22176364	22300819	22436910	22497071
584	22012314	338469.1	20813530	23567855	21300287	21437202	21577040	21738776	21845885	21952929	22033722	22100165	22190505	22266739	22416908	22542869	22628640
585	22140473	336948.0	20607904	23195300	21432004	21564038	21694814	21883462	21989972	22065950	22145882	22222934	22311772	22419274	22567864	22669913	22755570
586	22237163	328621.5	21171293	23300643	21549794	21705836	21822385	21960771	22076524	22165313	22237453	22312995	22402155	22499226	22656294	22781065	22850860
587	22361055	338132.8	21336747	23360108	21634407	21797871	21928121	22099228	22202106	22276824	22354297	22442969	22526292	22619501	22786819	22934162	23033774
588	22481425	338589.7	21409286	23431335	21750621	21909138	22044398	22206451	22313150	22408766	22481054	22562488	22647393	22761133	22924158	23050333	23112707
589	22571620	335280.1	20924407	23414366	21832967	21977980	22110156	22319577	22426420	22511894	22584617	22657905	22752696	22853160	22988671	23088868	23189141
590	22709083	335144.7	21581800	23896616	22031306	22161515	22273846	22439627	22531399	22635433	22714153	22787004	22875297	22989718	23130824	23254647	23314514
591	22817041	341445.1	21491703	23817182	22061979	22218075	22361556	22553560	22661825	22744120	22830839	22910060	22990467	23093771	23255621	23365902	23431191
592	22927450	351232.9	21736679	24159975	22183462	22310086	22462697	22644282	22771571	22870487	22936547	23023052	23096188	23204465	23363331	23466840	23534863
593	23074904	343209.8	21290387	24192584	22320477	22530322	22634622	22788210	22893750	22998335	23091909	23169573	23253510	23350600	23502856	23634460	23690555
594	23197168	339048.2	22091079	24203106	22493651	22665015	22768813	22903926	23019466	23112804	23189497	23277904	23378845	23475968	23626091	23765063	23868319
595	23276378	323059.6	21724412	24279311	22510584	22715369	22882167	23017302	23129331	23211168	23293983	23369157	23446022	23541034	23673594	23760212	23826513
596	23405206	345177.2	22372195	24544467	22691878	22829904	22949787	23109863	23242561	23331913	23417239	23489439	23584659	23682963	23841418	23965259	24064292
597	23529306	354539.4	22351692	24571807	22761770	22946942	23074273	23238665	23348904	23441212	23528333	23628326	23712856	23813151	23983754	24104317	24198720
598	23639008	353074.5	22543140	24619098	22895195	23027710	23173043	23332440	23455299	23559979	23655425	23746089	23838087	23945123	24078016	24185544	24266068
599	23751037	355968.4	22252880	24926149	23023167	23138406	23285402	23464906	23574707	23669355	23750751	23844857	23925992	24059049	24203503	24315153	24424116
600	23875135	355441.3	22394043	25079752	23112499	23264975	23425623	23600784	23706411	23794650	23870488	23962959	24066934	24155375	24314541	24418341	24504962
601	24014232	362031.6	22823061	25414284	23276940	23436977	23562620	23713775	23835492	23922520	23998860	24104480	24185632	24314515	24485873	24628586	24713156
602	24106772	346588.3	22863563	25246583	23373689	23520918	23661565	23826261	23938000	24025562	24117098	24198260	24278607	24394097	24542576	24646029	24734598
603	24231819	359559	22871015	25483772	23428825	23613838	23766089	23944039	24051487	24165585	24248073	24330010	24419401	24517995	24672728	24806114	24878405
604	24347635	365912.7	23224829	25339090	23540266	23733509	23876166	24049042	24164918	24261818	24354784	24443584	24543149	24662295	24801347	24933468	25026482
605	24495086	345245.6	23215756	25519701	23782588	23942749	24063596	24192636	24313573	24396874	24493300	24574749	24676766	24781543	24934952	25064110	25139568
606	24599495	384512.3	23423587	26142280	23782813	23950721	24129451	24290699	24402264	24491403	24588010	24691318	24808948	24928626	25085776	25235060	25324684
607	24719633	362620.8	23377828	25835630	23971184	24115635	24258736	24431267	24547275	24630162	24722053	24809381	24906246	25025448	25177507	25300919	25393975
608	24837664	358193.8	23682196	26112430	24045744	24213923	24390699	24547563	24672210	24778008	24837167	24926357	25023524	25107044	25288701	25431874	25543587
609	24978292	363124.1	23696722	26117249	24182681	24343830	24518346	24681840	24793687	24895848	24985102	25076959	25165900	25272848	25425786	25572996	25653019
610	25092028	364486.1	23881211	26353535	24341992	24486111	24630741	24792040	24897692	25010871	25099900	25180651	25265046	25372988	25531899	25708783	25812197
611	25207643	366592.9	23766232	26265513	24367855	24591322	24735005	24909011	25028279	25128784	25219772	25305745	25409485	25514423	25644715	25791127	25897605
612	25345636	379813.1	24085117	27079888	24520538	24709105	24873382	25043153	25162034	25262252	25364265	25443507	25530921	25644277	25816257	25958032	26037195
613	25470802	376496.1	24171463	26800587	24636966	24831176	24989998	25169493	25283216	25383135	25475626	25578131	25663167	25783670	25961660	26072374	26145362
614	25598129	367830.9	24260510	26762878	24830497	24965135	25136551	25301876	25411421	25519479	25608971	25705055	25796322	25901203	26043216	26188484	26257762
615	25712227	376105.3	24458415	26845309	24861008	25056248	25222833	25400541	25527330	25634115	25724050	25818610	25916019	26037950	26184815	26297928	26347914
616	25832335	373124.7	24632232	27033111	25021277	25188781	25366914	25541670	25655022	25743283	25837331	25918471	26011112	26128863	26320052	26443150	26522638
617	25955524	386478.1	24573159	27153597	25094601	25298074	25473626	25648518	25770667	25877873	25966635	26053667	26148046	26266423	26448569	26594758	26670765
618	26092347	368643.5	24966693	27355852	25310796	25455461	25617707	25779845	25906760	26002536	26099038	26192138	26297747	26423321	26554097	26660344	26745508
619	26211466	389947.9	25018906	27594008	25408406	25528231	25685151	25882001	26038653	26138665	26229722	26326820	26410996	26524771	26675409	26838294	26921860
620	26335307	376274.8	25203655	27632054	25505931	25687521	25843772	26022107	26146856	26240546	26348807	26442554	26536012	26643216	26798780	26936578	27017767
621	26490621	391340.5	24914792	27640202	25632917	25820062	26011358	26182250	26312179	26412880	26490673	26582623	26681073	26806514	26987769	27116580	27201407
622	26622908	371028.2	25396787	27873771	25865932	25986207	26129595	26310372	26425490	26528493	26619938	26720108	26830660	26937236	27088861	27224987	27268317
623	26761631	386530.8	25324363	27889014	25948963	26134964	26275939	26447895	26565686	26661297	26749881	26859127	26969755	27080732	27236624	27413713	27502520
624	26868952	385814.2	25407357	27963340	26028577	26236204	26394598	26579255	26669904	26763579	26872476	26970249	27071906	27177277	27362881	27501682	27607694
625	27005428	397817.8	25523287	28310955	26123924	26328467	26493287	26677959	26816408	26911891	27009995	27119755	27218962	27325292	27510129	27609275	27679698
626	27136775	389140.3	25460827	28496743	26305325	26471971	26618756	26818102	26950496	27055404	27153307	27232630	27347519	27470487	27620367	27743529	27832519
627	27258511	388329.1	25636074	28495992	26404000	26623984	26763358	26924805	27051061	27164297	27276060	27369846	27484178	27591443	27746557	27872181	27930104
628	27418119	388303.8	25938028	28923047	26634537	26775756	26912385	27098850	27235918	27333143	27422000	27513070	27615652	27730269	27893219	28019334	28133392
629	27494272	413824.4	26033227	28908153	26606649	26784866	26958341	27153650	27299890	27403424	27497742	27594509	27711097	27822790	28020696	28148406	28272972
630	27627461	392791.2	26230678	28644035	26787522	26949471	27118805	27312235	27435695	27533065	27637193	27740385	27834008	27951327	28132215	28255951	28339342
